work_26_natam_male_n
45.0
32.0
""
68.0
49.0
""
161.0
""
""
31.0
45.0
213.0
""
""
27.0
""
156.0
40.0
""
65.0
96.0
1733.0
111.0
26.0
188.0
25.0
64.0
73.0
190.0
""
""
27.0
118.0
94.0
61.0
84.0
""
""
""
""
79.0
""
""
""
""
""
226.0
354.0
85.0
58.0
89.0
70.0
28.0
""
""
77.0
""
40.0
""
22.0
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
106.0
""
""
""
29.0
156.0
""
20.0
50.0
293.0
90.0
30.0
""
""
51.0
""
""
25.0
35.0
244.0
89.0
80.0
237.0
142.0
81.0
89.0
235.0
62.0
155.0
26.0
44.0
41.0
36.0
84.0
""
108.0
65.0
57.0
""
""
""
25.0
""
""
""
""
34.0
29.0
""
""
""
276.0
""
""
""
21.0
""
45.0
38.0
""
""
58.0
40.0
""
""
""
""
43.0
214.0
""
28.0
21.0
102.0
24.0
""
206.0
186.0
46.0
48.0
""
""
""
""
57.0
261.0
""
473.0
121.0
46.0
331.0
49.0
636.0
90.0
93.0
110.0
27.0
23.0
101.0
241.0
67.0
109.0
22.0
24.0
82.0
""
""
125.0
""
""
29.0
""
""
39.0
85.0
""
""
""
""
""
86.0
""
84.0
46.0
22.0
37.0
48.0
62.0
109.0
""
27.0
30.0
27.0
34.0
""
""
58.0
50.0
36.0
149.0
""
""
""
""
32.0
""
139.0
21.0
""
""
81.0
37.0
49.0
31.0
""
""
""
""
""
20.0
""
""
""
""
""
34.0
""
""
25.0
166.0
""
""
359.0
24.0
95.0
""
49.0
62.0
""
69.0
""
25.0
""
25.0
46.0
61.0
55.0
538.0
39.0
228.0
279.0
36.0
58.0
""
""
62.0
23.0
24.0
82.0
38.0
""
28.0
159.0
""
""
270.0
99.0
""
30.0
276.0
""
103.0
60.0
""
68.0
110.0
39.0
""
""
23.0
""
100.0
848.0
39.0
172.0
47.0
""
""
""
53.0
""
""
""
21.0
""
21.0
198.0
249.0
219.0
99.0
82.0
49.0
""
83.0
""
""
""
""
31.0
20.0
""
38.0
""
44.0
84.0
336.0
""
411.0
54.0
39.0
""
210.0
""
""
28.0
36.0
""
""
23.0
30.0
""
""
""
""
""
""
""
""
""
20.0
20.0
""
22.0
""
281.0
""
""
""
""
""
""
""
""
""
162.0
""
""
""
151.0
""
235.0
62.0
""
""
""
""
""
""
101.0
""
21.0
""
23.0
56.0
38.0
58.0
""
164.0
37.0
""
111.0
83.0
43.0
82.0
363.0
""
""
92.0
112.0
""
""
""
22.0
""
""
""
""
30.0
42.0
30.0
""
64.0
72.0
""
93.0
""
29.0
""
""
""
""
""
""
""
60.0
""
""
""
429.0
101.0
""
""
113.0
77.0
42.0
""
192.0
25.0
""
""
""
""
116.0
71.0
97.0
""
""
168.0
""
""
""
""
""
""
189.0
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
524.0
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
37.0
203.0
252.0
25.0
55.0
30.0
""
397.0
29.0
368.0
32.0
23.0
""
""
42.0
""
116.0
41.0
366.0
""
53.0
993.0
1341.0
550.0
186.0
3301.0
333.0
25.0
135.0
162.0
104.0
""
""
""
32.0
""
29.0
50.0
20.0
""
60.0
22.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
154.0
""
224.0
""
""
""
51.0
""
""
""
""
""
""
56.0
79.0
24.0
60.0
535.0
115.0
25.0
""
25.0
""
""
""
""
""
""
""
""
45.0
""
""
57.0
""
""
""
""
""
35.0
""
76.0
400.0
663.0
72.0
95.0
51.0
45.0
381.0
47.0
""
371.0
115.0
294.0
2318.0
430.0
239.0
40.0
355.0
24.0
820.0
""
""
131.0
145.0
81.0
42.0
127.0
72.0
103.0
418.0
95.0
""
335.0
164.0
184.0
141.0
""
""
""
148.0
170.0
""
""
62.0
215.0
""
""
44.0
51.0
37.0
""
""
231.0
121.0
29.0
""
30.0
""
86.0
""
""
""
210.0
""
""
""
1366.0
55.0
2432.0
153.0
763.0
50.0
""
2148.0
1034.0
192.0
2743.0
""
25.0
20.0
145.0
24.0
""
103.0
21.0
""
""
""
122.0
480.0
56.0
182.0
""
""
""
49.0
""
34.0
152.0
""
""
186.0
167.0
117.0
78.0
110.0
212.0
237.0
436.0
212.0
697.0
339.0
104.0
""
""
335.0
245.0
555.0
473.0
""
61.0
484.0
103.0
134.0
1851.0
90.0
""
25.0
56.0
319.0
160.0
189.0
565.0
43.0
446.0
65.0
291.0
164.0
""
""
135.0
""
""
""
188.0
115.0
1492.0
