kfr_native_other_male_p75
0.41738346
0.50074446
""
0.53845584
0.41717559
""
0.4416002
""
""
0.49569377
0.57644379
0.46911204
""
""
0.42079896
""
""
0.53972274
""
""
0.53299844
0.50125265
0.5134207
0.5559907
0.46087289
""
0.66022533
0.44018534
0.49498934
""
""
""
0.49325922
0.51970148
""
0.48199153
""
""
""
""
0.52345258
""
""
""
""
""
0.51321244
0.73911321
0.58653891
0.43283275
0.56801969
0.57836926
0.51812363
""
""
0.51160723
""
""
""
0.59546429
""
0.48319161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48913518
""
""
""
""
0.47977138
""
""
0.46389759
0.53737283
0.47484493
""
""
""
0.54299206
""
""
0.7003268
0.57093304
0.43133283
0.49292272
0.47396979
0.45920268
0.55439663
0.48260552
0.5967254
0.44958311
0.47264194
0.47535035
""
0.59595656
0.43037498
0.63567847
0.54265261
""
0.43450338
0.54106683
0.49073792
""
""
""
0.71194875
""
""
0.50105458
""
0.48025402
0.48266426
""
""
""
0.49853587
""
""
""
0.4712646
""
0.47925648
0.47193399
""
""
0.46236104
0.48102978
""
""
""
""
0.6064164
""
""
""
""
0.56806171
0.28120449
""
0.43178585
0.58644682
""
0.47291872
""
""
""
""
0.6818549
0.54529816
""
0.55862391
0.57603824
0.68222505
0.50795722
0.51922721
0.49300483
0.48024634
0.46872398
0.52870852
0.5130505
""
0.5279482
0.49703926
0.41775724
0.50598699
0.42228225
0.45967773
0.5183937
0.60884207
0.53670949
0.4981975
""
""
0.50753307
""
""
0.57431203
0.49321875
""
""
""
0.62432277
0.5968439
0.46534356
""
0.55245113
0.58549649
0.53628713
0.432834
0.46552128
0.55155396
0.5137431
0.40204033
0.60601008
0.51185966
0.49686578
0.53317708
""
""
0.51784152
0.42649078
0.51901984
0.52591258
0.6350438
0.42471042
0.46216705
0.42153805
0.39971247
0.3259421
0.52329999
0.57789719
0.46828184
0.64596117
0.54409057
0.55650014
0.5324688
0.53454924
""
0.44432539
""
0.47292855
""
0.36513957
""
0.51344377
0.51318389
""
0.38079706
0.57196891
""
0.58695465
0.59626102
0.51160705
0.43520343
0.56539547
0.49195737
0.54529023
0.63299453
""
0.51685971
""
""
0.52636313
""
0.54178798
0.64003319
0.56050432
0.56268746
0.51093292
0.51042038
0.55255008
0.5204165
0.54757386
0.53520167
0.52761203
0.55420089
""
""
0.38688415
""
""
0.46445999
0.48801595
0.49183282
0.40605673
0.5012055
""
""
0.53106737
0.50398505
0.57847476
0.5156498
0.50198072
0.40267646
0.60343361
""
""
0.47463065
0.48818859
""
""
""
0.52125603
0.51905119
0.48093912
0.5457812
0.63939208
0.6267662
0.5696134
""
""
""
0.60875827
0.35867384
""
0.50040412
0.58064073
""
0.6876865
0.51609302
0.56069183
0.5601241
0.52413702
0.50161606
0.52995908
0.67562854
0.56175697
""
""
""
0.60400403
0.62008196
0.48162973
0.58635342
0.50940192
""
0.51676059
0.49430013
0.50432557
0.69538575
0.5184809
0.51291651
0.75377029
""
0.51095128
""
""
0.46629778
0.55586135
0.43936595
""
""
""
""
""
0.4580923
""
""
""
0.61391914
0.53215533
""
0.69165975
""
""
0.62895375
""
0.65112776
""
""
""
0.62169796
""
""
""
""
""
0.52581882
""
""
""
""
""
""
0.72108781
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62855941
""
""
""
""
""
""
0.48772156
""
""
0.61377841
0.59738183
""
""
""
0.71312279
0.74516708
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5117929
""
""
""
0.56760567
""
""
""
""
""
0.56819183
""
""
""
""
""
""
""
0.42767227
""
0.48135594
""
""
0.57033128
""
""
""
""
""
""
0.48427466
""
""
0.59041226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53788751
0.52893269
""
""
""
""
0.47546795
""
""
""
""
""
""
""
""
""
0.44798353
