somecoll_other_pooled_p100
""
""
""
""
""
""
""
0.8690092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66111916
""
0.86707777
""
""
""
""
""
""
""
0.94445318
""
""
""
1.0846486
""
0.71544278
""
""
""
""
""
""
""
0.77446169
""
""
""
""
""
""
""
""
""
""
0.85363942
""
""
""
""
0.96695375
""
""
1.0791101
0.78564757
""
""
""
""
1.1516483
""
""
""
""
""
0.31399724
""
""
""
""
""
""
""
0.89246613
0.92264605
""
""
""
""
0.93922275
0.23270445
""
0.94792473
""
""
1.0019913
0.96700388
""
""
""
0.80617833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87163037
""
""
""
""
""
1.1400591
""
""
""
""
""
0.6929813
""
""
""
0.94519216
""
""
0.8766219
""
""
1.0110029
""
0.81371772
1.0122361
""
0.65585458
""
""
0.88312674
1.0529426
""
""
0.92591566
0.81055975
1.0147704
""
1.1342787
0.64884806
""
""
0.83541048
1.0012251
0.82975179
0.92693883
0.90141881
""
0.80351508
0.95893472
0.95750958
0.9329527
0.91651088
0.93853444
0.92532033
1.0230103
0.90318149
1.0421098
0.94886744
0.8807137
0.9222039
""
0.41718951
0.87928528
0.85064375
0.92788768
0.90953255
0.81133616
""
0.96436757
""
0.92862338
1.1131923
0.87860829
0.67636198
""
0.93762904
""
""
""
0.98247826
""
""
""
""
""
""
""
""
""
1.0615565
""
0.9825539
""
""
0.90841138
""
""
""
""
""
""
""
""
0.92939591
""
""
""
""
1.1205391
""
""
""
1.0524055
""
""
""
""
""
""
""
""
""
""
""
0.88476175
""
""
""
""
""
""
""
""
""
""
0.94864768
""
1.0031189
0.92786074
1.0956293
0.83110934
0.92951471
0.93752068
""
""
0.88613993
0.90382123
0.89094204
0.94000816
1.0637537
""
1.1699303
""
0.76061726
0.9460541
""
""
""
1.1595534
1.0120893
""
""
""
1.0404528
1.0139953
""
""
""
""
""
""
""
""
""
1.138189
""
0.98290032
""
0.89759552
""
""
""
1.2528749
0.91599107
0.87552279
""
""
""
0.91823876
1.3142058
1.0646367
1.0218934
""
""
1.1652158
""
0.89390159
0.98040545
1.0797198
1.3283714
0.95548189
0.61676735
""
""
1.0066216
1.1293831
0.98093104
0.92790872
""
""
""
""
1.0158068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81491429
""
""
0.45933452
""
""
0.96189487
""
0.85082805
""
""
0.93104798
""
""
""
""
""
""
""
1.0285075
""
""
""
1.181073
""
""
""
""
""
""
""
0.96114618
""
""
""
0.92344016
""
""
""
""
""
""
1.0079861
""
0.94963425
""
""
""
""
""
0.67664695
0.901811
""
""
""
""
""
""
""
""
""
""
""
""
1.1312515
""
""
0.86983979
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1031343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1306236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
