staycz_natam_male_p25
0.81068522
0.63254172
""
0.59410989
0.70426351
""
0.7226488
""
""
0.81156331
0.66430527
0.76233411
""
""
0.52536821
""
0.8069405
0.79608905
""
0.70513892
0.72693467
0.8729496
0.81984466
0.52959269
0.59777331
0.58705068
0.74774832
0.60076857
0.60259378
""
""
0.46711019
0.79068714
0.74141413
0.72203958
0.65363407
""
""
""
""
0.69373691
""
""
""
""
""
0.70327264
0.88865113
0.7534976
0.75793612
0.73375458
0.64361739
0.55070734
""
""
0.72717667
""
0.8840782
""
0.66773498
""
0.65110564
""
0.56305784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76755893
""
""
""
0.82109201
0.65344661
""
0.29179114
0.67595744
0.84722227
0.74740618
0.6553461
""
""
0.63181615
""
""
0.56501889
0.76598907
0.60308224
0.52273798
0.62837291
0.71573299
0.71081346
0.65960467
0.65259618
0.61519283
0.52615434
0.66350269
0.47705603
0.617998
0.45957452
0.80302149
0.76289248
""
0.78022361
0.79799479
0.83112985
""
""
""
0.59179831
""
""
""
""
0.77903765
0.43179026
""
""
""
0.70499855
""
""
""
0.72262865
""
0.62308812
0.60532272
""
""
0.75975597
0.73968279
""
""
""
""
0.55717182
0.91098088
""
0.41913706
0.7531755
0.68363708
0.87862313
""
0.66158414
0.80686772
0.75883174
0.68228042
0.23437981
""
""
""
0.52021688
0.78537911
""
0.71555442
0.82242316
0.66996288
0.7126568
0.61775875
0.78486967
0.69051111
0.7442289
0.54495037
0.52687103
0.50621092
0.56763989
0.70593959
0.65364957
0.58695924
0.50212771
0.65086055
0.6349746
""
""
0.70761091
""
""
0.75395215
""
""
0.51388907
0.87180793
""
""
""
""
""
0.74466586
""
0.62346733
0.45184112
0.45258167
0.57642972
0.48848718
0.80711573
0.83906293
""
0.83440667
0.82644695
0.29466119
0.90462148
""
""
0.58779454
0.7340607
0.62127626
0.6418047
0.83378917
""
""
""
0.56578493
""
0.80750626
0.75549483
""
""
0.78597605
0.78635758
0.65264273
0.84759861
""
""
""
""
""
1.0057689
""
""
0.80345327
""
""
0.43651164
""
""
0.53165603
0.77596867
""
""
0.87024015
0.54041928
0.80253023
""
0.77156788
0.79907954
""
0.5353688
""
0.68229908
""
0.65432215
0.72200894
0.55167449
0.54715282
0.71417624
0.73290157
0.67488432
0.79339844
0.67893863
0.71484351
""
""
0.7002306
0.39506233
0.71980262
0.76972497
0.83395755
""
0.45645288
0.81509203
""
""
0.68963099
0.7449525
""
0.76620656
0.69889492
""
0.726367
0.86201406
""
0.4960058
0.60930383
0.90622902
""
""
0.58146954
""
0.77901465
0.7053147
0.63249987
0.67214823
0.64913905
""
""
""
0.84614438
""
""
0.69352579
0.65384787
""
0.75598413
0.74378359
0.79211891
0.65233862
0.67504674
0.74561977
0.46181422
""
0.74276149
""
""
""
""
0.49232885
0.86493409
""
0.68145293
""
0.51437455
0.83776522
0.70267004
""
0.65262598
0.68858165
0.60824245
""
0.71400112
""
""
0.78728902
0.82632965
""
""
0.58477294
0.70472074
""
""
""
""
""
""
""
""
""
0.4392646
0.70878553
""
0.77580023
""
0.79716367
""
""
""
""
""
""
""
""
""
0.69439012
""
""
""
0.60655016
""
0.54445195
0.54238194
""
""
""
""
""
""
0.48229119
""
0.17582624
""
0.86612129
0.52236366
0.75635165
0.55525655
""
0.5816595
0.37144172
""
0.66415739
0.35800618
0.35892004
0.42707068
0.76726496
""
""
0.51436579
0.64002335
""
""
""
0.52103996
""
""
""
""
0.76306337
0.80799466
0.48088256
""
0.4477655
0.46622461
""
0.52689129
""
0.4556919
""
""
""
""
""
""
""
0.54418612
""
""
""
0.62257439
0.46643665
""
""
0.55941164
0.42556158
0.63521785
""
0.46395922
0.50686574
""
""
""
""
0.63743389
0.63255399
0.66092479
""
""
0.76647323
""
""
""
""
""
""
0.62665719
""
""
0.64397556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56200999
0.74727458
""
""
""
""
0.69614953
""
""
""
""
""
""
""
0.47216269
""
0.45037553
0.7899614
0.67570633
0.38342848
0.5431878
0.2542758
""
0.68886673
0.63915616
0.75080293
0.46396872
0.62352234
""
""
0.48623577
0.78346765
0.71117187
0.64315468
0.71864355
""
0.7060827
0.75547332
0.74631226
0.69139981
0.56970972
0.78781444
0.60441446
0.56802887
0.58890301
0.60380673
0.84794098
""
""
""
0.45099017
""
0.4337163
0.5990057
0.35114345
""
0.40819627
0.39534962
""
""
""
""
""
""
""
""
""
""
""
0.75909269
""
""
0.67028117
""
0.6990934
""
""
""
0.596865
""
""
""
""
""
""
0.55476671
0.76374263
0.69649547
0.59328604
0.75051641
0.71970034
0.3866168
""
0.31373996
""
""
""
""
""
""
""
""
0.41755289
""
""
0.64519507
""
""
""
""
""
0.62143397
""
0.64873809
0.60045761
0.68569887
0.53000975
0.66649914
0.63422918
0.45223644
0.6769259
0.36318156
""
0.77048391
0.68089408
0.63851148
0.7909596
0.6902014
0.71157897
0.69951308
0.62885988
1.006977
0.79747647
0.75370336
""
0.78887773
0.74345022
0.72174501
0.40879649
0.7815901
0.48560351
0.71785682
0.76719487
0.55311131
0.64075404
0.76338214
0.56831115
0.57656932
0.60808086
""
""
""
0.66137445
0.59451652
""
""
0.29221049
0.63071305
""
""
0.24990332
0.47075635
0.73157483
""
""
0.62768936
0.53436738
0.37352034
""
0.42187363
""
0.35337731
""
""
""
0.67957759
""
""
0.59867322
0.80695826
0.63089991
0.79592758
0.66085768
0.86063075
0.71087718
""
0.59272647
0.63751012
0.609074
0.60584664
""
0.31428048
0.45111725
0.700041
0.47912258
""
0.60999835
0.57818532
""
0.64751363
""
0.64084375
0.68152124
0.6714977
0.68333375
""
""
""
0.75863063
""
0.41182634
0.7065621
""
""
0.68286538
0.67876083
0.60201651
0.5293119
0.7356773
0.7323631
0.64266032
0.79190534
0.75013441
0.7419821
0.63102514
0.71837753
""
""
0.7251848
0.75836289
0.67816979
0.6410085
""
0.72636461
0.68243355
0.64338815
0.61296189
0.72760385
0.72870278
""
0.8349213
0.57893407
0.69140106
0.6203931
0.69244796
0.71851361
0.80422485
0.68239325
0.44297943
0.75380874
0.66060519
0.51657999
""
0.67052341
""
""
""
0.83405346
0.81500578
0.79592001
