jail_white_female_n
17945.0
7884.0
1819.0
22690.0
12446.0
1985.0
24948.0
2485.0
1766.0
9320.0
11531.0
34735.0
1770.0
4402.0
11133.0
1224.0
871.0
10818.0
1514.0
1423.0
12092.0
12155.0
8975.0
3931.0
30721.0
903.0
4540.0
12712.0
28812.0
2548.0
2839.0
6258.0
24155.0
14245.0
1744.0
14003.0
2446.0
3996.0
540.0
559.0
10645.0
2165.0
1166.0
610.0
1442.0
1549.0
28871.0
8203.0
19062.0
4879.0
9972.0
14803.0
6148.0
415.0
691.0
11715.0
1784.0
625.0
647.0
3397.0
2134.0
17488.0
991.0
3066.0
4159.0
3561.0
1136.0
2092.0
2632.0
3652.0
1423.0
2087.0
1790.0
5342.0
2462.0
1522.0
4969.0
3916.0
1611.0
23644.0
2643.0
5714.0
3118.0
6017.0
37495.0
4708.0
5032.0
6964.0
14672.0
9266.0
6841.0
2934.0
3282.0
14760.0
3200.0
1187.0
6436.0
12010.0
57366.0
15480.0
20108.0
41353.0
32165.0
16888.0
18515.0
40634.0
16084.0
32943.0
3588.0
10261.0
7155.0
4858.0
15613.0
978.0
14925.0
24455.0
12188.0
764.0
685.0
757.0
5193.0
2925.0
2308.0
2704.0
2087.0
9438.0
8869.0
2385.0
1435.0
1470.0
74787.0
3510.0
4960.0
2345.0
7920.0
3569.0
13751.0
6347.0
1007.0
2590.0
8976.0
6152.0
735.0
1397.0
3447.0
827.0
6214.0
3290.0
1786.0
1827.0
4241.0
24813.0
5049.0
721.0
19785.0
14014.0
1516.0
8467.0
1949.0
5128.0
678.0
2044.0
8520.0
57604.0
984.0
87533.0
4606.0
4753.0
1512.0
11948.0
137132.0
15356.0
5161.0
19754.0
4991.0
2270.0
17460.0
44973.0
5862.0
3215.0
3655.0
4315.0
41679.0
4782.0
4243.0
65764.0
1774.0
6075.0
16573.0
1288.0
2989.0
7067.0
34364.0
1915.0
2705.0
6606.0
10361.0
11051.0
28900.0
4174.0
22545.0
14840.0
5311.0
7528.0
14190.0
21155.0
46600.0
6319.0
9588.0
11768.0
9096.0
14781.0
2163.0
2144.0
20835.0
26365.0
15811.0
74873.0
7204.0
7593.0
4214.0
6739.0
8285.0
4638.0
49798.0
12785.0
9454.0
14143.0
75091.0
27079.0
22938.0
12545.0
1551.0
7618.0
1295.0
4073.0
1639.0
9733.0
770.0
4585.0
10751.0
5192.0
5708.0
13834.0
4862.0
4095.0
7235.0
35513.0
5288.0
9991.0
68657.0
12305.0
7343.0
1644.0
8749.0
5193.0
3600.0
30457.0
6498.0
25535.0
8009.0
19457.0
36336.0
34441.0
22233.0
135233.0
31928.0
104476.0
131345.0
15647.0
11181.0
4313.0
633.0
9406.0
938.0
2278.0
22537.0
9945.0
3074.0
8209.0
42129.0
211.0
172.0
115126.0
41068.0
3944.0
18115.0
82419.0
5355.0
1832.0
1559.0
1127.0
2472.0
3857.0
2520.0
3327.0
1408.0
6503.0
4867.0
11380.0
91176.0
1909.0
5673.0
9391.0
2935.0
3376.0
3250.0
4639.0
8950.0
1363.0
6987.0
9698.0
5866.0
8128.0
22011.0
12013.0
2583.0
15897.0
12242.0
8761.0
5372.0
19794.0
7325.0
3680.0
4406.0
7401.0
12073.0
5747.0
5082.0
14270.0
3182.0
19639.0
21060.0
49265.0
4749.0
160768.0
22127.0
3922.0
5375.0
72790.0
1451.0
3153.0
9806.0
14680.0
5907.0
1959.0
3460.0
2594.0
1871.0
2210.0
5614.0
3628.0
4835.0
1058.0
5625.0
8134.0
1209.0
6321.0
2495.0
3015.0
6363.0
825.0
11118.0
95.0
507.0
2445.0
2026.0
1028.0
593.0
420.0
1286.0
1192.0
5082.0
110.0
314.0
115.0
658.0
320.0
199.0
3167.0
560.0
52.0
45.0
109.0
351.0
31.0
201.0
159.0
358.0
580.0
1271.0
778.0
1101.0
1625.0
693.0
8110.0
1869.0
839.0
662.0
71.0
285.0
2088.0
3971.0
1200.0
1225.0
4654.0
7969.0
649.0
1722.0
113.0
5522.0
3501.0
