married_pooled_pooled_p75_se
0.010714998
0.0068526948
0.020447711
0.022506999
0.012749854
0.044415995
0.02317054
0.0081670014
0.016489336
0.022661885
0.015725454
0.026804499
0.01830701
0.028989494
0.02731424
0.012200847
0.012058724
0.031669796
0.037893962
0.017583029
0.031333625
0.010854863
0.011796319
0.014369472
0.013770231
0.010060982
0.017489439
0.0097201439
0.024741627
0.018836491
0.021072395
0.042550888
0.031805381
0.022681162
0.0091107758
0.01332042
0.0033985893
0.026190836
0.0094668297
0.014628248
0.0083938707
0.010099626
0.03763926
0.027850019
0.0045070886
0.020814713
0.020491919
0.010529354
0.0047188173
0.020273378
0.0058839382
0.0072892956
0.047094189
0.025109695
0.020545105
0.024305031
0.012843893
0.011000705
0.0052995533
0.044288259
0.010995295
0.015631668
0.0070979842
0.012206455
0.025323858
0.034964662
0.022981783
0.086413935
0.067867875
0.0040174248
0.044033442
0.10283695
0.058454506
0.071303733
0.0070771286
0.10499692
0.069590367
0.011615295
0.012411639
0.019559784
0.02189588
0.069945589
0.11118675
0.011359171
0.042132013
0.036423102
0.051907308
0.076054938
0.04833705
0.022767534
0.15549441
0.044104852
0.037869755
0.07327877
0.21791741
0.052949749
0.018797779
0.0081935851
0.0077441973
0.014201197
0.015848493
0.025678098
0.03243611
0.0015129702
0.0077795684
0.010677446
0.0029971658
0.0076077678
0.017364977
0.0072208554
0.0080972239
0.022015288
0.018850295
0.016538063
0.0069104177
0.016165016
0.030841844
0.051551763
0.022630371
0.033004947
0.02218944
0.026965894
0.021279406
0.032191776
0.018433312
0.020969765
0.01028501
0.012210761
0.013431562
0.024770407
0.035399556
0.02598366
0.022695396
0.0089101261
0.024340397
0.03638538
0.010499407
0.021340838
0.015781637
0.022481643
0.017365715
0.030465776
0.014780592
0.039877649
0.02674647
0.010215115
0.022871803
0.04740832
0.028144708
0.044223234
0.034257006
0.028286999
0.022597572
0.010098103
0.031301688
0.036449999
0.01381639
0.014299963
0.037094254
0.044315848
0.03539788
0.043646365
0.018806433
0.034534723
0.023654047
0.035872351
0.02186067
0.028227311
0.012314387
0.040302143
0.0044673788
0.024538917
0.02092935
0.008403494
0.044383623
0.054011319
0.0079227639
0.028817002
0.032502614
0.040410396
0.012823327
0.024821267
0.0073286011
0.011295212
0.048905965
0.025011834
0.0020339808
0.097747386
0.01313676
0.006380036
0.013469633
0.022757063
0.0022179538
0.016594892
0.0053286604
0.0034558615
0.017821826
0.0080008274
0.0073652039
0.019397279
0.0033946168
0.0080245826
0.013299898
0.01403836
0.0010773841
0.0084659439
0.0049390187
0.021345766
0.0099431565
0.006104351
0.033769879
0.042956721
0.0043720976
0.0064307819
0.0076163188
0.0015918763
0.0040419404
0.020818435
0.0020472258
0.0023035824
0.0093876999
0.0018942963
0.0016363048
0.0037644005
0.0032787053
0.0051827752
0.0027564962
0.0042684278
0.0018132719
0.0051062149
0.0065156468
0.055200048
0.013944588
0.0031937372
0.0034739592
0.0038526095
0.0092626838
0.012218618
0.040464062
0.005147018
0.011277643
0.0026952336
0.0063217604
0.011434244
0.0038800617
0.022968579
0.0026817932
0.032925759
0.04751176
0.040926985
0.004285235
0.008340193
0.021205517
0.10711312
0.025555527
0.047455251
0.11667238
0.063099951
0.043419436
0.017139615
0.0040613762
0.13771598
0.0043006325
0.019996423
0.01270832
0.00288
0.012680771
0.011164028
0.036506899
0.048870262
0.026425291
0.21003117
0.043289643
0.10899931
0.0026751782
0.081807323
0.030839942
0.030022757
0.011925244
0.0043218094
0.025906142
0.043419834
0.018328086
0.0069562127
0.28721064
0.015607407
0.018929433
0.014173818
0.016285421
0.020491168
0.042333744
0.016769255
0.03721761
0.024461748
0.025977416
0.0074126413
0.025006499
0.026355688
0.026044769
0.059246808
0.14116886
0.055704456
0.055857316
0.033299007
0.014090304
0.03877981
0.0055848192
0.024212223
0.0025287997
0.0025149458
0.0050444426
0.0055523156
0.0026317544
0.0043006348
0.0056140264
0.0068424088
0.0070694531
0.003199704
0.0074884202
0.004382079
0.0061315363
0.018161196
0.0068298699
0.02075341
0.0036686175
0.0022418716
0.03311481
0.0078050527
0.0091436775
0.0051118815
0.0062307981
0.014048519
0.024096748
0.04249011
0.0029248795
0.0051502143
0.010924333
0.037548494
0.016663728
0.027870962
0.040834643
0.028742554
0.034212995
0.025433207
0.017936818
0.008067729
0.011871285
