two_par_hisp_male_mean
0.73588246
0.69745284
""
""
0.50188053
""
""
0.69355124
""
""
0.72280598
""
""
""
""
0.80655831
0.61153388
""
""
""
""
0.5888626
0.81396598
0.42450312
0.61158895
0.61190706
0.61644053
0.56887728
""
0.63068497
0.85874206
""
""
""
0.62459642
0.50122684
0.59316075
""
0.68358451
0.48138112
0.69983447
0.51934433
""
""
0.7162993
""
""
0.51407242
0.63511252
""
0.58272016
0.62814373
""
""
""
""
0.62963516
0.73279083
0.71978718
""
0.51464057
0.68965262
0.46728817
0.46106181
""
""
""
""
""
0.71606106
""
""
""
""
0.82619822
""
""
0.67592156
0.76972163
0.69166183
0.71436465
""
""
0.69777763
""
""
""
""
""
""
""
""
""
""
""
""
0.64511287
0.72236198
0.68450642
0.73447424
0.76904714
0.83624166
0.72437549
0.58934748
0.58790338
0.72770625
0.64569783
0.62053221
0.73219723
0.69104385
0.70256299
""
0.70479494
0.86987936
0.46897963
0.78457141
0.69685268
""
0.36637726
""
0.59323388
""
""
""
""
0.72086549
0.60113269
0.64255023
0.4920356
""
""
0.71010762
""
0.69964832
0.82562268
""
0.63352072
""
0.73671418
0.28459346
0.54271281
0.45162752
0.66348386
""
""
0.53132832
0.41539192
""
""
""
""
""
0.67742479
0.81459421
""
""
0.63985246
0.56641483
""
""
""
""
""
""
0.38798395
""
0.53482467
0.66619307
0.72383672
""
0.60897219
""
0.24466203
0.78845739
""
""
0.41698837
0.38067248
""
""
0.66027629
0.71471089
0.39771608
0.64399815
""
0.41961312
0.65578353
""
0.75132221
0.69892246
0.78240108
0.66049272
0.68202227
0.66023254
0.78512013
0.55801743
0.66880077
0.64862102
0.74422979
0.67586279
0.58857822
0.59990031
0.74559307
0.68447411
0.62501317
0.59221709
0.63306725
0.76807207
0.64682209
0.64049298
0.68240297
0.80732244
0.6163556
0.64705628
0.74520433
0.64197814
0.71147829
0.80075198
0.66995704
0.61722362
0.68720639
0.69227654
0.63840044
0.57823455
0.61976188
0.67081201
0.65615368
0.67418188
0.62605011
0.6073941
0.71343446
""
0.75459534
0.70410103
0.63592595
0.66992337
0.64954937
0.63391334
""
0.58009326
0.77435899
0.66680187
0.62313432
0.62704778
0.6025843
0.64740527
0.66602814
0.72217041
""
0.63090152
0.60838228
0.66486096
0.74842203
""
0.57417428
0.73285407
0.67696136
0.62978083
""
0.75536638
0.52424514
""
0.79455101
0.61070538
0.77753246
0.7225979
0.69150347
0.6895082
""
""
0.72036779
""
0.73913246
""
0.67061257
""
0.75537872
0.78554761
0.76740038
0.71586287
0.67495376
""
0.67055696
0.68655235
""
0.69916928
0.7173208
0.68837661
0.49533236
0.64996153
""
0.81668323
0.83367097
""
0.68291116
0.65621752
0.83976656
0.71521449
""
0.56182462
""
""
0.70773089
""
0.81201017
0.80143791
0.56984961
0.67342108
0.53937387
0.44563249
0.68926764
0.55443472
0.51519537
0.55756652
0.74707049
0.47441486
0.61280668
0.54260093
0.47521225
0.36855489
0.72299361
""
0.71256202
0.58904374
0.71275032
0.64457053
""
0.7022118
0.73034787
0.71388823
0.55232471
0.70988196
0.51082009
""
0.67747748
0.668634
0.73074043
""
0.50104201
""
0.64379835
""
""
0.65785974
0.52778375
0.68667901
0.58384466
0.62267929
""
0.61988425
0.64737594
""
""
0.60380673
0.57686687
0.66201633
0.6028167
""
""
0.54569066
0.61263335
0.61529261
0.61874068
0.62846035
0.70227849
0.77586907
0.41438377
0.56782812
0.57127541
0.6156683
0.64320064
0.61584193
0.59080136
0.52655053
0.80659199
0.63606179
0.83595949
0.66445601
0.69410104
0.60629404
0.67159379
0.69885564
""
0.67004341
0.78442281
0.6278699
0.7337122
""
""
""
""
0.39965972
0.46003225
0.55316925
0.63942522
0.43950683
""
0.5805344
""
""
""
0.82840747
0.76763231
0.49242142
0.7588076
""
0.72393847
0.45804068
0.58317739
0.72942859
""
0.64108044
0.85057122
0.63479257
0.59786403
0.45454037
""
0.53787482
""
0.59751803
0.70425403
0.49162239
0.80658096
""
0.73281968
""
""
""
""
0.3379671
0.48286942
""
""
0.53828537
0.64663094
""
""
0.77452308
""
""
""
""
0.87698424
0.52330703
0.6175825
""
0.51004666
0.40346989
""
0.64722979
0.39503112
0.42630506
""
0.57658935
0.55181962
0.43019271
""
""
0.76515919
""
""
0.73137951
0.73683107
""
0.6498763
""
""
""
""
""
""
""
""
0.47722888
0.88852119
0.84320897
""
0.43227711
0.67557263
0.53783631
""
""
""
0.67324048
""
""
""
0.29156345
""
""
""
0.47592187
0.64584571
0.65036684
0.59640872
""
0.65236908
0.44365713
0.83446234
""
""
0.45885113
""
0.46126941
""
""
""
0.69617832
0.47559169
""
""
""
0.47304606
""
""
0.60589552
""
""
0.56531453
""
""
""
0.36836898
0.51491064
0.48361441
""
""
0.56838179
""
""
""
""
0.76422703
0.51461965
0.47709519
""
""
0.494771
""
""
0.64165246
0.38832933
""
""
""
0.52031922
0.71614456
0.72757792
0.7578299
0.70854604
0.67403436
""
0.78477299
0.8033222
""
0.65319753
0.65090662
""
0.85638362
0.57795882
0.87738115
""
""
0.59686351
""
0.68249238
""
""
""
0.65182322
0.63707495
0.52273053
0.63335824
0.60950714
""
0.5564546
0.5760355
0.7948643
0.83336633
0.81723881
""
0.54430234
0.6936323
0.65338206
0.6432516
""
0.58291185
0.6444605
0.54169255
0.67237002
""
0.57789403
""
0.55535215
0.7352109
""
""
0.55128396
""
0.56920069
""
0.65746945
0.44135877
0.59248561
""
""
""
0.84460729
0.58753884
0.60865211
0.78918743
""
0.63385856
0.60342211
0.61792487
0.68971717
""
""
0.80903172
""
""
""
0.46349838
""
""
0.76881558
""
""
""
""
0.65763289
0.74919516
0.67157406
""
0.65840918
""
""
""
0.58199364
0.50830293
0.77720428
0.65144277
0.63472813
0.65836191
""
0.66046119
0.74384701
0.48397586
0.55262196
0.6637404
0.63016433
0.78020823
0.63107932
0.72019219
0.57569271
""
""
""
""
0.87795049
""
""
0.78718984
""
0.6112262
0.63404661
""
""
""
""
""
""
""
""
0.6120702
0.71345651
0.92120165
0.60303742
""
""
""
""
0.59011048
0.68221265
0.48066014
0.70383757
""
0.69615012
""
""
""
0.67902607
0.67675108
0.83617866
0.61405551
0.63488203
0.64416486
0.64883918
0.76676714
""
""
0.63108099
""
0.62437725
0.57167637
0.55118161
""
0.65785605
""
0.63227189
0.6905188
""
0.66593993
0.67683113
0.56371063
0.62077737
""
0.72265029
0.97273278
""
0.74882048
0.6456514
0.60874426
""
0.76976877
0.76845753
""
0.69590884
0.48129472
0.67238814
0.76046383
0.7705332
0.70286512
0.7980206
""
""
0.73789686
0.63624877
0.60438257
0.72339457
0.71262252
0.64903992
0.81904823
0.57770866
0.54231209
0.64477628
""
0.89487147
0.76874262
0.55902994
0.77638292
0.80166644
0.64591694
""
""
""
""
""
""
0.77540916
""
""
0.77596301
0.60996538
""
""
0.53417212
""
0.74519432
""
0.77280456
0.69049835
""
""
0.67576355
""
""
0.6324982
""
0.70364833
0.81683552
""
0.8393746
""
0.67843604
0.58989328
0.69889313
""
""
""
""
""
""
0.74913466
0.5794645
""
""
0.84320754
0.46678773
""
""
""
""
""
0.55305809
""
""
""
""
""
0.82026982
0.35432899
0.50309938
""
""
""
0.65992272
""
0.77337605
0.5819577
0.73729956
""
0.88313341
""
""
""
""
""
0.61309689
0.76031446
""
0.86786997
""
""
""
""
""
0.83990198
""
0.66104519
""
""
""
0.79708064
0.79840851
0.55940509
""
""
""
""
""
0.33748919
0.80395806
""
""
""
""
0.67777652
""
""
0.71451271
""
0.77143461
""
0.57582289
0.5096494
""
""
""
0.65924954
""
0.53885764
0.65939355
0.38531759
""
""
""
0.51029426
0.78350985
0.72114933
""
0.76069742
""
""
0.4505426
""
""
0.78908646
""
""
""
0.66759306
""
""
0.84726971
""
""
0.55999219
""
""
""
""
""
""
0.74430871
0.68060583
""
0.7352795
""
0.74039519
""
""
0.8749578
""
0.52708161
0.52673697
0.67171848
0.69345021
""
""
0.86031318
""
""
""
""
""
0.72733325
0.91761804
""
""
0.66735065
""
0.73754972
0.69779336
""
""
0.51920277
""
0.79214144
""
""
""
0.55815071
0.64763707
""
""
""
0.68392384
""
0.66937125
""
""
""
0.76862949
""
""
0.7221424
""
""
""
""
0.85357517
0.58310604
""
0.64327055
""
0.82776886
0.76784712
""
""
""
0.72161728
""
0.65852231
0.56411427
0.62062615
""
0.79689151
""
""
""
0.67550564
0.78515714
""
""
""
""
""
""
""
""
0.59803903
""
""
""
""
0.56079692
""
""
0.66998404
""
0.88154089
""
""
""
""
0.88058525
""
""
0.72809774
0.78065783
""
""
""
""
0.67045116
0.78109217
""
""
""
""
0.80880636
""
""
""
0.59968299
""
""
0.7090959
""
""
""
""
0.58551264
""
""
0.75205523
""
0.82046932
""
""
""
0.81014889
""
""
0.83650464
""
0.59576577
0.66269767
""
0.74052882
""
""
""
0.6686672
""
""
""
""
""
""
""
0.81294912
""
0.65823704
""
""
0.5166325
""
""
""
""
""
0.90052122
""
""
""
""
""
""
""
0.60968238
""
""
0.7876178
""
""
""
""
""
""
0.94497299
""
""
""
""
0.72512233
0.67727339
""
""
""
""
""
""
""
0.70427334
""
""
""
""
""
0.79813385
0.64766669
""
0.6129536
""
0.55908573
0.79757863
""
0.75911802
0.580181
0.70027292
""
""
""
""
""
0.60450393
0.74232686
""
""
""
""
""
0.58429772
0.56457371
""
0.63956618
0.83113968
0.74306482
0.75798267
