kfr_stycz_asian_male_mean_se
0.036109917
0.043297466
""
0.024130035
0.027816784
""
0.012635684
""
""
0.021003189
0.02637177
0.008993512
""
0.021047117
0.015286548
""
""
0.040272977
""
""
0.030953428
0.022190332
0.050247252
""
0.011739194
""
0.047473364
0.020381473
0.0079998598
""
""
0.043967888
0.01110933
0.016673746
""
0.016112372
""
""
""
""
0.032764688
""
""
""
""
""
0.009108562
0.026010092
0.016214924
0.036675695
0.045034967
0.017965429
0.056122921
""
""
0.027063997
""
""
""
""
""
0.024087558
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013652082
""
0.029735714
""
""
0.010799392
""
""
0.027398966
0.025982969
""
0.053212732
""
""
0.024053935
""
""
0.042764265
0.03611986
0.007600639
0.021668818
0.020755304
0.0068795802
0.012974098
0.025961008
0.018755557
0.0074183205
0.022801625
0.0084366305
""
0.029899824
0.030698309
0.047787216
0.020904476
""
0.017200859
0.025043126
0.020267468
""
""
""
0.034557186
""
""
0.045222491
""
0.023378162
0.030185876
""
""
""
0.0048963651
""
0.027824299
""
0.021819364
""
0.029561268
0.027906997
""
0.046135981
0.02758283
0.031866066
""
""
0.051021308
""
0.034777317
""
""
""
""
0.023550102
0.052241724
""
0.012030571
0.020854661
""
0.03452922
""
""
""
""
0.022962047
0.0068145189
""
0.0031331731
""
""
""
0.057793535
0.0060724709
0.018349467
""
0.032256909
""
""
0.029888764
0.01199408
""
""
""
""
0.018334568
""
""
0.013248259
""
""
0.029321523
""
""
0.035303611
0.016532645
""
""
""
0.039160177
0.059560113
0.023240479
""
0.022387352
0.026032491
0.048548646
0.045303158
0.041044869
0.021089949
0.014313725
0.049875218
0.04986354
0.040602125
0.044992138
0.040180154
""
""
0.026472254
0.031719126
0.035348449
0.010191138
""
""
""
""
""
""
0.01082282
0.049837098
0.03816634
0.039419923
0.014342973
0.031067325
0.021686228
0.026833311
""
0.049254064
""
""
""
0.037958477
""
""
0.052340511
0.039640814
""
0.03110774
""
0.060963023
0.035146423
0.015317843
""
0.025994664
0.0094375554
0.031944007
0.064716108
""
0.035538312
""
""
0.01497663
""
0.02099292
0.056726906
0.016837304
0.013479434
0.014451913
0.016851099
0.0019234532
0.010448316
0.0029845326
0.0041904845
0.017669551
0.020105753
0.044702973
""
0.04355726
""
""
0.021590853
0.02810647
""
0.027654374
0.0090182619
""
""
0.0042303586
0.01354742
0.051358011
0.018393509
0.0066922419
0.045157377
""
""
""
""
""
""
""
""
0.04717844
0.035195645
0.028064495
0.0041493499
""
""
0.0180921
0.039650545
""
""
0.050245386
0.042582233
""
0.032503795
0.03284549
0.042856064
0.013857756
0.012835535
0.014721111
""
0.014534216
0.020500382
0.020784823
""
0.014766366
0.066267446
""
""
0.049783882
0.026016088
0.050719842
""
0.02913893
""
0.030493483
0.020420456
0.0091864411
0.039009329
0.002838735
0.019751936
0.045012683
""
0.010469963
""
""
0.038930766
0.043304116
""
""
""
""
""
""
""
""
""
""
""
0.04204566
""
""
""
""
""
""
0.036821295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035368204
""
""
""
""
""
""
""
""
""
0.057580084
0.04939739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033084631
""
""
0.036388073
""
0.012546894
""
""
""
0.045841329
""
""
""
""
""
""
""
""
""
""
""
""
0.06044573
0.026671657
""
0.01867852
""
""
0.01576663
""
""
""
""
""
""
0.015392688
""
""
0.048368204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026673868
0.006252008
""
""
""
""
""
""
""
""
""
""
""
0.046822391
""
""
0.043528784
0.037444107
0.012906434
""
""
""
0.05249846
""
""
0.0097715091
""
""
""
""
0.030758528
""
0.027404282
""
0.033243641
""
""
0.018108279
""
0.025851201
""
0.01905939
""
""
""
0.022012176
""
""
""
""
""
""
""
0.03774742
0.043875281
""
0.024780499
""
""
""
""
""
0.038189609
""
""
""
""
""
""
0.052316748
""
""
0.010247081
""
0.011181063
""
""
""
0.035320602
""
""
""
""
""
0.059468471
0.024299884
0.021256117
0.043078214
0.019903598
0.0035124868
0.018201638
0.052413404
""
0.036810964
""
""
""
""
""
""
""
""
0.038417183
""
""
0.037714247
""
""
""
""
""
0.03781924
""
0.021227302
0.0068785795
0.004939219
0.059344199
0.032913879
0.043217994
0.048289709
0.035317115
""
""
""
""
""
0.010564267
""
0.069866762
""
""
""
0.011779201
""
""
""
""
""
0.031864364
0.039924264
""
0.045105468
""
""
""
0.052993946
""
""
0.058987673
""
""
""
""
""
""
""
""
0.054742854
""
""
""
""
""
""
""
""
0.043607987
""
""
""
""
0.0028860813
0.017377891
0.0085990336
""
0.056549091
""
""
""
0.015550699
""
0.0065178047
""
0.013674242
0.045705087
""
""
0.051618759
""
""
0.012456904
0.050446864
""
0.019274881
""
""
""
""
""
""
""
0.030902794
0.0088731162
0.037105713
0.031428516
""
""
""
""
""
""
0.059861906
""
""
0.026677173
0.030318679
0.032110874
""
0.043946031
0.0086849816
0.01026781
0.005441376
0.011369516
0.0034302184
0.0029198951
""
""
""
0.012426235
0.013969834
0.0019311717
0.0051214914
""
""
0.0032001336
0.038641006
0.012953821
0.0013318356
""
0.057447374
""
0.05382311
0.019474855
""
0.02642801
0.0056646927
""
0.014720054
""
0.033271965
0.022023488
""
""
0.046059102
""
""
""
0.026343385
0.046911173
0.0030717591
