kfr_native_asian_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45301965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55036676
""
""
0.62891465
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63857442
""
""
""
""
""
0.64874309
""
""
0.53608471
""
""
""
""
0.44081986
""
""
""
0.5649758
""
""
""
""
0.44889313
""
""
0.49595383
""
""
0.58537298
0.50300628
""
0.48577654
0.59539515
""
0.54698455
0.57145381
0.63031662
0.51863217
0.66572589
0.64356405
0.54182214
0.60936975
0.4864963
""
""
""
0.60101473
0.55010641
0.38131478
""
""
""
0.50401479
""
0.56834114
""
""
0.48875403
""
0.53907406
""
""
""
0.71595025
""
""
""
""
""
""
""
""
""
0.57306945
""
""
""
""
0.52172428
""
""
""
""
""
""
""
""
0.55090761
""
""
""
""
0.46555957
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70549172
0.58815581
""
""
0.58245939
""
""
""
""
0.60116184
""
""
""
""
""
""
0.50383961
0.4839913
""
""
""
""
""
""
""
""
0.48987836
0.50222808
""
""
""
""
""
""
""
""
""
""
""
0.54222167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38821483
""
""
""
""
0.51161605
""
0.60369939
""
0.46706095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53711605
""
0.55437112
""
""
""
""
""
""
""
""
""
""
0.49502203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60945582
""
""
""
""
""
""
0.57373667
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58805323
0.59024632
0.60855418
0.57903773
0.49938864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.587484
""
""
""
""
""
0.60423863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62305707
""
""
""
0.65598065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
