hs_white_male_p75_se
0.020540213
0.016069647
0.046780676
0.048443958
0.025649654
""
0.067807823
0.01772102
0.037871379
0.048770275
0.03171847
0.072598666
0.035388686
0.06363897
0.068488479
0.017266246
0.022955678
0.080370739
0.11300714
0.031287923
0.073797464
0.021503551
0.022698315
0.034580052
0.027640475
0.018930493
0.037098777
0.017468223
0.048031744
0.030534597
0.038458925
0.15389113
0.0660218
0.047307625
0.013166042
0.022447025
0.0070392559
0.052414939
0.019005189
0.0359938
0.01623203
0.023457263
0.074957393
0.075791396
0.010066821
0.042401314
0.026988052
0.019587783
0.010433612
0.037039611
0.01099781
0.014747101
0.082023926
0.053761419
0.036232226
0.031417545
0.044070873
0.029894028
0.011863422
""
0.024247743
0.023642967
0.015156846
0.025142154
0.030962475
0.028231485
0.042551726
""
""
0.0090837767
""
""
""
""
0.014207603
""
""
0.017417155
0.019725885
0.062645808
0.044247102
""
""
0.019853875
""
""
""
""
0.050454549
0.019648056
""
0.11624399
0.099641539
""
""
""
0.040803954
0.016477715
0.01688119
0.03701758
0.032561928
0.076365173
0.1001379
0.0032659243
0.0206112
0.030730791
0.0072540073
0.025948117
0.054505989
0.017946251
0.021073954
0.027782699
0.036903124
0.026716994
0.013434617
0.022820516
0.045410737
0.074331224
0.046791181
0.035960246
0.026479073
0.035782345
0.040139545
0.060078107
0.026286526
0.045137465
0.015448208
0.023307068
0.025050927
0.067183636
0.095998481
0.057211716
0.05096567
0.017261708
0.037980866
0.04936941
0.017805679
0.021757165
0.029422421
0.045276381
0.027845087
0.076417357
0.027123176
0.050396793
0.047531288
0.02237583
0.035118435
0.061105248
0.049441006
0.071198732
0.050190348
0.053277019
0.033842292
0.018806146
0.077006288
0.054898191
0.02799179
0.030449841
0.074829519
0.087335706
0.053105265
0.10067175
0.041364927
0.045030832
0.042965479
0.061040066
0.0387461
0.051629901
0.024982374
0.065939866
0.0091512324
0.046416443
0.04550853
0.017322773
0.098929919
0.096091375
0.015684072
0.051373985
0.047654837
0.056448676
0.021451605
0.034162201
0.014530013
0.022447476
0.10295252
0.035827711
0.0053197169
""
0.031902507
0.013547285
0.036445882
0.027834853
0.0052148313
0.041330889
0.0092471177
0.008652824
0.034658302
0.016282031
0.018717185
0.034015458
0.0081178313
0.020897925
0.031713206
0.020146711
0.0026322596
0.018710619
0.0094777215
0.053152993
0.021748593
0.015036332
0.049403887
0.059212837
0.011482554
0.013860879
0.016773151
0.0034944033
0.0085396534
0.047594745
0.0053560729
0.0054749274
0.020844823
0.0054934719
0.0034720295
0.012081123
0.0077109272
0.0111508
0.0069276602
0.0090777492
0.0046276953
0.011422445
0.01219146
""
0.021188552
0.0075670066
0.0083639221
0.0082499348
0.019911023
0.028028054
0.094708458
0.01198242
0.029291369
0.0054583647
0.011813157
0.025960783
0.0095160967
0.055907432
0.0054927003
0.097179607
0.12139575
0.095748417
0.008394463
0.016008692
0.045938514
""
0.071059771
0.090511419
""
0.083401345
0.10745213
0.038069922
0.0093185632
""
0.0076085255
0.042177889
0.026012789
0.0061211772
0.02416512
0.019695003
0.029657366
0.030482745
0.030772185
""
0.079339273
""
0.0056158439
0.1677534
0.047641862
0.10800197
0.027288256
0.0081948787
0.048747186
0.07393153
0.031289488
0.014551822
""
0.027104951
0.040818948
0.027996223
0.02899177
0.023216043
0.099685855
0.026117539
0.067317933
0.084300749
0.035830915
0.017956197
0.041517109
0.035607498
0.034432918
0.13597937
""
""
0.066583976
0.026621301
0.026953688
0.070585996
0.011041677
0.062219467
0.0045166276
0.0043740538
0.0086162165
0.0099788895
0.0049996241
0.007673461
0.009749759
0.015035132
0.016370539
0.0065362304
0.014371135
0.013619683
0.011646011
0.0560693
0.015261655
0.047300112
0.0096602496
0.0055080075
0.060097788
0.020242514
0.019368341
0.013452265
0.01436865
0.032465365
0.045847915
0.11157274
0.0084116748
0.011987374
0.024986818
0.068445429
0.037187032
0.041281257
0.094230212
0.042023327
0.066829443
0.070175059
0.047686964
0.020235771
0.032744661
0.0064969752
0.056188174
0.022411266
0.021600232
0.05564186
0.080896519
0.015513889
0.01084352
0.010956707
0.058356438
0.13947469
0.062246259
0.01262561
0.016217995
0.017525626
0.0075527579
0.019112976
0.026287466
0.011638188
0.048370693
0.0073697167
0.017392607
0.0065553235
0.011808437
0.0072341491
0.010794478
0.034066021
0.013371581
0.017583799
0.013962254
0.011592376
0.0075488244
0.040628649
0.027561003
0.04426958
0.062835239
0.010600845
0.031669032
0.04137468
0.053509146
0.057839908
0.16406821
0.081161827
""
0.047159448
0.066119932
0.032615524
0.028663047
0.049051307
0.056819584
0.016807964
0.067661427
0.097825207
0.054952197
0.027577477
0.027491199
0.036559764
0.04425757
""
0.025649184
0.066056401
0.025941035
0.023369825
0.074451424
0.012696581
0.025650386
0.045346275
0.01319792
0.019187026
""
0.017321052
0.12454891
0.0064525488
0.043459654
0.037181668
0.014226734
0.043041307
0.019493526
0.056575026
0.056124888
0.058881748
0.042295475
0.057225369
0.009849472
0.05584063
0.094617881
0.017395571
0.018344991
0.08748921
0.18121064
0.025780413
0.050379287
0.066877395
0.037930053
0.055706192
0.010923595
0.023360647
0.018392028
0.042330388
0.0071022375
0.067393042
0.11262072
0.025639107
0.034066815
0.060103111
0.059184864
0.0063929525
0.028936515
0.01560362
0.15792105
0.035873782
0.031579632
