wgflx_rk_asian_female_p100
""
""
""
""
""
""
0.26941365
""
""
""
""
0.66710985
""
""
""
""
""
""
""
""
""
1.0537481
""
""
0.8070246
""
""
""
0.7081995
""
""
""
0.61834449
0.83476371
""
0.79171914
""
""
""
""
""
""
""
""
""
""
0.72285378
""
0.78337973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52030647
""
""
""
""
0.74730587
""
""
""
0.68542355
""
""
""
""
0.86779398
""
""
""
""
0.69450647
0.59517616
""
0.73899573
0.38638732
""
0.93223816
0.482636
""
0.74975121
""
""
""
""
-0.11589947
""
0.33666071
""
0.67970133
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77047139
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89655101
""
""
""
""
""
""
""
""
0.76928645
""
0.77283102
""
""
""
""
0.64254224
0.76906157
""
""
""
""
""
0.62816149
""
""
""
""
0.60073733
""
""
0.60998654
""
""
""
""
""
""
0.59898686
""
""
""
""
""
0.60309684
""
""
""
""
""
""
""
0.67721635
""
""
""
""
""
""
""
0.68418896
""
""
0.82539809
""
""
""
""
""
""
0.68087709
""
""
""
0.66853875
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66562963
""
""
0.68940055
""
""
""
""
""
""
0.75275552
""
0.70347446
""
0.75591701
0.67597002
0.81397593
0.75218254
0.73211831
0.772156
0.75197756
0.70054686
0.8026976
""
""
""
""
""
""
""
""
""
""
0.69164413
""
""
0.73022115
0.89120084
""
0.82322264
0.67249149
""
""
""
""
""
""
""
""
""
""
""
""
0.63887256
""
""
0.48191962
""
""
""
""
""
""
""
""
""
""
0.57107627
""
""
""
""
""
""
0.81892997
""
""
""
""
""
""
""
""
""
""
""
0.73059589
""
0.70613879
0.60480374
""
""
0.65436125
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47697505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62167794
""
""
""
""
""
""
0.85448307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62260389
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58110058
""
""
""
""
""
""
0.6539284
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98195606
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74992943
""
0.74011415
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87295312
0.75156832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70620781
0.69628102
""
""
""
""
""
""
""
""
""
""
1.0404806
""
""
""
""
""
0.4418723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67775297
0.66631132
0.59234375
""
""
""
""
""
0.68380272
""
0.73159057
""
0.81165493
""
""
""
""
""
""
0.67554623
""
""
""
""
""
""
""
""
""
""
""
0.46494129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63653368
0.70054376
0.6949659
1.1613073
0.69730264
0.73489779
""
""
""
0.68204224
0.5978449
0.71706545
0.63784808
""
""
0.64381045
""
0.65679407
0.71075433
""
""
""
""
""
""
""
0.54804921
""
0.74987566
""
""
""
""
""
""
""
""
""
""
""
0.70238364
