working_black_male_mean_se
0.018146262
0.030337285
0.084859133
0.01006083
0.0072588213
0.015761154
0.0045577497
0.037056908
0.083524033
0.007438194
0.0087169465
0.0037227233
0.094810173
0.027062234
0.010837741
""
""
0.014607176
0.10558049
0.011683297
0.0046788095
0.0046486924
0.0082894294
0.0071149482
0.0038806743
0.013295661
0.0081199761
0.0056664939
0.0034533762
0.011479463
0.0092690382
0.010981221
0.0037571238
0.0046639778
0.0080710957
0.0067439866
0.0097650783
0.0091048582
0.013952157
0.012951448
0.0041379365
0.0092338435
0.015575892
0.032222521
0.011450826
0.0092361663
0.0028940625
0.0087891156
0.0038818424
0.0083925733
0.0067762067
0.0054495106
0.0065459171
0.022946607
0.022402281
0.0044268649
0.013481085
0.032848619
0.029631248
0.0074493848
0.011921177
0.0053624953
0.019528346
0.024354521
0.063845761
0.035303075
""
0.065589443
0.041272085
0.072528809
0.0095838094
0.008269188
0.0067520188
0.0084652277
0.012126843
0.0345653
0.0087390924
0.018035388
0.017635453
0.0029016132
0.008163088
0.018030131
0.035732713
0.015992679
0.004735596
0.021493401
0.022936022
0.0087523451
0.0067794039
0.015067919
0.014875281
0.047450393
0.052584644
0.0077837328
0.04197548
""
0.023020262
0.011385797
0.0042871437
0.0072740088
0.0093970113
0.0023246687
0.0043314323
0.009743073
0.0087984288
0.0040946766
0.0089466954
0.004108212
0.0135846
0.012038116
0.0094145751
0.0063689109
0.00386355
0.011170573
0.0045552379
0.0050233491
0.0044845873
0.016840691
0.020785822
0.016763041
0.007827918
0.01345797
0.012462078
0.0088413805
0.011576264
0.0054686111
0.0055730995
0.01317173
0.011765187
0.011905634
0.0020224287
0.0099470783
0.0098313047
0.016788224
0.015841557
0.01001608
0.00621336
0.0055917758
0.012524199
0.0091478843
0.0064450931
0.013832103
0.017451026
0.014514239
0.0070290631
0.013158831
0.0088900244
0.0087184971
0.0095752291
0.0095516602
0.022536511
0.0039671133
0.0065074922
0.011001778
0.0066152704
0.004915359
0.013008151
0.0052933302
0.015016532
0.029114831
0.063824542
0.079651311
0.0087990146
0.002697655
0.018337788
0.0019152163
0.066815376
0.07578937
""
0.018282054
0.0022688422
0.010641137
0.069116637
0.010305791
0.048901238
0.067429915
0.010177329
0.0075005628
0.067512266
""
0.055012546
0.085275181
0.0056393072
0.038485017
0.030854985
0.0045220987
0.045760654
0.05800315
0.0088406801
0.028326476
0.03318103
0.012143163
0.0053083589
0.072144993
0.026478147
0.02536051
0.028227679
0.016227687
0.0074637462
0.048940629
0.0072102714
0.017079772
0.065385252
0.022611994
0.013100541
0.0092921332
0.0043872842
0.0395649
0.02413206
0.018395316
0.031684533
0.01410936
""
0.058934733
0.0054814867
0.01167241
0.011549721
0.0034056869
0.034861889
0.031294305
0.028385855
0.031902615
0.030576991
0.043300282
0.0047405083
0.016758071
0.029517692
0.029688526
0.0052879136
0.008400307
0.014844519
0.011028776
""
0.028248262
""
0.021029597
""
0.016596844
""
0.08035633
0.024805594
0.029493574
0.018571865
0.015119792
0.039400611
0.023587279
0.010693424
0.0090593966
0.054141261
0.025086828
0.0047606933
