kir_pooled_male_mean_se
0.020846926
0.019326737
0.015782228
0.013834441
0.011908255
0.016720098
0.01581927
0.021250632
0.011467534
0.015537075
0.019778274
0.017469339
0.023448538
0.027152183
0.014805919
0.017111853
0.015963899
0.01890235
0.013443712
0.01367461
0.012645838
0.013083491
0.014422099
0.021198088
0.016450161
0.016404282
0.02219126
0.017194476
0.016122207
0.020226542
0.015744571
0.015135307
0.020626677
0.014869803
0.019460909
0.020567896
0.028578749
0.018720519
0.044114817
0.015450391
0.012522286
0.015453092
0.02036345
0.019020237
0.023305815
0.02976075
0.024109639
0.0200743
0.020401672
0.024235286
0.022148414
0.015129965
0.029678151
0.018511344
0.019510815
0.016208109
0.015698986
0.015761519
0.021086633
0.016196841
0.019476643
0.014872616
0.021743493
0.015534577
0.013656653
0.026552932
0.016747179
0.025763107
0.022299478
0.022289585
0.019117663
0.023881231
0.016483681
0.015646774
0.023998369
0.023083432
0.032569051
0.015698472
0.013152345
0.0143697
0.015189449
0.020004911
0.013107833
0.023148937
0.021846708
0.015044423
0.012950866
0.015964447
0.015921254
0.018110646
0.015273638
0.015130309
0.014931209
0.0117305
0.011208528
0.014801425
0.039142784
0.020558013
0.016132977
0.018465528
0.017950566
0.016558116
0.012338092
0.015829854
0.016410947
""
0.017786097
0.015848536
0.012986023
0.01620202
0.014531801
0.024147436
0.014155943
0.018649979
0.015801476
0.028618982
0.022181304
0.019382136
0.019544484
0.025161391
0.019874549
0.014921729
0.016778341
0.02429877
0.019967621
0.01961188
0.014911952
0.024648633
0.023020467
0.017587788
0.023354944
0.01762877
0.024160728
0.029556418
0.028392088
0.038590029
0.01683932
0.034798931
0.01781207
0.018823208
0.015286925
0.031477399
0.032084808
0.018903293
0.021522798
0.020263273
0.028067434
0.027382117
0.02099804
0.021592461
0.022145795
0.033023246
0.030424196
0.019120704
0.022789719
0.017840868
0.040392824
0.030871026
0.025506221
0.019791601
0.018416822
0.01913696
0.012999395
0.01069787
0.017713025
0.019337228
0.021929624
0.02034313
0.027672555
0.015997926
0.019026268
0.0166442
0.015085926
0.016776256
0.017496441
0.022665024
0.016884165
0.018211413
0.018075764
0.02638006
0.028978705
0.020390648
0.02711569
0.017441072
0.021014161
0.022644531
0.025939986
0.019498751
0.02030075
0.019888982
0.022798037
0.020114085
0.025499456
0.024055393
0.021216219
0.029711695
0.022416236
0.023867605
0.030597031
0.031892192
0.020904049
0.02714636
0.026820915
0.023033909
0.021687131
0.041643728
0.030194996
0.017331775
0.012858642
0.015699649
0.017814241
0.016899392
0.018367819
0.016902534
0.016072698
0.013802665
0.014154685
0.019501682
0.027399929
0.0178147
0.022883127
0.018508732
0.014535333
0.023685493
0.02096913
0.010913002
0.022067124
0.030010279
0.024234928
0.020391114
0.024400515
0.016985098
0.016557066
0.01484625
0.01471929
0.015252405
0.019088732
0.020346396
0.017569592
0.012587287
0.020377044
0.022782337
0.015353225
0.017684931
0.016761182
0.013704787
0.023867644
0.024710471
0.021154637
0.02319427
0.030351596
0.02927419
0.019328434
0.01509072
0.016561564
0.024063528
0.015975362
0.01686772
0.018555559
0.01937448
0.014676069
0.021012129
0.017968539
0.017885389
0.020025237
0.026020035
0.016097607
0.02047574
0.014115587
0.017809315
0.019630644
0.013744966
0.016406234
0.014510541
0.017940674
0.018110143
0.013589916
0.014117522
0.020593459
0.014620638
0.017666811
0.025913676
0.015676372
0.014327371
0.017714381
0.018065972
0.022695234
0.021545596
0.02523404
0.016271763
0.015380063
0.018559037
0.016403133
0.017015943
0.021021901
0.021615086
0.019298123
0.024777789
0.020667741
0.015852081
0.021934291
0.018529326
0.019178549
0.016627708
0.01497448
0.026936306
0.02118819
0.015424804
0.020872751
0.01935971
0.015550242
0.013906053
0.015813932
0.015897678
0.019274702
0.018736975
0.021585016
0.026154436
0.020402478
0.017226698
0.018398065
0.015670156
0.026757684
0.018931055
0.019260421
0.018249666
0.02238147
0.021247486
0.018704889
0.024804011
0.018101212
0.024087727
0.024368828
0.028845588
0.029082837
0.016310222
0.017431144
0.030041317
0.015790826
0.015724758
0.02029031
0.020863941
0.021763546
0.016398549
0.021452338
0.024340639
0.033000495
0.026371541
0.024174228
0.017014969
0.034707543
0.023103697
0.02064277
0.020490794
0.02692562
0.015046482
0.030239066
0.018571109
0.015734272
0.011658954
0.015087401
0.01522332
0.019540057
0.016969251
0.0168513
0.018073786
0.01246299
0.015190946
0.011578479
0.01494069
0.01677727
0.014424103
0.013481
0.014996731
0.031261697
0.021630011
0.015359061
0.016538611
0.013462317
0.017948613
0.023251308
0.016102308
0.025578521
0.022105871
0.01384988
0.016868118
0.017378883
0.017282983
0.019713344
0.014631476
0.011780056
0.013728582
0.012201291
0.010905048
0.014356924
0.011301053
0.011477193
0.01292799
0.017407544
0.012661191
0.010893384
0.015557965
0.013097304
0.01365758
0.015315085
0.013884198
0.016530883
0.021522747
0.012778263
0.017245639
0.015163488
0.013794708
0.013727003
0.012033519
0.017952733
0.021829322
0.014646175
0.014997764
0.01282216
0.011525801
0.010591443
0.01059634
0.020993616
0.011638877
0.014871296
0.021376986
0.030113937
0.025434794
0.036448304
0.051239606
0.023180265
0.025328699
0.016972952
0.016837703
0.022717334
0.013002459
0.018117584
0.015223028
0.022210116
0.014483899
0.012636777
0.020388464
0.014709613
0.013506361
0.022735203
0.013681266
0.017076528
0.012003236
0.014148562
0.015154158
0.0163408
0.016592069
0.016494131
0.013015699
0.012982847
0.028258422
0.019364614
0.011170566
0.018259821
0.019007025
0.017684255
0.026128938
0.021202868
0.02025301
0.018481629
0.017935961
0.018286178
0.013146792
0.019986389
0.012136537
0.013600561
0.016967179
0.021353919
0.010714573
0.012908665
0.014067771
0.017942373
0.012456241
0.01141048
0.022870826
0.014273061
0.014912201
0.012864546
0.015504301
0.015983319
0.018959746
0.017617721
0.013329579
0.016201554
0.017866232
0.012745588
0.016622433
0.012426395
0.022161825
0.0109546
0.013951571
0.016434293
0.017685341
0.015244938
0.01625373
0.013733474
0.015247953
0.019328643
0.020314557
0.017070385
0.024795093
0.011396138
0.014845009
0.019106206
0.016140634
0.015376344
0.018691069
0.018116502
0.020896034
0.031537909
0.022809111
0.017821673
0.01903614
0.013425136
0.015888283
0.016072327
0.01901204
0.011974981
0.016552631
0.020766202
0.032842092
0.014296444
0.017759964
0.013268935
0.01892408
0.015951538
0.012104577
0.012686132
0.016839182
0.0227782
0.023055699
0.015528743
0.016851371
0.016661571
0.01922066
0.021332223
0.014278477
0.012875968
0.022074997
0.030487949
0.014679224
0.016487272
0.014953491
0.021230681
0.02021361
0.017614093
0.016811
0.013064773
0.017902929
0.01806003
0.018927654
0.030225642
0.030177627
0.022283837
0.021265024
0.019741837
0.016106199
0.016225247
0.013273192
0.015101205
0.016587531
0.015565003
0.018801186
0.027333006
0.015707741
0.013599598
0.015635096
0.020586368
0.0185837
0.015525635
0.01925849
0.017811943
0.022840064
0.02386583
0.019171672
0.018044524
0.018631902
0.014840443
0.014788144
0.019075898
