has_mom_asian_pooled_mean_se
0.015874442
0.0401925
""
""
""
""
""
0.019590953
""
""
""
""
""
""
""
0.0096973656
0.092062309
""
""
""
""
""
0.033342432
0.064018741
""
0.045377899
""
0.031130726
""
""
""
""
""
""
0.027250623
0.040427316
0.012630665
""
0.030258959
""
0.021148833
0.024025256
""
""
0.010251269
""
""
-0.0036015068
0.01502734
""
0.018971961
0.03093411
""
""
""
""
""
0.065012798
0.021620914
""
0.030477721
""
0.023648517
""
""
""
""
0.062428389
0.0761749
0.0056402357
""
""
""
""
0.010792178
""
""
0.016725684
0.04710855
0.021043049
0.026453245
""
""
0.046026688
""
""
""
""
""
0.035218101
""
""
""
""
""
""
""
0.015074523
0.03733838
0.044817325
""
""
""
0.003649835
0.028224723
0.0029126904
0.0073010023
0.02824641
0.011462461
0.031548008
0.018721238
""
""
""
0.026325949
""
""
""
""
""
""
""
""
""
""
""
-0.0060862945
0.03651109
0.061816353
""
""
""
""
0.042826276
""
""
0.033421591
""
""
""
""
""
0.010779622
""
""
0.026349602
""
""
""
""
""
""
""
0.035012033
""
""
0.07351391
0.03738929
""
""
""
""
""
""
""
""
""
""
0.045459967
""
0.010703915
""
""
0.011838853
0.062797487
""
0.01108044
""
""
""
0.034396041
""
0.020673789
0.035993468
""
0.062970154
0.0017375643
""
0.057158433
0.010802299
0.029865475
0.084675938
0.0022604715
0.020629687
0.015968995
0.0039230301
0.032802437
0.017545914
0.017259896
""
0.0050952085
0.0090920078
0.031111313
0.045009311
0.00088497123
0.021537317
0.0084361946
""
0.015257583
0.0062062838
""
""
0.0053320816
0.011720166
0.026425462
0.0014591742
0.0073401378
""
0.0031992141
0.0025346978
0.027002761
0.0026383668
0.0017002992
0.0018599399
0.003530256
0.010502049
0.0021565803
0.0077663497
0.0015460325
0.01162913
0.015561917
""
0.033427533
0.0030895988
0.0073024584
0.005698056
0.0065538962
0.028126953
""
0.0088111041
0.0013515031
0.0036649716
0.0081809871
0.010749718
0.009066483
""
0.0058036931
""
""
""
0.011646824
0.024487121
""
""
""
""
""
""
""
""
0.0093890959
""
0.012459476
""
""
0.0066874926
0.038461473
0.040188879
""
""
""
""
""
""
0.0070068538
""
""
""
0.072295345
0.015161471
""
""
""
0.031751867
""
""
""
-0.0047307848
0.08090809
""
""
""
""
""
""
0.022061994
""
""
""
""
""
""
""
""
""
""
0.019166728
""
0.0052041584
0.0057923868
0.015061777
0.0197128
0.0060319109
0.010462115
0.014231096
0.035278246
0.015661774
0.0059025944
0.02505265
0.012129069
0.0093785515
""
0.015182532
""
0.0089925556
0.0043973303
""
0.020774651
0.018778924
0.0086836275
0.021923086
0.035088278
0.010722121
""
0.0051327776
0.0087229442
0.025662495
""
0.057457305
""
""
""
""
0.061549306
0.1128295
0.02857786
0.021440025
0.0060330047
""
0.022470901
0.059396323
""
""
0.017057322
0.013096296
0.017662635
""
""
""
0.016735358
0.019328013
0.026838036
0.0049592732
0.035934336
0.034266777
0.011846236
0.047893085
0.0048805717
0.012648438
0.0057932679
0.012070362
0.00664414
0.011063977
0.024304781
0.01721601
0.013657629
0.017995745
0.01386287
0.0070536355
0.076160878
""
""
""
0.010105801
""
0.055793125
""
""
""
""
""
0.017677877
""
0.027498877
0.03513946
""
""
0.016131401
""
""
""
0.058795229
0.038553018
""
""
""
0.026756831
""
0.034638584
0.031684
""
0.012982115
0.029370656
""
0.019306431
0.01910105
""
0.0090569844
""
0.0064703911
""
0.040305674
0.0063249366
""
0.031236822
""
0.04073026
""
""
""
0.0061536636
""
""
0.03597182
0.023948433
""
""
0.077896118
""
""
""
""
0.012392567
0.036905672
0.019644434
""
0.0063289148
""
""
0.012557054
0.060863998
""
""
0.0044444101
0.039626971
0.025521103
""
""
""
0.034579597
""
0.012622552
0.018670164
""
0.048233029
""
""
""
""
""
""
""
""
0.031511612
0.066102058
0.022496082
""
""
0.024783265
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013329843
0.043856509
0.049563106
""
0.034261364
""
""
""
""
""
""
""
""
""
""
0.012345301
0.029838832
""
""
""
0.035973083
""
""
0.043949157
""
""
""
""
""
""
0.054012682
0.059205767
0.037817385
""
""
0.068397701
""
""
""
0.063943647
0.019592619
0.029623358
0.048704814
""
""
""
""
""
""
0.020658458
""
""
""
""
0.0050372616
0.0014819964
0.0078065642
0.0044804001
0.013261775
""
