somecoll_natam_male_p25
""
""
""
""
""
""
-0.002419665
""
""
""
""
0.31782702
""
""
""
""
""
""
""
""
""
0.28056312
0.5214054
""
0.23808308
""
""
""
0.49201888
""
""
""
0.61383128
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32371074
0.12308964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4020108
""
""
""
0.21713555
""
""
""
""
""
""
""
""
""
""
""
""
0.32686254
""
""
""
0.32686636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56112951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29001543
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56314135
""
0.4702695
0.43037841
""
0.39393416
""
0.54496264
""
0.62998706
0.53674972
""
""
0.44169754
0.47691268
""
0.54320753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4882476
""
""
0.39515388
""
0.61629999
""
""
""
""
""
""
""
""
""
""
""
""
0.36622456
""
0.36749819
0.4794383
""
""
""
""
""
""
""
""
""
""
""
0.52410018
""
""
0.53490359
""
""
""
0.40820155
""
0.43040094
""
""
""
0.24020468
""
""
""
""
""
0.34087947
0.38119945
""
0.32154834
""
""
""
""
""
""
""
""
""
""
""
0.45739627
0.30000561
0.3655234
0.59227496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24705812
""
0.52920705
""
""
""
0.30240756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42603889
""
""
""
""
""
""
""
""
""
0.37299776
""
""
""
0.29214799
""
0.39609376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34094402
""
""
0.46870387
0.26702136
""
""
0.4000901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12505007
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39978549
0.31544986
""
""
0.52329689
""
""
""
0.37730128
""
""
""
""
""
""
""
""
""
""
0.32058808
""
""
""
""
""
""
0.18855116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35953984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61266631
0.25123948
""
""
""
""
0.54505962
""
0.54219544
""
""
""
""
""
""
0.5814085
""
0.36601734
""
""
0.37157097
0.48001495
0.35964382
0.35738677
0.36759695
0.452842
""
0.39772207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45094749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29418314
0.53913671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45629513
0.42842555
""
""
""
""
0.35857236
""
""
0.38989311
""
0.46310279
0.42964587
0.39105925
0.40994844
""
0.36014417
""
0.21732309
""
""
0.12308861
0.21475896
0.27665943
""
""
""
0.09119904
0.15961231
0.0048512681
""
0.16413113
0.54266697
0.36174819
""
""
""
""
0.43701878
0.39274475
""
""
""
0.22321768
""
""
""
""
""
""
""
0.32852972
""
""
""
""
""
""
""
""
""
0.37810913
""
""
""
0.31494743
""
0.29244003
""
0.38910374
""
""
0.32055423
0.34659982
0.34071976
0.37029812
""
""
""
""
""
""
""
""
""
""
""
""
0.45983765
""
0.4396992
""
""
""
""
""
""
0.24031095
""
""
0.50609362
0.23845346
""
""
""
0.42651144
0.32561815
0.47673827
0.33482844
0.42533723
0.4837653
0.37516946
""
""
0.54060233
0.42608532
0.48287222
0.43659934
""
""
0.34495848
0.22140938
""
0.37216356
""
""
""
""
0.5165745
0.4419812
0.38252124
0.36951005
""
0.46436545
""
0.25250956
0.36461636
""
""
""
""
""
""
0.3569243
0.18090412
0.29812509
