kir_native_other_pooled_mean
""
0.44128433
""
""
""
""
""
0.47909042
""
""
""
""
""
""
""
0.39733472
0.43647486
""
""
""
""
""
0.4617579
""
0.44818789
""
""
0.30425897
""
""
""
""
""
""
0.44263604
0.41504267
0.46540797
""
""
0.43812758
0.49432063
""
""
""
0.51161599
""
""
0.49089411
0.44914085
""
0.45670882
0.60413724
""
""
""
""
""
""
""
""
""
""
0.39374074
""
""
""
""
""
""
0.52134544
0.43033159
""
""
""
0.52854133
""
""
0.53201067
0.49982324
0.45927787
""
""
""
0.42921355
""
""
""
""
""
0.45365125
""
""
""
""
""
0.5322203
0.48543754
0.45495307
0.50391227
""
""
""
""
0.49404797
0.48193496
0.53216523
0.48636666
0.48093206
""
0.51417404
0.43749467
""
""
""
0.4068349
""
""
""
""
""
""
""
""
""
""
""
0.40907252
0.52316993
""
""
""
""
""
0.45664296
""
""
""
""
""
""
""
""
""
""
""
0.48805875
""
""
""
""
""
""
""
0.57511252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51673985
""
""
""
""
""
0.37371087
""
""
""
""
""
0.45659024
0.43956384
""
""
0.56614834
""
0.54763436
0.45077142
""
""
0.57337111
""
0.52770507
0.50710905
""
0.44252953
0.49769628
""
0.44826904
0.45340142
0.52873093
0.55929387
0.52326512
0.44905475
0.54945534
""
0.53864557
0.4388012
""
""
0.54766613
0.46949604
0.54366046
0.54603821
0.59525305
""
0.48237529
0.51489878
0.40071604
0.5064171
0.51655507
0.56746733
0.50463969
0.55571026
0.59797841
0.54623657
0.59655881
0.54332107
0.42871419
""
0.40401235
0.52626771
0.54197443
0.50290245
0.50790274
0.47504196
""
0.42094421
0.40257284
0.5522719
0.51125097
0.46987358
0.4925257
""
0.56397152
""
""
""
0.55178368
0.4384236
""
""
""
""
""
""
""
""
0.48726559
""
0.60191751
""
""
0.4630937
""
""
""
""
""
""
""
""
0.5062989
""
""
""
0.51745456
0.48194075
""
""
""
0.51283658
""
""
""
""
""
""
""
""
""
""
""
0.51353282
""
""
""
""
""
""
""
""
0.45489872
""
0.54110545
""
0.56448328
0.48701808
0.55575317
0.48510906
0.51964611
0.53644663
0.54713053
0.54627401
0.59821421
0.52802736
0.52156031
0.55598187
0.44649372
""
0.45354354
""
0.48476255
0.48471239
""
0.34162202
0.42234588
0.41497713
0.48356691
""
""
""
0.47636873
0.47744185
""
""
""
""
""
""
""
""
""
0.49197033
""
0.45088583
""
0.45953596
""
""
""
0.46819058
0.54025263
0.43758577
""
""
""
0.45272681
0.39229003
0.48422319
0.46089661
0.36653689
""
0.40287662
""
0.4510392
0.46316576
0.5156734
0.43266296
0.44593495
0.4684557
""
0.40629381
0.47270522
0.36132717
0.55591089
0.49580979
""
""
""
""
0.40392628
""
0.46011138
""
""
""
""
""
""
""
""
0.5541839
""
""
0.50996161
""
""
""
""
""
""
""
""
""
""
0.43884125
""
""
0.56366074
0.39552823
""
0.50696981
0.42882115
""
0.46034563
""
0.55721104
""
""
0.50985622
""
0.45169321
""
""
""
""
""
0.45888981
""
""
0.38970381
0.57389021
""
""
""
""
""
""
""
0.55990052
0.42257857
0.50183713
""
0.48301193
""
""
""
""
""
""
0.50237209
""
0.49674901
""
""
""
""
""
0.52206051
0.48184973
""
""
""
""
""
""
""
""
""
""
""
""
0.49370685
""
""
0.51628
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48292026
0.3038815
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43883756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49754599
0.55776376
0.5173434
0.52010143
0.52895045
""
0.53389549
""
""
""
""
""
0.38598284
0.50508273
""
""
""
0.42459995
""
""
""
""
""
0.52090359
""
""
""
""
""
""
""
0.44611743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49077693
""
""
""
""
""
""
""
""
0.50795251
""
""
""
""
""
0.53127736
""
""
0.47114637
""
""
0.58782256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36409971
""
0.47005641
""
""
""
""
""
0.51912415
0.50390381
0.43672824
0.4036485
0.56037432
0.49110124
""
""
""
""
""
0.55368471
0.51902384
0.46794635
""
0.49542192
""
""
""
""
""
""
""
""
""
""
0.43989393
0.44168144
""
""
""
""
""
""
""
""
0.4736748
0.49502888
""
0.51893508
""
""
""
""
""
0.48480251
""
0.44111463
""
""
""
""
""
""
0.54315424
0.44358134
0.4910709
""
""
0.45971382
0.38455024
""
""
""
""
""
""
0.54654229
""
""
""
""
""
""
""
0.46371126
""
0.41193652
""
0.47926846
""
""
""
""
0.511527
""
0.45044637
""
""
0.3769365
""
0.46512493
""
""
""
""
""
""
0.50786108
""
0.45846331
""
0.43603301
0.51567233
""
0.41986975
0.49317303
""
""
""
0.48589718
""
""
""
""
""
""
""
""
""
""
0.51134741
""
""
""
""
""
""
0.52842522
""
""
""
""
""
""
""
0.4344278
""
""
0.42981508
""
0.47714695
""
""
""
""
0.45723218
""
""
""
""
""
""
""
""
""
0.39993411
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50025493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62105793
""
""
""
""
0.56924987
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49929965
0.62184572
""
""
""
0.46165192
""
""
0.45697531
""
""
""
""
""
""
""
""
""
""
""
0.4204886
""
""
""
""
""
""
""
""
""
0.4839904
""
""
""
""
""
""
""
""
""
0.4251726
""
""
""
""
0.56342196
""
""
""
""
0.51430798
""
""
0.36801162
""
""
""
""
""
""
""
""
0.5767138
""
""
""
""
""
0.52024794
""
""
""
""
""
0.46454963
""
""
""
0.37095869
""
""
""
""
""
""
0.5034771
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36084902
""
""
0.42578441
""
""
""
0.45594174
""
0.474332
""
0.48810762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41353631
""
""
""
""
""
""
""
0.48347875
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60892838
""
""
""
""
""
0.43379945
""
""
""
0.49475926
""
""
""
""
""
""
""
""
""
""
""
""
0.49504572
""
""
""
""
""
""
""
""
0.48789805
""
""
0.38482362
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38421884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37863082
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49871835
0.39122689
0.51280451
""
""
""
""
""
""
0.5299753
""
""
""
""
""
""
""
""
0.50193506
""
0.53715396
0.40899488
""
""
""
""
""
0.50282776
0.48356789
0.42675483
""
""
0.41630295
""
""
""
""
""
""
""
""
0.45961142
""
""
0.40040877
""
""
0.49607718
""
""
0.45802727
""
""
""
""
""
""
0.46545023
0.49323016
0.48375261
""
0.38081777
0.39062053
""
""
0.39538717
0.42543602
""
""
0.4505184
""
""
0.44329721
""
0.53792804
0.53998607
0.5329482
""
0.51648402
0.3437005
0.55515957
""
0.52809232
""
0.46568587
0.61047059
""
0.61833018
0.53421187
""
0.49113777
""
""
0.52849585
0.44305804
""
0.46057802
0.47157481
0.51509428
0.50412673
""
0.55922067
0.49971187
0.50544095
0.56241137
0.56374174
""
0.59558672
0.52271771
0.49726927
0.55406851
""
""
0.46709234
""
""
""
""
0.3730118
0.4556264
""
0.45144457
0.50535971
0.48311141
0.43297091
0.38161728
0.41085497
0.49740219
""
0.57925773
""
0.45345822
""
0.51961577
0.46193314
0.42460957
""
""
0.47898167
0.50082457
0.45013276
""
0.29137629
0.48346356
0.49243215
""
""
0.45573896
0.46961036
0.43656048
""
0.46065778
""
""
0.38824183
""
0.46121985
0.51459134
""
0.48074237
0.46349767
""
0.4565542
0.42767835
0.27118444
""
0.38880736
""
0.51194608
0.45325562
""
0.38097304
0.41227263
0.51082212
0.42034256
""
""
""
""
0.38167715
0.40586829
""
""
0.50911427
0.432392
0.51464325
0.5484485
""
0.4172487
0.46392545
0.39715067
0.47354442
0.4562583
0.45958534
""
0.53959346
0.52769578
0.39327624
""
""
0.61968404
""
0.51420701
0.55842674
0.41586623
""
0.5245294
0.60664272
""
""
""
0.4741106
0.54809499
""
""
""
""
""
0.61307061
""
0.51629931
""
""
0.61940348
0.55145383
""
""
""
""
""
""
""
""
""
""
""
""
0.50889736
""
""
""
""
""
""
""
""
""
""
0.50408286
0.50437009
""
""
""
""
""
0.5139479
""
""
""
0.51488644
""
""
0.52153492
0.64806402
0.48819706
""
0.46839571
""
""
""
0.46736947
""
""
""
""
0.55177236
""
""
""
0.46400777
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4738189
""
""
""
""
""
""
0.40299043
0.44193086
""
""
""
""
0.50293428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43117532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57553107
0.36552233
""
""
""
""
0.46788532
""
""
0.35071215
""
