frac_years_xw_black_male
0.762016
0.76666927
0.73334283
0.79365361
0.79724699
0.66939664
0.78594774
0.71058768
0.72328389
0.77025014
0.7606346
0.77075601
0.71574783
0.7371043
0.73408836
""
""
0.7501207
0.4628948
0.72027367
0.70790929
0.71169621
0.70686471
0.68817121
0.73928267
0.63663256
0.72099882
0.70309407
0.79510933
0.68571794
0.64964253
0.76238674
0.81550264
0.76590347
0.65149641
0.75420332
0.69051236
0.73062724
0.63088441
0.70513654
0.78444684
0.72595221
0.68485951
0.66979015
0.72883594
0.70133132
0.78934193
0.73200011
0.78311294
0.77972686
0.72414106
0.75447083
0.76848197
0.644059
0.62024701
0.80314428
0.72335845
0.6036942
0.57808995
0.73201525
0.71594572
0.77280509
0.76353341
0.69185358
0.63191056
0.77444053
""
0.68899041
0.77682662
0.65595084
0.734128
0.66650814
0.72578573
0.76825327
0.74212998
0.71859157
0.67081195
0.70409882
0.70231521
0.8212266
0.69818377
0.79062533
0.74239975
0.79434192
0.80705869
0.76080018
0.72520506
0.74536341
0.65334749
0.8028422
0.74719471
0.74967504
0.63320243
0.82863301
0.68964827
""
0.71190268
0.67940563
0.74337655
0.72022682
0.76188129
0.824
0.76871139
0.70588416
0.73710674
0.75227338
0.73130947
0.7864747
0.57701188
0.67769742
0.7249015
0.74464154
0.76073909
0.65979636
0.7619397
0.77723873
0.77000052
0.71047747
0.7203415
0.6398809
0.72752285
0.72460079
0.75990707
0.61799639
0.66785991
0.73840797
0.75575376
0.6376121
0.71528065
0.72495753
0.70499212
0.7478838
0.73428577
0.71680748
0.69339758
0.72315013
0.72889394
0.76052743
0.58115464
0.65619117
0.69952178
0.76057565
0.39254513
0.66420597
0.71424848
0.56937474
0.72904861
0.7301966
0.7234242
0.6809414
0.63442576
0.80365676
0.73902816
0.66294861
0.74840379
0.77972841
0.65548921
0.79190671
0.67976838
0.70362455
0.58439356
0.55092579
0.66273892
0.82320416
0.56182534
0.80892205
0.74102873
0.72852427
""
0.75474077
0.8106339
0.78669333
0.67083687
0.80690032
0.61352915
0.63798374
0.67927492
0.78321415
0.61489683
""
0.51085603
0.60789782
0.80619133
0.80764359
0.80265152
0.80405074
0.80593854
0.70663685
0.80796272
0.80931115
0.78088731
0.67233366
0.82678694
0.7048707
0.81524462
0.80536282
0.77662247
0.79458898
0.79313838
0.69093007
0.75614148
0.73125613
0.63888878
0.799106
0.80840224
0.81751853
0.78134304
0.70740539
0.77940983
0.74589694
0.59866697
0.78190231
""
0.64927638
0.78679252
0.78785402
0.80142701
0.79176223
0.72080696
0.81251222
0.78004247
0.77036971
0.80188054
0.73209101
0.80214006
0.80154127
0.72451609
0.7440173
0.79866964
0.78191566
0.79711771
0.72499627
""
0.70280915
""
0.75223774
""
0.74631739
""
0.63279688
0.78456569
0.61545408
0.73786354
0.67820197
0.74696416
0.73723406
0.6963883
0.73843503
0.56787163
0.67950147
0.76437408
0.74468189
0.72002405
""
0.44015056
0.61683625
0.78081542
0.67978108
0.750732
0.58543628
0.69353157
0.67497545
0.77666992
0.77978253
0.67184013
0.74932081
0.75386566
0.73318052
0.78845853
0.77515447
0.7043153
0.74441612
0.5935784
0.63001424
""
0.69163984
0.650222
0.67849529
""
0.64670128
0.72254276
""
""
0.73301053
0.70070297
0.56233001
0.77603775
0.77330518
0.70177269
""
""
""
""
0.56722164
""
""
""
0.58994883
0.47134191
0.62220961
0.69809079
""
0.53205961
0.59305996
0.69541055
0.60307693
""
0.63147515
0.79661351
""
0.65294069
0.74893713
0.71942168
0.72972351
0.70085543
0.61023009
""
0.72876763
0.69898832
0.63817304
0.75102139
0.71433258
0.71650779
0.70560485
0.71114093
0.71743989
0.77701646
0.79596126
0.7355181
0.77735168
0.71056628
0.78574353
0.75981915
0.81395519
0.73394525
0.73545086
0.79292756
0.44068623
0.61714399
0.8187623
0.75071925
0.72920483
0.76546764
0.74311239
0.75424516
""
""
""
""
0.72817665
0.79037124
0.73390454
0.766873
0.65868098
0.7564289
0.68211037
0.62311065
0.72111052
0.73206514
0.72716373
0.65271574
""
0.69184041
""
""
0.76512033
0.71522087
0.63108921
""
""
""
""
0.70186716
""
""
""
""
""
""
0.50813591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67884594
""
""
""
""
""
""
""
""
""
0.60899836
0.63888597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71684027
""
0.58026266
""
""
""
0.7084834
0.74748224
""
""
""
0.65596062
""
""
""
""
""
0.66020745
""
""
0.66953576
""
""
""
0.60276443
0.72258115
""
0.76100522
""
""
0.80230129
""
""
""
""
""
""
0.70317119
""
""
0.75868481
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62761611
0.75565618
""
""
0.60898751
0.69203883
0.75052738
""
""
""
""
""
""
0.76817757
""
""
0.62267745
0.70495236
0.74265081
0.73989922
0.6873548
0.67483288
0.67905366
0.73382694
0.66705132
0.82199007
0.75295782
0.7322396
""
""
0.73648208
0.55355585
0.70450526
0.49389738
0.69617981
""
0.68141532
0.73936391
0.7341668
0.55663186
0.70363665
0.74472111
0.69933277
""
0.73619998
0.67691338
0.62871164
""
""
""
0.68146914
""
0.71920139
0.79002911
0.63768083
0.67449319
0.75475901
0.76894915
""
0.55054677
""
0.71852928
0.75583941
""
""
0.74192601
""
""
0.64081103
0.76389146
0.70134497
0.7124325
0.76759791
0.71720314
0.75550002
0.69147265
0.69842261
""
0.76965833
0.6123845
""
""
""
""
0.58929873
0.61994845
0.75615209
0.74771172
0.71221823
0.81287199
0.79148912
0.68360913
0.68115854
0.70913994
0.69826436
""
""
0.68014812
""
0.65606165
0.73378432
0.69224936
0.74827981
0.61178482
""
0.67056435
0.55377001
""
0.73179275
0.72523832
0.63841122
0.78557503
0.73309791
0.65878493
0.77184767
0.79308504
0.72743851
0.75426334
0.72336942
0.71891809
0.63859385
0.61057925
0.52437443
0.71825373
0.66089559
0.69730699
0.78635955
0.59872806
0.73666358
0.70873767
0.69495505
""
0.656259
""
""
""
""
""
""
""
""
""
""
""
""
0.48925665
""
""
0.41663653
""
""
""
""
""
""
""
""
0.76338583
""
""
""
""
""
""
""
0.60134554
0.60521102
""
""
0.72149491
""
0.41654664
""
0.4771938
""
0.52891308
""
""
""
0.70101827
""
0.71954387
0.62678397
0.70354533
0.66900063
""
0.70994043
0.61993122
""
0.57684594
0.62480015
0.71564209
""
0.60377866
""
""
0.6779362
""
""
""
""
0.68562788
0.69222325
0.64671046
0.74014366
""
""
""
""
""
0.76526421
0.73805982
""
""
0.68937904
0.7344774
0.69660282
""
0.68134099
0.67684436
0.75868338
0.75480741
0.66782641
0.74401969
0.73291641
""
""
""
0.67644942
0.72427857
0.78384942
0.67325175
""
""
0.72554481
0.64714444
0.71607333
0.76785189
""
0.68785131
0.61597592
0.79598737
0.61579859
""
0.67337078
0.77033269
""
0.71359831
0.63744277
0.75751513
0.70994115
""
""
0.64239961
""
""
""
0.64142025
0.72550786
0.7464968
