stayhome_white_female_mean
0.10215876
0.11858124
0.1000512
0.092201859
0.093427755
0.070624873
0.1078487
0.10664769
0.11195276
0.082067229
0.11415488
0.063883021
0.10328715
0.12149901
0.099790171
0.084152207
0.10120293
0.076168552
0.16657794
0.094777323
0.075242519
0.089495368
0.094786949
0.078410298
0.10455454
0.10071324
0.10803521
0.11181547
0.078755029
0.09498547
0.094830856
0.089990273
0.12985644
0.098940529
0.083204843
0.1187752
0.10485639
0.092448503
0.093611203
0.1037213
0.099416345
0.10352298
0.085898668
0.19002602
0.098881371
0.069773734
0.10151788
0.10930885
0.11376815
0.11143222
0.095294297
0.09285704
0.10449192
0.081605747
0.094930664
0.079649359
0.11419984
0.11362617
0.097030349
0.086544462
0.10651264
0.094966359
0.095165044
0.1386452
0.11004127
0.121
0.10272973
""
""
0.11610498
0.061655894
""
0.007143795
""
0.11676595
""
0.018486585
0.098595947
0.12242254
0.13876551
0.1182433
""
""
0.14908344
0.1127755
""
""
0.11798983
0.089295909
0.10912655
""
0.057504661
0.036614828
-0.01093111
""
""
0.099009357
0.084283985
0.0998061
0.0786549
0.098413482
0.061360724
0.1150916
0.10562466
0.095411994
0.085874736
0.098667838
0.10998272
0.099495657
0.08094807
0.1044214
0.077323236
0.088078566
0.096006393
0.1016369
0.086272106
0.097269073
0.1284306
0.081881434
0.093937896
0.081010297
0.082275689
0.076780565
0.075642206
0.081556559
0.096587837
0.10270792
0.10461602
0.11068806
0.067275837
0.072600275
0.093788885
0.066868588
0.10224811
0.1118489
0.06126925
0.076641388
0.09345641
0.086519353
0.08251752
0.081469618
0.092117935
0.094732679
0.063474409
0.11522223
0.088632211
0.093828313
0.036907174
0.10096009
0.086534515
0.11561378
0.10360261
0.086697444
0.1017872
0.098541558
0.11074927
0.10742092
0.11253776
0.078276254
0.10516721
0.10466415
0.092493258
0.076408617
0.075778201
0.1010353
0.044785071
0.10759529
0.082722925
0.10016731
0.13865025
0.098743722
0.087260604
0.067820348
0.097298756
0.084261
0.064065211
0.087798573
0.059351232
0.13193808
0.092456542
0.070524804
0.068812348
0.09295325
0.093151748
0.10508976
0.12263153
0.14303081
""
0.10091569
0.090604618
0.10892747
0.08557754
0.12999547
0.098266728
0.10069953
0.11595059
0.06497252
0.09404961
0.090436496
0.076857761
0.10543513
0.10051011
0.08444187
0.088237986
0.16623928
0.10291258
0.12829643
0.093380645
0.099505305
0.097476713
0.059195112
0.089646719
0.11679645
0.11409689
0.08884982
0.14805891
0.1002195
0.07372389
0.1345256
0.11357672
0.12572242
0.13581397
0.13089843
0.16575791
0.11611313
0.1173679
0.16103433
0.12218746
0.14679924
0.1242921
0.09093222
0.015158306
0.077599585
0.12085208
0.12038191
0.11263262
0.09802404
0.091867469
0.046408545
0.10365523
0.096221432
0.13676012
0.1088498
0.08762148
0.126838
0.050736204
0.10356648
0.10069738
0.061537094
0.06786871
0.097398154
0.1061426
0.09087202
-0.0081421677
0.072277457
0.026215637
""
0.031829678
0.081544898
0.081490904
0.11682792
""
0.10172196
0.12151033
0.11995583
0.10280272
0.090878725
0.081726938
0.070867337
0.050930806
0.083597302
""
0.067708984
-0.0058415299
0.10690275
0.084707066
0.048015181
0.063552663
0.10014249
0.095075019
0.10501175
0.072705261
0.066262588
0.074955896
""
0.059213497
0.10283099
0.092207924
0.05980603
0.049175575
0.049392488
0.081405774
0.041466001
0.092559353
0.080651492
0.095930099
0.10330036
0.06960582
0.083838373
0.082691602
""
0.046586476
0.029674098
0.13489433
0.065535896
0.059593648
0.094705112
0.062840909
0.12873667
0.10816475
0.11657662
0.11303695
0.13057674
0.10452391
0.096851408
0.10337768
0.11611124
0.13128397
0.11606821
0.10629553
0.10670942
0.10171829
0.12128788
0.11367182
0.11035933
0.1396502
0.09610875
0.11092241
0.088766128
0.11811389
0.1166044
0.11783294
0.098604724
0.11343396
0.1195884
0.11147069
0.1271805
0.13602765
0.087943546
0.12741025
0.10685177
0.13941374
0.068726182
0.10348919
0.12500142
0.12287705
0.087471537
0.12547787
0.097955048
0.12195092
0.097772002
0.080110386
0.050595667
0.11637472
0.10553321
0.10208628
0.1101143
0.1704113
0.098608986
0.1160282
0.10496259
0.1038665
0.17888266
0.11525667
0.12002424
0.10472598
0.11727799
0.13225117
0.14325492
0.12256815
0.12421137
0.11543395
0.11787317
0.10716391
0.10991362
0.11682337
0.099714465
0.10512411
0.11300999
0.094807044
0.085193016
0.089773491
0.038824417
0.11724245
0.12863401
0.10637351
0.1055124
0.072608754
0.073175825
0.12295282
0.0060316734
0.1007942
0.13094634
0.12503894
0.12478162
0.088286459
0.095541574
0.1003707
0.087228842
0.105632
0.10742299
0.083430275
0.11334383
0.081564896
0.14537913
""
0.10495314
0.091010652
0.10483038
0.12402282
0.085867129
0.10891696
0.0849704
0.10113118
0.11956137
0.10633456
0.088062465
0.12987261
0.12495863
0.098818086
0.098558448
0.088633701
0.10720088
0.087717585
0.1162343
0.092419572
0.096005827
0.10360032
0.12065011
0.078796871
0.099970289
0.11415103
0.13056555
0.093765669
0.12034564
0.090818003
0.13013493
0.095706776
0.097815342
0.12011174
0.093640201
0.11422081
0.096126013
0.10237943
0.11377175
0.098556377
0.09512607
0.12663254
0.10466275
0.10819728
0.11817436
0.04663207
0.10022536
0.11132742
0.11322419
0.12108605
0.026688181
0.14727315
0.11184958
0.1183881
0.089624628
0.12151009
0.092811972
0.087917358
0.13603945
0.1315918
0.13124393
0.098986834
0.13671342
0.1337267
0.077580623
0.12312762
0.14505209
0.092949122
0.081309795
0.1047693
0.054569423
0.15939842
0.092126921
0.15360115
0.13113181
0.23065802
0.095901735
0.10648546
0.093316674
0.12935303
0.058765482
0.089265406
0.10882891
0.11291158
0.11671364
0.12998962
0.10559537
0.1298472
0.10192107
