teenbrth_asian_female_p25
""
0.10692054
""
""
""
""
""
0.25067425
""
""
""
""
""
""
""
0.069599338
""
""
""
""
""
""
0.19646734
""
""
""
""
0.098437309
""
""
""
""
""
""
0.21543789
""
0.11416518
""
""
""
0.15478282
0.010340557
""
""
0.051854387
""
""
""
0.14978287
""
0.28667852
0.19733335
""
""
""
""
""
""
0.027238358
""
0.14848958
""
0.19572851
""
""
""
""
""
""
0.16579998
""
""
""
""
0.20127763
""
""
0.10542277
""
0.43695253
0.089607753
""
""
0.043066032
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21498276
0.0087562082
0.32966676
""
""
""
0.12319353
0.10089877
""
0.13893619
0.11367967
""
0.13477834
0.18848309
""
""
""
0.14799942
""
""
""
""
""
""
""
""
""
""
""
""
0.40640199
""
""
""
""
""
0.14253189
""
""
0.11310206
""
""
""
""
""
""
""
""
0.33203772
""
""
""
""
""
""
""
0.029537536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12600626
""
0.13946965
""
""
0.21344489
""
""
0.27615654
""
""
""
""
""
0.22455873
0.055577505
""
""
0.059673004
""
""
0.18867715
""
""
0.0919668
0.25348848
0.051208667
0.24595217
0.3393639
0.23537624
0.042981382
""
0.17155862
0.2055999
0.27290243
""
0.046147667
0.21431671
0.071977116
""
0.079102732
0.28655112
""
""
0.10466302
0.1216649
0.00085924886
0.050171286
0.0777082
""
0.086291425
0.13765191
0.13295637
0.075306028
0.11292455
0.040122692
0.17029162
0.041952312
0.070930302
0.13858952
0.066467226
0.1393903
0.17784166
""
0.0084555894
0.14184561
0.091703333
0.11152188
0.053659078
0.20647089
""
0.22537082
0.10787909
0.074254602
0.12783541
0.2299788
0.18677375
""
0.07152959
""
""
""
0.18354924
0.24836123
""
""
""
""
""
""
""
""
0.1476412
""
0.043331064
""
""
0.16090228
0.030003814
""
""
""
""
""
""
""
0.16418733
""
""
""
""
0.09903343
""
""
""
0.13040091
""
""
""
""
""
""
""
""
""
""
""
0.26509452
""
""
""
""
""
""
""
""
""
""
0.26724613
""
0.10700364
0.09336219
0.09386009
0.07679116
0.067667156
0.092456602
0.061599027
0.13201714
0.0428214
0.063556381
0.24355833
0.0506845
0.078518488
""
0.11148104
""
0.15744609
0.080551371
""
0.091785714
0.080370396
0.055584554
0.046577163
""
""
""
0.15877399
0.16730824
0.26614428
""
""
""
""
""
""
""
""
0.27675998
0.18822491
0.085603714
""
0.28826532
""
""
""
0.069430016
0.1137962
0.067834623
""
""
""
0.19820127
0.12150056
0.12932056
0.07990554
0.37334362
0.30448273
0.092739791
""
0.074734546
0.068668798
0.052325692
0.084782682
0.19087814
0.13315769
0.25309557
0.12748531
0.09448272
0.16318765
0.141626
0.067092694
""
""
""
""
0.091532379
""
""
""
""
""
""
""
0.089077353
""
0.2423304
0.17026235
""
""
0.16843139
""
""
""
""
""
""
""
""
0.37682387
""
0.20246935
0.19838795
""
0.1080285
0.34566191
""
0.1275095
0.097075403
""
0.18278664
""
0.066067621
""
""
0.046059377
""
0.041293651
""
""
""
""
""
0.092354245
""
""
0.036390353
0.042557396
""
""
""
""
""
""
""
0.037149563
0.011047857
