pos_hours_other_female_p10
""
""
""
0.73897409
""
""
0.66736823
""
""
""
""
0.7943083
""
""
""
""
""
""
""
""
""
0.64890242
""
""
0.6897645
""
""
0.34815672
0.7338469
""
""
""
0.88965553
0.83551806
""
0.62949324
""
""
""
""
""
""
""
""
""
""
0.76412392
""
""
""
0.60546458
0.97361189
""
""
""
0.72069955
""
""
""
""
""
0.90816867
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70859373
""
""
""
""
0.64877814
""
""
0.59070235
0.85173225
""
""
""
""
0.77268797
""
""
""
""
0.83917403
""
0.87331849
0.6926409
0.79330552
0.76499164
0.6507811
0.79696822
""
0.70174348
""
""
""
""
1.0028778
""
0.85379714
0.31734151
0.45192543
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80435729
""
""
""
""
""
0.38708341
0.56708503
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52561009
""
""
0.72989869
""
""
""
""
""
""
""
1.0077161
0.60337383
""
0.78396106
""
""
""
""
0.71941739
1.1713096
""
0.88812375
""
""
0.93140912
0.7664848
""
""
""
""
0.68860292
""
""
0.58505905
""
""
0.6353603
""
""
0.89225471
0.80438483
""
""
""
""
""
0.87037486
""
0.7900545
1.2294511
""
""
""
0.90413398
0.70802194
""
""
""
""
0.89389187
""
""
0.35663679
0.81564993
0.64568043
0.68950373
""
""
""
""
""
""
0.66019166
""
""
""
0.74638933
0.77756697
0.96306926
0.99304199
""
""
""
""
""
""
""
""
""
""
""
0.98719549
""
""
""
0.84245557
""
""
0.88320988
0.50007439
""
""
""
""
""
0.9655326
""
0.58999866
""
0.62386322
0.85109258
0.80509168
0.78485036
0.72364444
0.91767615
0.87920111
0.70509249
0.97612828
0.70727909
""
""
""
""
""
0.84168619
""
""
""
0.78413475
""
""
0.80230933
0.5615828
""
0.81730103
0.79332066
""
""
""
""
""
""
""
""
""
""
""
0.78706616
0.84450871
""
0.78977084
""
""
""
""
""
""
""
""
""
""
""
0.92330909
0.88040787
""
0.30308163
""
""
""
0.78684127
""
""
""
""
""
""
""
1.0632592
""
0.75604665
0.52451646
0.7126447
""
0.73344523
0.4062258
""
""
0.62866706
""
""
""
0.62303841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68706459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35488373
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48781091
""
""
""
0.87540299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78266388
""
""
""
""
""
""
0.50450087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45563698
0.72553694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85867172
1.0411607
0.61677575
""
""
""
""
0.57349777
""
0.74431592
""
""
""
""
0.86456347
""
0.41006017
""
0.65020871
""
""
0.62175262
0.66342223
0.91002893
""
0.68856108
0.58738548
""
""
0.72514439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68382466
""
0.50115335
""
""
""
""
""
""
""
""
""
""
""
0.21679389
""
""
0.65894705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66062486
0.60362697
0.82058346
""
""
""
""
0.50081325
""
""
0.49253771
""
0.7312094
0.59555066
0.84784877
""
""
""
""
0.73563784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5643121
""
""
""
""
""
0.75403047
0.91591704
0.82236129
""
0.75950015
""
""
""
0.70949256
""
0.6486612
""
0.9009341
""
""
""
0.94457763
""
""
0.72210807
""
""
0.63231921
""
""
""
""
""
""
""
0.81767058
0.67732799
""
""
""
""
""
""
""
""
0.76824278
""
""
0.80379391
""
0.66101688
""
""
0.68252522
0.28593287
0.87975466
0.99473655
0.70030397
0.81385231
""
""
""
0.79235125
0.79988074
0.73847675
0.64336801
""
""
0.72786653
""
0.70527947
0.7843228
""
""
""
""
0.67052907
""
1.0647163
0.68505669
""
0.63809717
""
""
0.3465645
""
""
""
""
""
""
""
""
0.76481336
