has_mom_asian_male_mean_se
""
0.027681492
""
""
""
""
""
0.025707999
""
""
""
""
""
""
""
0.00060902268
""
""
""
""
""
""
0.046836033
""
""
""
""
""
""
""
""
""
""
""
0.028833367
""
0.02027606
""
0.051701769
""
0.025861105
""
""
""
0.017645141
""
""
""
0.020101853
""
0.026137838
0.047048189
""
""
""
""
""
""
0.028331107
""
""
""
0.02398335
""
""
""
""
""
""
0.0072145094
""
""
""
""
0.018094815
""
""
0.018777188
""
0.027998712
0.036888316
""
""
""
""
""
""
""
""
0.041769266
""
""
""
""
""
""
""
0.024841743
0.049637925
""
""
""
""
0.0052778092
0.041059487
0.002809451
0.0093807094
0.036805056
""
0.048236571
0.028614284
""
""
""
0.038477387
""
""
""
""
""
""
""
""
""
""
""
""
0.051168948
""
""
""
""
""
""
""
""
0.053071927
""
""
""
""
""
""
""
""
0.012424748
""
""
""
""
""
""
""
0.019700605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066109806
""
0.017996542
""
""
0.025570605
""
""
0.016332859
""
""
""
""
""
0.032148261
""
""
""
0.0024780266
""
""
0.013868895
0.040044148
""
0.0031900993
0.015282059
0.022201823
0.0054697609
0.035946213
0.015789194
0.025279447
""
0.0074939169
0.014887536
0.051772758
""
0.0012671661
0.030152844
0.011340445
""
0.027761212
0.0097374935
""
""
0.0074797617
0.016815417
0.04295256
0.0020328695
0.011187973
""
0.0045289574
0.0035414861
0.041849945
0.0036728806
0.0023557304
0.0026320249
0.004991801
0.015138538
0.003000811
0.011932263
0.0022000533
0.017159544
0.019263443
""
0.054557711
0.0043375525
0.010644207
0.0081784092
0.009908176
0.048969734
""
0.011513145
-0.0011125134
0.0054935729
0.011427362
0.011288199
0.011674076
""
0.0083674472
""
""
""
0.015197066
0.034446772
""
""
""
""
""
""
""
""
0.014239489
""
0.019937318
""
""
0.009013162
""
""
""
""
""
""
""
""
0.010184193
""
""
""
""
0.027321065
""
""
""
0.042497158
""
""
""
""
""
""
""
""
""
""
""
0.027832778
""
""
""
""
""
""
""
""
""
""
0.02927695
""
0.0072989222
0.0082232961
0.020256612
0.028707555
0.0088220937
0.012957473
0.019736594
0.04965467
0.024148222
0.0082462607
0.034227628
0.016316805
0.013443153
""
0.023218235
""
0.013067788
0.0067211878
""
0.030252382
0.027950212
0.010583965
0.03514256
0.04242529
""
""
0.0075583425
0.012725365
0.038982585
""
""
""
""
""
""
""
""
0.042463262
0.034413688
0.008611788
""
0.031779259
""
""
""
0.027443821
0.015451646
0.024566948
""
""
""
0.024212906
0.030967643
0.034471031
0.0070299245
0.038204361
""
0.012451071
""
0.0069733919
0.016861752
0.0076429714
0.01738272
0.0098686479
0.01702814
0.028445922
0.019162491
0.014162759
0.025617244
0.023302469
0.0098020947
""
""
""
""
0.015521531
""
""
""
""
""
""
""
0.00085112237
""
0.039604928
0.0017118391
""
""
0.020635946
""
""
""
""
""
""
""
""
0.054459412
""
0.061507367
0.059695508
""
0.020513654
0.039881617
""
0.033162251
0.021897662
""
0.013458605
""
0.0094003296
""
""
0.0099878311
""
0.042948648
""
""
""
""
""
0.0090725562
""
""
0.036550794
0.029801257
""
""
""
""
""
""
""
0.017500831
0.06406109
0.028375342
""
0.0093518347
""
""
0.031731185
""
""
""
0.0062714005
0.053560533
0.036682028
""
""
""
""
""
0.016334992
0.032724403
""
0.074959666
""
""
""
""
""
""
""
""
""
""
0.042547304
""
""
0.029444041
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022749329
0.067886539
0.05592107
""
0.050845888
""
""
""
""
""
""
""
""
""
""
0.019647351
0.038688064
""
""
""
0.067185588
""
""
0.030814605
""
""
""
""
""
""
""
""
""
""
""
0.081006855
""
""
""
""
""
0.043771528
""
""
""
""
""
""
""
