stayhome_pooled_pooled_p75_se
0.025201077
0.062757432
0.02269667
0.016028076
0.013263178
0.02644901
0.039914057
0.026432913
0.017258726
0.025870988
0.037928045
0.050315771
0.044740941
0.05106185
0.020898571
0.033110324
0.023095075
0.048841026
0.016346557
0.016103983
0.016502483
0.017151786
0.019889459
0.040893476
0.032151755
0.031261932
0.04501966
0.04591256
0.022811517
0.029710552
0.017692212
0.025492795
0.035261046
0.031265177
0.030977575
0.028733939
0.054180134
0.030657733
0.045743264
0.034155615
0.029119005
0.026271643
0.03504714
0.032255296
0.045676678
0.049030803
0.082564361
0.040669288
0.048000213
0.049174242
0.041271891
0.034324005
0.054185048
0.03185175
0.024825539
0.022211932
0.033182047
0.019578988
0.047611736
0.034251034
0.031348836
0.031447835
0.032068867
0.017932856
0.022631302
0.094231293
0.039114602
0.081958912
0.063335203
0.039240666
0.048361383
0.072613128
0.07646855
0.040596232
0.06735418
0.083680369
0.048364893
0.041148834
0.097955048
0.060477756
0.13076234
0.11328832
0.033283185
0.065106429
0.024499614
0.018789338
0.017485138
0.03372182
0.032042958
0.067220025
0.026930539
0.017539641
0.033299766
0.016525796
0.019778755
0.020557877
0.14742501
0.027849065
0.030033864
0.034846157
0.041543912
0.028252536
0.020949664
0.02478704
0.028691635
""
0.034848772
0.036776155
0.036935501
0.034206614
0.033736274
0.073271863
0.038380567
0.025588701
0.03131707
0.079080068
0.054071922
0.025157887
0.031843729
0.039857753
0.040942673
0.033832349
0.035188954
0.034204941
0.051187553
0.029787039
0.023150653
0.049697872
0.047392894
0.033511933
0.034812771
0.027356865
0.026523933
0.084237538
0.069895171
0.051101118
0.026585726
0.13884296
0.048067011
0.032143995
0.031351492
0.059292402
0.086522095
0.033465818
0.031596188
0.05431094
0.039861407
0.070523672
0.036300458
0.035812147
0.042398959
0.063860402
0.059783868
0.036857348
0.047219809
0.038759045
0.077720061
0.037853688
0.026180925
0.048020519
0.041770186
0.037009042
0.012217731
0.015865514
0.044092298
0.035264086
0.041269094
0.079055652
0.027058173
0.022588503
0.026234157
0.025969526
0.018904243
