kfr_imm_hisp_female_p50
""
""
""
""
0.48865148
""
0.46897224
""
""
0.52035052
0.48969403
0.56034166
""
""
0.39281994
""
""
""
""
""
0.56938666
0.52419734
""
""
0.5658195
""
0.59018886
0.60696423
0.59573323
""
""
""
0.54871804
0.50505811
""
0.57799608
""
""
""
""
""
""
""
""
""
""
0.525307
""
0.65682924
""
0.49935943
0.52815223
""
""
""
""
""
""
""
""
""
0.46188632
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48195183
""
""
""
""
0.55166876
""
""
0.46374655
0.46157655
0.47964421
""
""
""
""
""
""
""
0.485751
0.51227605
0.50703526
0.50645375
0.55888993
0.52748615
0.52818173
0.50875968
0.51427567
0.54482561
0.54199493
0.50266248
0.52852803
0.53950876
""
0.59612143
""
0.5149051
0.59983236
0.60314739
""
""
""
0.51467675
""
""
0.51963931
""
0.49826714
0.52607745
""
""
""
0.52281171
""
""
""
0.48713678
""
0.50916737
0.52484655
""
""
0.51278579
0.50653857
""
""
""
""
0.49622408
""
""
""
""
0.46425441
""
""
0.51679367
""
""
0.47130468
""
""
""
""
0.56018478
0.58282429
""
0.5789569
""
""
""
""
0.51434976
0.54435134
""
0.43667901
""
""
0.49886712
0.4798173
""
""
""
""
0.63197887
""
""
0.54049218
""
""
0.60898381
""
""
0.55110174
0.52564359
""
""
""
""
""
0.50812298
""
0.49380055
0.53908306
""
""
""
0.47294459
0.55668229
""
""
0.47297582
""
""
""
""
0.50650096
""
0.43564057
0.50943577
""
""
""
""
""
""
0.50713915
""
""
""
0.57058704
0.44470078
0.56113642
0.69179982
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50594014
""
""
0.44790196
""
""
""
0.67206317
""
0.41912776
0.47156918
""
0.47618943
""
0.47483981
0.48375201
0.54931873
0.5171721
0.53077459
0.51300812
0.55078173
0.49335128
0.44668964
0.49935532
""
""
""
""
""
0.49810085
""
""
""
0.46960005
""
""
0.51972204
0.4793717
""
0.48020697
0.49990973
""
""
""
""
""
""
""
""
""
""
0.54105014
""
0.52055389
""
""
0.46513852
""
""
""
""
""
""
0.49853507
""
""
""
0.53617877
0.46531242
""
0.58194309
""
""
""
0.59060234
""
""
""
""
0.57581115
""
""
0.49834678
""
0.53909713
0.53049672
0.49001613
0.47891191
0.52376163
0.48082042
0.58720469
""
0.52375495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37343204
""
""
""
""
""
""
""
0.58552229
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6633082
""
""
0.49823803
0.55823761
""
0.49606097
""
""
0.53541172
""
""
""
""
""
""
0.49487388
""
""
0.54007888
""
""
""
""
""
""
""
""
""
""
0.47285131
""
""
""
""
0.54902411
0.52913821
""
""
0.52420497
""
""
""
""
""
""
""
""
""
""
""
0.47726154
0.5105058
0.49454272
""
""
""
0.46527109
""
""
0.53860205
""
""
""
""
""
""
0.56956106
""
0.4529582
""
0.54824078
0.62879449
""
0.60684764
""
0.55538023
""
""
""
0.51708442
0.52892661
""
0.53591877
""
0.52506977
""
0.64203006
0.55159616
0.45567775
0.38691711
0.53722709
0.56626004
""
""
""
0.53894192
0.56219888
""
""
0.61047447
0.56055725
0.55499256
0.59134966
0.50772434
""
""
0.53724706
""
0.52948469
""
0.476724
""
0.56905854
0.6443823
0.47134775
0.59658104
0.52315724
0.51219523
0.53563261
0.5466035
0.52147895
0.50437981
0.58206958
0.56082571
0.54377234
0.46697384
""
0.49801567
""
""
0.43346414
0.53276759
0.56543124
0.65513438
""
""
0.49407914
""
""
0.64208531
""
""
""
0.51674777
0.65627611
0.50226182
0.50890112
0.51857656
0.53552228
0.51731849
0.55788845
0.5069409
0.5123176
0.55494153
0.51798332
""
""
""
""
""
0.5307042
""
""
""
0.32861197
""
0.43394756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49025616
""
""
""
0.54448003
""
""
""
0.49293122
""
0.50807625
""
0.49029428
0.56130111
""
0.60503864
0.45600879
""
0.54371935
""
0.49847504
0.63420683
0.48247841
0.4960635
""
""
""
""
""
""
0.54610103
0.53497726
0.51848847
0.45996261
""
""
""
""
""
""
0.5587045
""
""
0.55800366
""
0.56313956
""
""
0.53250164
0.5349012
0.50932515
0.55115217
0.53044152
0.5476476
0.67509967
""
""
0.49333265
0.52560478
0.55097479
0.51520991
""
""
0.52206558
0.52805805
0.55198538
0.51831609
""
""
0.56481087
0.4915556
0.46309739
""
""
0.51161724
0.43610877
0.51495194
""
0.55987829
0.59033161
""
""
0.46829137
""
""
""
0.49694276
""
0.52652937
