coll_asian_male_p25_se
""
""
""
0.1385652
0.15054885
""
0.0699201
""
""
0.10127567
0.11436223
0.052037381
""
0.089595668
0.079050452
""
""
""
""
""
""
0.12178177
""
""
0.066060059
""
""
0.12884964
0.054448117
""
""
""
0.068949074
0.094429925
""
0.067128174
""
""
""
""
0.16635233
""
""
""
""
""
0.046937868
0.13774064
0.093767993
""
""
0.082434855
""
""
""
0.11005335
""
""
""
""
""
0.14370131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09017846
""
""
""
""
0.078959152
""
""
""
0.12922929
""
""
""
""
0.1624354
""
""
""
""
0.048184324
0.11775258
0.12027079
0.04565379
0.072709195
0.1844046
0.14615524
0.045360867
0.12390129
0.058387358
""
""
0.13854337
""
0.11514605
""
0.10022917
0.15999003
0.12474545
""
""
""
""
""
""
""
""
0.14813858
0.15791593
""
""
""
0.030290825
""
""
""
""
""
""
""
""
""
0.16778287
""
""
""
""
""
0.12092242
""
""
""
""
0.1184314
""
""
0.092450492
0.11166131
""
0.1705204
""
""
""
""
""
0.041539781
""
0.021039583
""
""
""
""
0.034867365
0.11395193
""
0.15264693
""
""
0.1388278
0.077760883
""
""
""
""
0.11275425
""
""
0.076763943
""
""
0.12948148
""
""
""
0.088534743
""
""
""
""
""
0.1178599
""
0.1351369
""
""
""
""
0.12410037
0.077566847
""
""
""
""
""
""
""
0.13450776
""
0.15890837
0.055809587
""
""
""
""
""
""
0.069139138
""
""
""
0.079369247
""
0.14130221
0.145246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090426855
""
0.13495822
0.063871719
0.14120519
""
""
""
""
""
0.09617234
""
0.10396504
""
0.10520241
0.074324593
0.086567499
0.10965296
0.011705143
0.068047591
0.018121041
0.023999214
0.099101312
0.12283918
""
""
""
""
""
0.11292901
0.14956987
""
""
0.064142898
""
""
0.026167486
0.090015359
""
0.097152233
0.041713767
""
""
""
""
""
""
""
""
""
""
""
0.14650211
0.026413929
""
""
0.10074548
""
""
""
""
""
""
""
""
""
0.091023892
0.064036347
0.090341896
""
0.084377542
0.11079672
0.085056216
""
0.094852053
""
""
""
""
0.14635965
""
""
0.12956128
""
0.12946783
0.14535283
0.050560258
""
0.018392922
0.11410686
""
""
0.061205499
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081635378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16697074
""
0.10007778
""
""
0.094098851
""
""
""
""
""
""
0.090678401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1628345
0.042707756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077426277
""
""
""
""
""
""
0.060715459
""
""
""
""
0.17286113
""
""
""
""
""
""
0.099535093
""
""
""
0.089652203
""
""
""
0.12022435
""
""
""
""
""
""
""
""
""
""
0.10198891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06622123
""
0.069170922
""
""
""
""
""
""
""
""
""
""
0.13357623
0.13217565
""
0.11386136
0.024488715
0.092798583
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11870288
0.038320437
0.033949614
""
""
""
""
""
""
""
""
""
""
0.063337795
""
""
""
""
""
0.066745497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018765086
0.082512304
0.055351462
""
""
""
""
""
0.10372674
""
0.04825566
""
0.094841614
""
""
""
""
""
""
0.087951131
""
""
0.11330149
""
""
""
""
""
""
""
""
0.056839388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046714272
0.054538328
0.029339422
0.065532133
0.021075701
0.018597972
""
""
""
0.069503501
0.091208674
0.012853071
0.036099195
""
""
0.022532452
0.15189792
0.084079221
0.0086066173
""
""
""
""
0.096050672
""
""
0.038369771
""
0.091947243
""
""
0.1112218
""
""
""
""
""
""
""
""
0.021626521
