kir_24_natam_male_p50
0.46498701
0.31420842
""
0.40602767
0.41095725
""
0.42377245
""
""
0.59364873
0.4966884
0.45758396
""
""
""
""
0.63704354
0.36414182
""
0.45375624
0.50151736
0.43512559
0.53282315
""
0.487046
0.51041245
0.52059948
0.58914721
0.59588653
""
""
""
0.50001097
0.50930363
0.52047837
0.59347218
""
""
""
""
0.56533396
""
""
""
""
""
0.55806327
0.67447603
0.56259751
0.54958975
0.59771806
0.48569667
""
""
""
0.53805274
""
0.67533606
""
""
""
0.47893918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5208351
""
""
""
0.49319208
0.48143652
""
""
0.17700428
0.5617891
0.56755912
""
""
""
0.42412695
""
""
""
0.50832218
0.43441892
0.50589722
0.51402181
0.52688271
0.52451825
0.60317993
0.42642632
0.46575624
0.39377141
0.52525485
""
0.47084546
0.51518553
0.51123357
0.42189848
""
0.55942136
0.52223593
0.52263063
""
""
""
""
""
""
""
""
0.55262113
0.46359247
""
""
""
0.44832283
""
""
""
""
""
0.47613129
0.31506938
""
""
0.34386206
0.48441872
""
""
""
""
0.36955783
0.36613971
""
""
""
0.49859864
""
""
0.42431897
0.49337038
0.49631715
0.49511978
""
""
""
""
0.48174211
0.49474809
""
0.4915311
0.56032848
0.45406687
0.48087725
0.60749543
0.47017527
0.49191582
0.66190535
0.50324571
0.49847454
""
0.44333857
0.43899447
0.41667473
0.43022802
""
""
0.50599712
""
""
0.4844487
""
""
""
""
""
0.50983655
0.43137923
""
""
""
""
""
0.35469273
""
0.45505434
0.46786344
""
0.54103023
0.47796997
0.52154785
0.38937896
""
""
""
0.33076268
0.41133052
""
""
0.48183164
0.40871236
0.55603278
0.45718336
""
""
""
""
""
""
0.46326762
""
""
""
0.48618481
""
0.33635852
""
""
""
""
""
""
""
""
""
""
""
""
0.50741702
""
""
""
0.43295977
""
""
0.41691607
""
0.42019486
""
0.52063239
0.35310593
""
0.45503807
""
0.38638708
""
""
0.53818667
0.51222378
0.45944282
0.47106019
0.58869946
0.46099046
0.46648958
0.43348962
0.54727465
""
""
0.48047608
""
""
0.4476608
0.62605864
""
""
0.51329756
""
""
0.52745557
0.55107564
""
0.54569972
0.54321158
""
0.37300783
0.3820684
""
0.47814372
0.41096678
0.46064925
""
""
""
""
0.46132886
0.44569486
0.5008499
0.40194586
0.58560997
""
""
""
0.4303588
""
""
""
""
""
""
0.49893057
0.43038741
0.44274956
0.53267062
0.49112856
0.4570989
""
0.4176026
""
""
""
""
0.52460694
""
""
""
""
0.48861408
0.44052601
0.45994994
""
