kfr_top20_black_pooled_p75
0.51241493
0.11503905
0.21836762
0.42433929
0.04267088
0.0080239028
0.22654665
0.021053009
0.025651278
0.20389087
0.13400763
-0.018618457
-0.017147046
""
0.17326099
-0.046979584
0.20641835
0.029533463
0.043720342
0.42769304
0.23359171
0.088969111
0.38758337
0.17848338
""
0.022774227
""
0.053426504
-0.041607212
""
0.108554
0.19462121
""
-0.012742809
""
""
""
""
""
0.15720239
0.031175565
""
-0.047103498
0.022564182
0.042315174
0.011105913
0.30073026
0.035313241
-0.00296756
0.11028301
0.19031876
0.032455824
-0.0075784321
0.27129465
0.032379217
0.19083828
""
""
""
""
""
""
""
""
""
0.30035391
0.042474046
0.2725448
-0.0056621372
0.070521548
0.26485667
0.17556371
0.064006992
0.15211494
0.36669663
0.057605796
0.051724281
0.000460029
0.15204716
0.031639576
0.082378894
0.073389217
0.15052584
0.13068923
0.009032025
0.21533856
-0.009533003
0.031268403
0.015287748
""
0.28473189
0.15933415
0.19476442
0.1355532
7.7264638e-05
0.29662457
""
0.1927368
0.11930133
0.04674061
0.16997391
""
0.21015669
""
0.061663505
""
0.022560202
0.27717373
0.10218538
-0.027710343
0.051047243
-0.0086147329
0.23608056
0.21592242
0.037326138
""
""
""
0.10059494
0.27858037
0.0084624691
0.027864695
0.029763466
""
""
-0.10812528
-0.0027591407
0.21216162
-0.056868576
-0.023497807
0.073461846
0.062244363
0.0912847
-0.070091411
0.34938973
-0.62912089
0.13528784
-0.30549395
0.063173406
0.16842058
0.028256707
0.2039291
0.037738297
0.044129442
-0.00060368568
""
0.17578533
""
0.78074461
0.34214818
""
""
""
0.23772782
0.21724097
-0.023320474
""
""
""
-0.041342773
0.033053987
0.022243746
0.2103126
0.32472825
0.13672358
0.0072023249
0.32905981
-0.0013586979
""
0.010486185
0.26177046
0.066341639
0.097815976
0.077422835
0.15806094
0.63556755
0.03037633
0.38972911
0.059182886
0.21747668
-0.05315512
0.23684609
0.026410474
0.021676151
0.23309061
0.20249714
-0.11545049
""
-0.036708053
0.029865997
0.085837625
0.048436154
-0.0136578
""
""
""
""
0.21387586
""
""
0.11198495
0.047608484
-0.39441836
-0.24619979
-0.037657216
-0.10947905
""
""
""
""
""
""
""
""
""
""
""
""
""
