married_asian_pooled_p25_se
0.17207381
0.11812305
""
""
""
""
""
0.077337541
""
""
""
""
""
""
""
0.10312904
0.13748713
""
""
""
""
""
0.094590001
0.17680098
""
0.11258756
""
0.12972267
""
""
""
""
""
""
0.069206372
0.13620156
0.038643755
""
0.11077495
""
0.073092118
0.15386514
""
""
0.043456715
""
""
0.1293494
0.029266825
""
0.050626218
0.13268346
""
""
""
""
""
0.12968776
0.073742069
""
0.14639013
""
0.099722743
""
""
""
""
0.10433055
0.14348881
0.018268129
""
""
""
""
0.060332805
""
""
0.077310175
0.16813983
0.11051594
0.04513628
""
""
0.11371046
""
""
""
""
""
0.16131125
""
""
""
""
""
""
""
0.058334976
0.085981622
0.14601095
""
""
""
0.011804123
0.076658778
0.11962878
0.023984374
0.069207422
0.11902623
0.08618854
0.067805961
""
""
""
0.059105482
""
""
""
""
""
""
""
""
""
""
""
0.16912004
0.071553648
0.16672577
""
""
""
""
0.14541261
""
""
0.090836518
""
""
""
""
""
0.14477618
""
""
0.14752917
""
""
""
""
""
""
""
0.10662706
""
""
0.12837334
0.18089545
""
""
""
""
""
""
""
""
""
""
0.086405247
""
0.041733783
""
""
0.083502568
0.11252841
""
0.03068077
""
""
""
0.16284475
""
0.053826064
0.12510166
""
0.13402262
0.0061973925
""
0.18718725
0.031812027
0.17760757
0.13064718
0.0096297096
0.087886944
0.064181119
0.0089274105
0.069566511
0.044926394
0.058164611
""
0.014773139
0.039039377
0.12308507
0.15891373
0.0026352194
0.057546329
0.030071022
""
0.085628271
0.0172405
""
""
0.017804062
0.043561757
0.11001259
0.004343695
0.034471288
""
0.010031825
0.0070697321
0.079357542
0.0090411557
0.0058976887
0.0057141157
0.0096575739
0.040882934
0.0089501357
0.023475148
0.0052155163
0.036959901
0.038022641
""
0.091229632
0.013179527
0.025791567
0.015890498
0.02313927
0.083438195
""
0.020661818
0.10533347
0.015132336
0.026989117
0.032774989
0.02336671
""
0.019113248
""
""
""
0.041310415
0.063486002
""
""
""
""
""
""
""
""
0.019486424
""
0.046013456
""
""
0.026796412
0.14572784
0.16477494
""
""
""
""
""
""
0.025207711
""
""
""
0.24468231
0.054662529
""
""
""
0.079639137
""
""
""
0.23256375
0.14229549
""
""
""
""
""
""
0.084745571
""
""
""
""
""
""
""
""
""
""
0.072436564
""
0.020687891
0.022550732
0.060512733
0.056560956
0.023518536
0.035682268
0.064942122
0.093681745
0.056702405
0.029304072
0.064218767
0.022734966
0.044442337
""
0.038656458
""
0.030720906
0.013758525
""
0.075148627
0.076729462
0.046075486
0.059338182
0.14098164
0.18083349
""
0.0186447
0.027074467
0.088642821
""
0.14694078
""
""
""
""
0.13019213
0.13738783
0.074920133
0.08929266
0.01808664
""
0.081304416
0.13897465
""
""
0.049118102
0.039737552
0.044638701
""
""
""
0.050363235
0.048176169
0.07678052
0.01485228
0.079350062
0.11528552
0.038005341
0.13954897
0.014067532
0.03573956
0.019851027
0.034690153
0.016904751
0.032370705
0.099209763
0.074342661
0.050236464
0.059610758
0.046010323
0.026840143
0.14493558
""
""
""
0.036350995
""
0.11093678
""
""
""
""
""
0.1254003
""
0.06768968
0.082436398
""
""
0.066498131
""
""
""
0.1772469
0.14116007
""
""
""
0.11727446
""
0.094051749
0.0971324
""
0.04129529
0.10625611
""
0.06685546
0.064907216
""
0.019414619
""
0.020622768
""
0.15450613
0.04890094
""
0.095236562
""
0.17255892
""
""
""
0.014381696
""
""
0.10844214
0.075742856
""
""
0.15522428
""
""
""
""
0.058296248
0.092493206
0.078282051
""
0.0196849
""
""
0.11002547
0.10788937
""
""
0.012049554
0.069517426
0.048108459
""
""
""
0.14054477
""
0.051222641
0.05796358
""
0.097263969
""
""
""
""
""
""
""
""
0.13781251
0.17074826
0.068758719
""
""
0.070699982
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047278948
0.13510193
0.14716808
""
0.098452158
""
""
""
""
""
""
""
""
""
""
0.046316832
0.067525081
""
""
""
0.10504097
""
""
0.10922952
""
""
""
""
""
""
0.13659792
0.13078228
0.15602992
""
""
0.10311081
""
""
""
0.14198829
0.12338979
0.085004181
0.14313336
""
""
""
""
""
""
0.084402606
""
""
""
""
0.024919977
0.0061166342
0.032191165
0.01951888
0.042143691
""
0.10134292
""
""
0.14156164
""
""
""
0.10923266
""
""
""
0.082646489
""
""
""
""
""
0.11711943
""
""
""
""
""
""
""
0.10821725
0.14065452
""
""
""
0.19897771
""
0.1765293
""
""
0.20044316
""
""
""
0.086280003
""
""
0.13030083
""
""
0.150767
""
0.15690821
""
""
""
0.041823607
0.14692737
""
""
""
0.13700616
0.0060047507
""
""
0.10262101
""
""
0.011114304
""
""
0.20260477
""
""
""
0.18383785
""
""
0.27650514
""
""
""
""
0.21058922
""
0.10826901
""
0.28179306
""
""
""
0.02970254
0.13523252
0.096377388
0.13864742
0.020798121
0.087334991
""
