kfr_asian_male_p25_se
0.041046161
0.052550599
""
0.024649387
0.029058831
""
0.012335733
""
""
0.02529512
0.027275955
0.010405014
""
0.022917114
0.020915538
""
""
0.042505592
""
""
0.030532395
0.019097058
0.041578654
0.050302412
0.012771511
""
0.042432439
0.024579978
0.010362925
0.074203059
0.072249249
0.041257411
0.013047296
0.017199321
0.064986281
0.018347736
""
0.065320738
""
""
0.030839372
""
""
""
""
0.090343289
0.0087281587
0.025015198
0.015878968
0.044191148
0.036310457
0.018838113
0.046620708
""
""
0.029283904
""
""
""
0.061254155
0.076598838
0.026609726
""
""
""
0.080328554
""
""
""
""
0.082490183
""
0.056173798
0.054945599
""
""
0.070114389
0.073764399
""
0.015127821
0.067504756
0.03914642
""
0.067309104
0.012337623
0.060823079
0.067822047
0.033898335
0.024664396
0.055601209
0.055873606
""
0.08493612
0.023169687
""
""
0.043168087
0.030604932
0.0077990731
0.021819467
0.022490541
0.00727004
0.011588379
0.024559207
0.019656733
0.0082728155
0.022067972
0.012183546
0.060939733
0.030478496
0.02948199
0.043547478
0.022127064
""
0.021045597
0.022268411
0.021091659
""
""
0.085811384
0.045466494
0.075560197
0.073358551
0.040857416
0.076323703
0.023248572
0.026876234
0.084582672
0.067789234
0.10134313
0.0048849811
0.058304716
0.027160484
0.057208795
0.023310298
0.089392483
0.029291883
0.03047755
0.060175214
0.048753619
0.026559446
0.032791108
""
""
0.052605212
""
0.034196019
0.065076463
0.083860934
0.068546176
""
0.025352683
0.054812323
""
0.015129222
0.021456556
""
0.031540722
""
0.088032871
""
""
0.027833227
0.0080683976
""
0.0029818367
0.077889875
0.070668854
""
0.049386419
0.0067803855
0.021425512
0.065144315
0.029361384
0.077180654
""
0.026890548
0.015315599
0.067036636
0.1242253
""
0.073684402
0.018689444
0.088824593
0.072285302
0.015160063
""
0.1263126
0.031555768
""
""
0.036783114
0.017735394
""
""
0.081632987
0.042979829
0.05640683
0.019737385
0.08105021
0.024225114
0.032859709
0.06498269
0.059011225
0.045124114
0.02418541
0.016243502
0.048214931
0.05320856
0.03789201
0.043318201
0.043059103
""
""
0.024862044
0.032320712
0.040994249
0.01148745
0.066027857
0.069043927
0.088385284
0.067733943
0.081249259
0.082418472
0.01174293
0.046046305
0.039940588
0.048991211
0.014648175
0.032848272
0.029283691
0.027890932
""
0.050558411
""
0.080785297
""
0.040744614
""
0.12500234
0.056195945
0.046671204
0.054250233
0.032612603
0.08384946
0.062100857
0.032327008
0.016128022
0.064257078
0.029506292
0.010658856
0.032155491
0.068288624
""
0.042502847
0.069480866
0.091472246
0.017909057
0.068081379
0.022401907
0.057918511
0.019603556
0.016719844
0.016525326
0.020143839
0.0020728298
0.012523317
0.0032122945
0.0046946588
0.016860649
0.022341089
0.046247959
""
0.047562521
""
0.089916267
0.02417027
0.031483665
""
0.048463743
0.010904858
""
""
0.0051711923
0.018386755
0.050545976
0.017276302
0.0082746306
0.049867354
""
""
""
""
0.086529836
""
""
""
0.042008501
0.050057858
0.033512019
0.0059573441
""
0.06957145
0.022726001
0.057117686
0.073881663
""
0.050531216
0.042554937
""
0.036467087
0.046709687
0.046490215
0.020063464
0.01616816
0.021290297
""
0.017076198
0.023652153
0.025867602
0.099187024
0.017776081
0.07546936
0.08178281
0.10633366
0.059651449
0.027289985
0.051094197
0.060595635
0.028528959
""
0.025612127
0.023209553
0.010971865
0.071335033
0.0037738082
0.021252653
0.054998189
0.083262831
0.011076312
""
""
0.042782266
0.038051896
0.076294474
""
""
""
""
""
0.073660009
0.079776973
0.073032327
""
0.085781172
0.044617325
""
0.074953727
""
0.078109376
0.069012381
""
0.036485679
""
""
""
""
""
""
""
""
""
0.18452798
""
""
""
""
""
""
0.071918584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039754096
""
""
""
""
""
""
0.080425739
""
""
0.060721532
0.045814082
""
""
""
0.076650172
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10103763
0.073547237
0.10322043
0.036294948
0.10804886
0.069299042
0.042701095
0.056690633
0.015911968
""
""
""
0.056201689
""
""
""
""
0.092521913
0.074922845
""
""
""
""
0.081541777
