teenbrth_white_female_p1
0.44859007
0.34340698
0.40210554
0.46788171
0.37572166
0.32613122
0.38421559
0.43418491
0.50413138
0.49372154
0.45814881
0.30348366
0.39143124
0.4204675
0.41524357
0.31726283
0.41013986
0.32431549
0.43283364
0.43549564
0.41828004
0.41404733
0.37813538
0.31779164
0.41689745
0.38927326
0.41657856
0.43958235
0.50048578
0.35597879
0.46787554
0.19041289
0.40135932
0.33806711
0.36224008
0.41588026
0.32325315
0.42752144
0.35745496
0.44843268
0.38361636
0.43885902
0.62004942
0.58393168
0.37111878
0.37406966
0.4409872
0.4472211
0.40357307
0.45572558
0.40120649
0.42344156
0.30955836
0.34496158
0.45359841
0.56030095
0.48973364
0.41905037
0.28493366
0.35585549
0.48468962
0.45520172
0.40792462
0.43044481
0.27205265
0.34118706
0.34106764
""
""
0.27868313
0.12603052
""
0.078596331
""
0.30677646
0.32185358
-0.097259946
0.2840955
0.23538536
0.32840741
0.21080597
""
""
0.26556116
0.15658833
0.20707929
""
0.22802694
0.27039692
0.10978471
""
0.087363817
0.23520838
0.037235528
""
0.11033207
0.4249129
0.33176196
0.23019208
0.33952433
0.38569313
0.31388482
0.26333535
0.30293426
0.34894246
0.32652566
0.29805475
0.38126031
0.15779816
0.32811183
0.34417158
0.38164538
0.39806032
0.34451863
0.38859648
0.39844581
0.41677791
0.3339881
0.34330207
0.2696023
0.50305229
0.44393948
0.34723994
0.46548355
0.31606156
0.44184178
0.38036957
0.43596658
0.42698741
0.48423433
0.47786656
0.39513767
0.34153646
0.33085391
0.3929598
0.245966
0.40080249
0.3298884
0.44832423
0.40964866
0.3978312
0.33148396
0.42323336
0.33356339
0.39397466
0.42523286
0.43267527
0.40255809
0.3480095
0.47029251
0.42104417
0.43308151
0.45081371
0.39356521
0.32711914
0.34505951
0.37793502
0.51461834
0.3874757
0.33525655
0.2789652
0.43745035
0.45280918
0.40438613
0.42385012
0.39692163
0.43120605
0.46063274
0.44041583
0.30752134
0.34611818
0.30973405
0.51382959
0.38178766
0.45791867
0.35862675
0.38769948
0.33417788
0.3258391
0.31149662
0.38223746
0.36457559
0.34715506
0.37931225
0.57628292
0.49278885
0.20838681
0.31871337
0.17618974
0.26026106
0.24294738
0.27386513
0.20345442
0.31848338
0.18271579
0.28696722
0.33730912
0.21222565
0.30499926
0.28945547
0.37410951
0.34200326
0.23672594
0.33563781
0.1425025
0.33953869
0.081260137
0.21994349
0.24218103
0.29838827
0.32290977
0.095755644
0.20691484
0.19345742
0.16915223
0.15409631
0.19020508
0.18238012
0.24317618
0.25415576
0.23534738
0.2912342
0.18322639
0.10534567
0.2860243
0.1682789
0.13384755
0.18999738
0.18420984
0.12277021
0.28909174
0.32840171
0.23071299
0.26137757
0.18522538
0.26997277
0.34511837
0.28711331
0.27108765
0.31748283
0.26181677
0.17521697
0.22389109
0.35027766
0.3503345
0.2202533
0.24038908
0.26895297
0.23270097
0.41486663
0.20545104
0.21187712
0.25463656
-0.025441667
0.14382292
0.096302703
""
0.259446
0.29678038
0.29337031
0.29055661
0.60175627
0.18060288
0.11640162
0.22376253
0.31567362
0.35163021
0.29880413
0.24863869
0.32998535
0.3004339
""
0.1923473
-0.11676098
0.26120061
0.30136415
0.30074543
0.33582693
0.20166707
0.21201672
0.27586138
0.27165386
0.36851284
0.34114563
""
0.4031972
0.30251712
0.26556888
0.37538823
0.28554496
0.093324214
0.18997967
0.16947211
0.065001234
0.38675293
0.41289741
0.27036393
0.46035895
0.20606486
0.23289713
0.06875468
0.31309286
0.28408325
0.15986903
0.26582009
0.28853869
0.32752323
0.2562325
0.14386527
0.19937956
0.21347027
0.16427781
0.18075942
0.25693834
0.20591974
0.28143689
0.35735014
0.32243505
0.33245772
0.16091354
0.24836846
0.47716838
0.39631927
0.43660167
0.27788264
0.19038311
0.39162281
0.28398865
0.30024666
0.36240527
0.2401747
0.40364772
0.42751274
0.42526487
0.35997564
0.34390989
0.26238146
0.4094117
0.33698118
0.39432544
0.31380388
0.42255366
0.41585761
0.40758476
0.43157977
0.27908111
0.3957763
0.34479985
0.31727755
0.27028158
0.4096131
0.26897252
0.43323845
0.34801015
0.30704892
0.25730535
0.2871556
0.60988081
0.44801202
0.2971575
0.35616475
0.24823487
0.19068265
0.21192391
0.35763586
0.32718623
0.47832945
0.29480675
0.28280261
0.19727498
0.30224469
0.26337895
0.42039594
0.4259364
0.29332608
0.25186998
0.36244506
0.24741265
0.2349083
0.43013784
0.33802271
0.36451423
0.35149688
0.28307879
0.33853388
0.38809034
0.4068847
0.5318861
0.31718102
0.53552085
0.31291032
0.30742347
0.35787106
0.37920567
0.47967595
0.46860033
0.45103687
0.41712093
0.46890837
0.50329196
0.41116101
0.41850474
0.33064777
0.4033421
0.44366491
0.46849999
0.37244383
0.42591736
0.43154719
0.39996552
0.47302228
0.39600939
0.39403778
0.48289305
0.32495394
0.25636131
0.36852655
0.42231062
0.41617149
0.24713881
0.50014496
0.44446239
0.3261131
0.31536075
0.40186682
0.4129582
0.48500046
0.41501111
0.42275494
0.32177225
0.23959985
0.41141939
0.441993
0.38343418
0.34832266
0.34799352
0.4404667
0.40662205
0.39341325
0.50979781
0.31342366
0.32702982
0.24055365
0.46443209
0.33310798
0.50115895
0.22576988
0.38018471
0.34105384
0.40829423
0.50000632
0.38851663
0.47148648
0.24206239
0.47278503
0.42863587
0.3725794
0.47653413
0.36110395
0.32234514
0.43001807
0.37908229
0.34697774
0.39096335
0.38832125
0.38904876
0.50117427
0.38751069
0.46748939
0.48011789
0.37014374
0.46803448
0.44110924
0.40229183
0.3743799
0.41750318
0.35507292
0.56488067
0.3816233
0.40733513
0.39620396
0.60356015
0.33040258
0.39692363
0.31351829
0.49487481
0.41193753
0.33767295
0.47923669
0.47059995
0.34458458
0.52469611
0.42470688
0.42843047
0.24864119
0.33399692
0.39879611
0.41978449
0.43479696
0.44530591
0.45526674
0.48759609
0.38810718
0.45983729
0.7257337
0.26505917
0.59936404
0.40397546
0.30237466
0.53904545
0.39709076
0.50929701
0.41220719
0.49393821
0.37642181
0.35848457
0.33732116
0.39345393
0.42592016
0.63066417
0.34248945
0.63172394
0.40741396
0.50582623
0.41529617
0.22196195
0.459907
0.49607605
0.24658805
0.43671396
0.33149365
0.54400587
0.4740254
0.40117744
0.46259803
0.55671239
0.39487234
0.462275
0.43086761
0.47898719
0.43665117
0.52797019
0.38071084
0.25245175
0.465868
0.44195068
0.17397241
0.22222766
0.089736879
0.15257902
0.29389134
0.19906318
0.29889718
0.15812643
0.25108725
0.25437245
0.17320472
0.45491773
0.2665081
0.3719517
0.17273347
-0.015087133
""
0.36661237
0.19285321
0.31796354
0.30694202
0.24840102
0.20696978
0.34576607
0.26472932
0.21792413
0.27921078
0.30181623
0.25119662
0.26403481
0.35553837
0.29891649
0.19240022
0.32288149
0.35207447
0.23778002
0.21289322
0.37728328
0.30344227
0.20610407
0.34020773
0.23549257
0.30581975
0.40950012
0.17750703
0.37960464
0.2257693
0.26645109
0.35699809
0.43220159
0.32752904
0.33324113
0.15794022
0.32440245
0.15274204
0.33615735
0.46136811
0.30713281
0.34661192
0.23340434
0.41649714
0.31846827
0.42405
0.17971684
0.3987481
0.31161323
0.28694627
0.33895782
0.2422374
0.1543555
0.39326873
0.4213151
0.30246511
0.39815721
0.36450043
0.42020521
0.35979035
0.38509402
0.3742955
0.32589871
0.41125384
0.32368103
0.35264999
0.39889732
0.29393217
0.39255619
0.31944552
0.22720607
0.35986397
0.33392301
0.16898438
0.27613086
0.31013039
0.36915824
0.27610034
0.34351513
0.2508367
0.36680287
0.42768422
0.35525036
0.35922527
0.42436436
0.26136285
0.21540333
0.32313427
0.46677822
0.35897654
0.37657902
0.42379689
0.28183445
0.33110482
0.4566792
0.4471595
0.33702084
0.18014802
0.40772268
0.389184
0.32981816
0.28097156
0.38601243
0.3211318
0.3801702
0.31059948
0.23590271
0.22794738
0.10191066
0.434755
0.35400158
0.35371888
0.34084472
0.36947158
0.40615371
0.32843488
0.4450464
0.37348768
0.33334407
0.31689003
0.37191346
0.33581829
0.42694244
0.43034381
0.32946983
0.30498308
0.32168341
0.34553638
0.41879222
0.27750692
0.33339334
0.37560076
0.25567827
0.26118329
0.38736424
0.50220114
0.2997317
0.41360149
0.38409811
0.34064037
0.33009943
0.44745773
0.38839689
0.38518432
0.43733662
0.37811685
0.24577013
0.40266261
0.42518967
0.48087245
0.4722724
0.3059532
0.40499845
0.42004776
0.4266232
0.39836386
0.37794802
0.31999323
0.36809224
0.50216895
0.39594918
0.27586624
0.38556239
0.34265161
0.34469679
0.40935048
0.37733477
0.46720624
0.51096672
0.30457336
0.42618403
0.40493119
0.50703245
0.39134303
0.39035445
0.35402408
0.13275413
0.32799372
0.39213133
0.47030696
0.44405428
0.47351918
0.37603122
0.44643927
0.42113355
0.37304264
0.4041006
0.43778026
0.36585081
0.44043458
0.27990383
0.38617834
0.39556092
0.40003982
0.46060553
0.48502496
0.3355664
0.34190252
0.31544456
0.51670814
0.37983197
0.39942038
0.39014909
0.39137408
0.48894799
0.40925863
0.42663914
0.4163155
0.3748697
0.3602984
0.37954387
0.42253828
0.31275436
0.42357844
0.44378641
0.34563124
0.4241474
0.46091574
0.4107452
0.34630671
0.42170814
0.45198965
0.35074523
0.39214903
0.30516961
0.19690132
0.09930864
0.2477137
0.28314665
0.25655919
0.18806286
0.33948877
0.24763258
0.1656846
0.15391915
0.22302258
0.16560864
0.13702846
0.13613659
0.28428999
0.20426212
0.26772544
0.24060559
0.18731473
0.40686402
0.26333311
0.10977414
0.33017835
0.20897438
0.26510084
0.22321437
0.29766545
0.19781084
0.35990474
0.26373386
0.2576054
0.35136604
0.21604492
0.22226268
0.2927829
0.23112209
0.29288539
0.19872695
0.20569852
0.3269124
0.24325819
0.25477636
0.23496531
0.32358557
0.16628237
0.18361431
0.18191551
0.18367875
0.23376963
0.31666178
0.18082146
0.19116938
0.21656029
0.25288457
0.13603871
0.31426379
0.32834876
0.36899868
0.36998519
0.16566916
0.27039012
0.3337397
0.23194399
0.3769142
0.19831747
0.22101437
0.27153027
0.38242325
0.35409078
0.38276297
0.22373927
0.15571901
0.31062013
0.17821018
0.18957263
0.19349793
0.35059667
0.39065516
0.40378618
0.16699189
0.20572157
0.39372778
0.18696596
0.1448032
0.21313888
0.35589239
0.30218312
0.2535519
0.2518408
0.43107283
0.28346547
0.19238187
0.31511796
0.32804146
0.20595676
0.14145166
0.3584151
0.19932993
0.30276382
0.40376735
0.28948188
0.40625042
0.22418456
0.33216947
0.35455626
0.3374643
0.3579123
0.39252692
0.35587743
0.4482303
0.13091189
0.13772564
0.32452795
0.24731973
0.32969198
0.21220878
0.45157605
0.41583115
0.24300168
0.34202942
0.28692117
0.26503029
0.31473532
0.16156554
0.1994193
0.32352045
0.46932447
0.37311053
0.36496469
0.35714278
0.071543939
0.25206
0.40336213
0.2283819
0.12961197
0.49529889
0.19094843
0.30408752
0.32276487
-0.0090126526
0.036936767
0.28771701
0.31308749
0.034755912
0.25840551
0.48996496
0.28396985
0.39329821
0.43834254
0.21697906
0.38077983
0.05836726
0.44656819
0.28916457
0.34432599
0.29387054
0.22485824
0.20062782
0.43488342
0.29057986
0.26263171
0.43162456
0.33288968
0.37505275
0.20591143
0.30433518
0.15159996
0.24173477
0.40809613
0.28311813
0.29903281
0.41502672
0.26307443
0.26924691
0.33423027
0.32883126
0.37500978
0.23871467
0.36644956
0.28392339
0.25191057
0.22845162
0.29423681
0.38704434
0.29231334
0.3984181
0.4675402
0.36497837
0.15221755
0.29629481
0.1897366
0.3651087
0.11346275
0.28147236
0.41424996
0.20689104
0.16876583
0.27268714
0.31585282
0.25163555
0.078000329
0.39434934
0.31619447
0.46946296
0.42204967
0.41301423
0.30981162
0.21821423
0.37810546
