has_mom_asian_male_mean
0.96842241
0.94420946
""
0.95359969
0.87191087
""
0.83220845
""
""
0.92576951
0.93636113
0.88422215
""
0.89470196
0.90603721
""
""
0.97670549
""
""
0.88164264
0.96456206
0.95211303
0.93586731
0.94661474
""
0.91903728
0.94880009
0.94643152
0.92227775
0.89214003
0.92293197
0.9282977
0.93460464
0.88553435
0.90060085
""
0.89584279
""
""
0.9325068
""
""
""
""
0.96002257
0.91388285
0.90719724
0.92279625
0.86348879
0.9235568
0.89053595
0.92857051
""
""
0.89327019
""
""
""
0.99225247
0.97323966
0.95017213
""
""
""
0.98118109
""
""
""
""
0.8287071
""
0.92835438
0.98900944
""
""
0.96103346
0.9997223
""
0.89771926
0.92466605
0.88775992
""
0.90653169
0.9394275
0.89863092
0.98024452
0.9786346
0.92263287
0.94267392
0.85358649
""
0.9954493
0.91163766
""
""
0.96217352
0.93321002
0.9092955
0.91355848
0.92339301
0.91722876
0.94351137
0.930085
0.92976058
0.92242444
0.93930507
0.93705624
0.88749236
0.90282154
0.94091505
0.97395051
0.93411118
""
0.93603212
0.92934042
0.96316761
""
""
0.99315584
0.94013041
0.95639467
0.91471976
0.87408692
0.9378081
0.92007053
0.89747971
0.99167943
0.93681395
0.96643931
0.89673918
0.90145767
0.91214836
0.97166538
0.81457335
0.95341796
0.88751382
0.90490979
0.99209625
0.95534021
0.87921566
0.91816759
""
""
0.97225946
""
0.96064228
0.989757
0.88246101
0.91124529
""
0.89829904
0.9434098
""
0.93956393
0.86770165
""
0.90328336
""
0.95564944
""
""
0.93517745
0.94051605
""
0.92316568
0.94253016
0.84657562
""
0.96585459
0.94713652
0.93963289
0.87456483
0.96558762
0.87687224
""
0.95009142
0.93132675
0.97622484
1.0120084
""
0.88931876
0.92019963
0.91774017
0.96917582
0.93569696
""
0.98540235
0.93950379
""
""
0.97258747
0.92822176
""
""
0.92025149
0.89597958
0.92718244
0.93591452
0.93532187
0.92454988
0.94016969
0.97762793
0.88722587
0.93898135
0.92594618
0.95832425
0.93236083
0.99059135
0.95922244
0.86182177
0.93721938
""
""
0.92245698
0.95378679
0.90081698
0.94080353
0.92040396
0.9886241
0.8935582
1.0012814
0.86268514
0.95330828
0.91224682
0.98257488
0.94651556
0.95023686
0.9532733
0.93335849
0.93672484
0.92340565
""
0.90989196
""
0.93914127
""
0.95129913
""
0.98780042
0.89313161
0.96654326
0.89750022
0.94370788
0.80945677
0.97036874
0.89535594
0.92206764
0.90031272
0.89109832
0.94189417
0.90439409
0.96891981
""
0.88548607
0.94860733
0.88618052
0.94708031
0.94668615
0.9492622
0.94805723
0.91586572
0.92964095
0.92539269
0.95111436
0.914653
0.95516235
0.94524115
0.92235458
0.96237451
0.90985388
0.9017877
""
0.98855555
""
0.84180111
0.90692955
0.95218045
""
0.93581593
0.92798674
""
""
0.91650963
0.94412029
0.85652578
0.89136046
0.93363518
0.96073312
""
""
""
""
0.89704502
""
""
""
0.87508291
0.77358156
0.91984898
0.89658093
""
0.91719145
0.91531807
0.8649143
0.92691725
""
0.93668586
0.97376823
""
0.90984023
0.91577178
0.89639246
0.95041519
0.92721772
0.91530311
""
0.94912982
0.94392073
0.96251482
1.0008717
0.92298597
0.97590995
0.93349797
0.95806468
0.92299515
0.94987059
0.97856456
0.90118259
0.9357816
""
0.97141659
0.94301075
0.92829752
0.90986127
0.93949622
0.91003788
0.96269971
0.84908968
0.92633176
""
""
0.95202196
0.95686412
0.9437204
""
""
""
""
""
0.90791905
0.85953414
0.81809705
""
0.99628437
0.95098472
""
0.93347639
""
0.96516848
1.000029
""
0.95911252
""
""
""
""
""
""
""
""
""
0.90641719
""
""
""
""
""
""
0.9313764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90908802
""
""
""
""
""
""
0.91670847
""
""
0.87455648
0.91251945
""
""
""
0.91628134
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96693337
0.92890596
1.0029747
0.84161723
0.99164611
0.92315203
0.87254292
0.95086563
0.91901314
""
""
""
0.84923506
""
""
""
""
0.93455833
0.96067375
""
""
""
""
0.92534941
""
0.91608441
0.83715957
""
0.90183866
""
""
0.92325348
""
""
""
""
""
""
0.94813114
""
""
0.92942262
""
""
""
""
""
""
""
""
""
""
""
""
0.94130546
""
""
0.88572252
0.89672488
""
""
0.8395707
""
0.96581215
""
""
""
""
""
""
0.88829631
""
""
0.92020416
0.94211227
0.89270335
0.88197607
0.96837652
""
0.86253756
0.99770123
0.98816627
0.93275893
0.84427923
0.99130261
""
""
0.97884625
""
0.88872778
0.81713551
0.96446347
""
0.8515116
0.91365916
0.91775423
0.85766786
0.88509524
0.92900717
""
""
0.92813081
0.94407195
0.99531293
""
""
""
0.90339959
""
""
0.95816612
0.98539734
""
0.90373009
""
""
""
""
""
0.91242498
""
""
0.80889767
""
""
0.84312028
0.88885415
""
""
0.93683559
""
0.92123359
""
""
""
0.95309508
""
""
""
""
""
0.97764802
0.9806394
0.94681805
0.91889125
0.90197831
0.92452878
0.92182803
0.88369912
0.97913069
0.91401505
""
""
""
""
""
""
""
""
0.97720659
""
""
0.96730208
""
""
""
""
""
0.92190713
0.9643696
0.9380281
0.90883034
0.91560537
0.98242986
0.96476734
0.94852138
0.92371023
0.93965662
0.89920747
""
0.97532916
""
""
0.9318344
""
0.84460938
0.95051968
""
""
0.95713091
""
""
""
""
""
0.85253614
0.96747613
0.96929812
0.96337992
""
""
""
0.95910758
""
""
0.89067215
""
""
""
""
""
""
""
""
0.99880314
""
""
""
""
""
""
""
0.98604387
0.92005831
""
""
0.88949353
""
0.94570166
0.94650519
0.95025796
""
0.91996247
""
""
""
0.92195541
""
0.92031139
""
0.93752605
0.92483127
""
0.97482252
0.88820142
""
0.97684723
0.95437831
0.92272639
""
0.92130685
0.98444247
""
1.0070653
""
""
""
""
0.94929206
0.92473847
0.92546344
0.90386915
""
""
""
""
""
""
0.93506515
""
""
0.94479269
0.97152728
0.93776643
0.96384305
0.96648502
0.92797893
0.91655135
0.90954614
0.95208359
0.92438251
0.92248964
0.95320708
""
""
0.92694259
0.9269833
0.93413639
0.9048382
""
""
0.93603605
0.94086993
0.90684032
0.92504966
0.83634281
0.99267322
0.97892302
0.88916123
0.94306219
""
0.90107465
0.90530622
0.95620823
0.92751294
0.92599684
0.90703535
0.8855148
""
""
0.94257385
""
""
""
0.94747394
0.93665981
0.92343408
