spouse_rk_white_female_n
1126.0
2582.0
309.0
315.0
1009.0
40.0
291.0
2118.0
416.0
356.0
645.0
180.0
323.0
189.0
249.0
824.0
973.0
142.0
113.0
639.0
199.0
1654.0
971.0
377.0
1107.0
1314.0
486.0
1809.0
333.0
546.0
432.0
23.0
132.0
263.0
1575.0
984.0
9150.0
234.0
1719.0
581.0
1449.0
1266.0
70.0
50.0
4370.0
244.0
458.0
1596.0
5329.0
261.0
2999.0
2279.0
60.0
223.0
330.0
265.0
599.0
1262.0
3479.0
37.0
1138.0
617.0
2367.0
1089.0
195.0
71.0
422.0
""
""
3898.0
""
""
20.0
""
1457.0
""
""
427.0
532.0
154.0
146.0
""
""
608.0
""
""
""
""
27.0
111.0
""
38.0
51.0
""
""
20.0
147.0
1536.0
1522.0
554.0
412.0
112.0
97.0
40653.0
2336.0
835.0
9515.0
1811.0
85.0
2627.0
1161.0
332.0
338.0
763.0
3228.0
737.0
166.0
62.0
506.0
134.0
348.0
334.0
531.0
168.0
353.0
398.0
1523.0
1177.0
708.0
291.0
90.0
212.0
272.0
1751.0
366.0
234.0
1593.0
300.0
845.0
291.0
593.0
210.0
807.0
168.0
259.0
957.0
379.0
74.0
309.0
84.0
155.0
177.0
431.0
1371.0
267.0
216.0
721.0
717.0
117.0
128.0
142.0
198.0
381.0
188.0
212.0
214.0
403.0
342.0
1156.0
115.0
5539.0
377.0
275.0
1942.0
155.0
159.0
2220.0
236.0
283.0
240.0
735.0
357.0
2976.0
1508.0
82.0
286.0
10587.0
""
589.0
3206.0
510.0
204.0
11314.0
426.0
3165.0
7056.0
442.0
1785.0
540.0
293.0
7992.0
1329.0
628.0
449.0
44564.0
1400.0
2760.0
291.0
1110.0
2218.0
125.0
64.0
2857.0
1676.0
1839.0
27136.0
5380.0
198.0
16358.0
14498.0
622.0
17492.0
27158.0
2397.0
6160.0
3652.0
5371.0
3983.0
13557.0
2810.0
3225.0
32.0
774.0
4928.0
6499.0
6215.0
1302.0
983.0
106.0
3536.0
926.0
9581.0
1966.0
1023.0
5681.0
216.0
11010.0
153.0
96.0
98.0
4603.0
1241.0
293.0
23.0
137.0
86.0
""
58.0
62.0
561.0
4815.0
""
4651.0
212.0
545.0
11280.0
915.0
989.0
69.0
38.0
224.0
""
86.0
""
11898.0
39.0
183.0
116.0
822.0
5486.0
185.0
99.0
517.0
2800.0
""
391.0
396.0
764.0
543.0
359.0
63.0
345.0
134.0
150.0
242.0
1781.0
196.0
155.0
145.0
52.0
""
30.0
64.0
90.0
520.0
140.0
3531.0
303.0
11275.0
11911.0
3445.0
2700.0
10894.0
4482.0
2617.0
1935.0
2007.0
7052.0
2139.0
1314.0
2665.0
391.0
3062.0
340.0
7934.0
14651.0
172.0
2319.0
1817.0
3574.0
2763.0
727.0
277.0
139.0
10934.0
4729.0
927.0
93.0
305.0
214.0
78.0
171.0
116.0
242.0
295.0
2162.0
1027.0
12137.0
291.0
1731.0
580.0
161.0
101.0
3173.0
6342.0
2990.0
486.0
96.0
160.0
3738.0
3400.0
2027.0
6899.0
1000.0
1159.0
3712.0
523.0
10312.0
2498.0
11916.0
5379.0
11530.0
6693.0
781.0
2675.0
2672.0
2755.0
4851.0
7229.0
567.0
569.0
253.0
161.0
6403.0
421.0
708.0
350.0
265.0
58.0
