comcoll_pooled_female_n
545.0
198.0
1441.0
328.0
137.0
158.0
404.0
60.0
254.0
197.0
240.0
1731.0
148.0
86.0
466.0
888.0
185.0
184.0
190.0
62.0
115.0
43.0
159.0
66.0
50.0
125.0
53.0
54.0
96.0
130.0
177.0
152.0
78.0
640.0
355.0
42.0
112.0
41.0
99.0
196.0
1065.0
1403.0
107.0
80.0
""
117.0
759.0
70.0
35.0
61.0
283.0
51.0
145.0
257.0
404.0
69.0
110.0
368.0
232.0
171.0
311.0
394.0
145.0
159.0
197.0
71.0
131.0
116.0
68.0
142.0
146.0
247.0
61.0
204.0
157.0
103.0
40.0
637.0
125.0
28.0
117.0
49.0
59.0
198.0
44.0
138.0
116.0
92.0
43.0
145.0
84.0
306.0
400.0
81.0
60.0
33.0
108.0
70.0
150.0
156.0
169.0
77.0
158.0
189.0
120.0
119.0
91.0
90.0
713.0
617.0
264.0
116.0
262.0
185.0
440.0
119.0
21.0
633.0
111.0
95.0
393.0
64.0
1436.0
208.0
502.0
148.0
126.0
60.0
79.0
89.0
86.0
92.0
78.0
207.0
697.0
126.0
73.0
1525.0
98.0
86.0
206.0
45.0
57.0
90.0
278.0
62.0
3739.0
700.0
1443.0
396.0
20.0
245.0
251.0
242.0
68.0
292.0
165.0
145.0
161.0
154.0
90.0
36.0
259.0
30.0
178.0
82.0
101.0
102.0
110.0
125.0
132.0
416.0
216.0
67.0
93.0
61.0
148.0
134.0
329.0
250.0
135.0
648.0
211.0
313.0
46.0
79.0
206.0
214.0
34.0
101.0
2144.0
73.0
120.0
340.0
6640.0
216.0
37.0
45.0
291.0
34.0
81.0
238.0
184.0
61.0
240.0
165.0
157.0
191.0
126.0
64.0
253.0
""
156.0
1937.0
65.0
63.0
29.0
36.0
47.0
""
596.0
27.0
98.0
""
106.0
52.0
""
74.0
487.0
383.0
""
46.0
""
""
137.0
55.0
""
164.0
362.0
""
108.0
""
25.0
""
""
530.0
44.0
96.0
""
""
56.0
""
60.0
""
237.0
90.0
43.0
24.0
48.0
37.0
228.0
37.0
""
39.0
29.0
""
59.0
""
""
977.0
243.0
86.0
""
""
""
76.0
126.0
28.0
38.0
335.0
73.0
77.0
249.0
117.0
22.0
56.0
93.0
82.0
110.0
103.0
103.0
183.0
77.0
248.0
23.0
79.0
301.0
3262.0
21.0
75.0
37.0
""
45.0
213.0
""
""
23.0
""
29.0
475.0
130.0
24.0
""
31.0
123.0
""
77.0
99.0
46.0
70.0
78.0
""
32.0
93.0
1678.0
325.0
""
""
""
337.0
85.0
40.0
37.0
73.0
61.0
158.0
34.0
25.0
96.0
82.0
337.0
43.0
101.0
100.0
""
121.0
1250.0
199.0
297.0
158.0
85.0
21.0
20.0
70.0
60.0
""
47.0
67.0
193.0
90.0
42.0
""
161.0
176.0
6411.0
194.0
280.0
""
""
94.0
40.0
""
195.0
""
127.0
""
""
1696.0
51.0
299.0
301.0
165.0
449.0
252.0
448.0
2080.0
830.0
1608.0
549.0
211.0
1090.0
3726.0
2517.0
2931.0
533.0
772.0
3374.0
1632.0
2255.0
742.0
1644.0
3556.0
3240.0
2528.0
2502.0
2101.0
470.0
1390.0
954.0
2384.0
618.0
3020.0
""
368.0
108.0
62.0
380.0
""
631.0
346.0
93.0
""
""
35.0
333.0
56.0
162.0
136.0
242.0
""
400.0
50.0
138.0
112.0
526.0
810.0
121.0
590.0
40.0
57.0
61.0
41.0
42.0
338.0
1381.0
446.0
5244.0
1166.0
763.0
602.0
951.0
624.0
394.0
468.0
288.0
362.0
338.0
1378.0
4425.0
192.0
323.0
360.0
498.0
172.0
20.0
492.0
810.0
9853.0
232.0
514.0
474.0
3828.0
362.0
6294.0
4400.0
1280.0
1477.0
2639.0
715.0
1678.0
353.0
840.0
420.0
482.0
8915.0
816.0
1950.0
1503.0
733.0
1283.0
783.0
212.0
146.0
288.0
920.0
6475.0
334.0
378.0
457.0
763.0
365.0
392.0
687.0
3551.0
399.0
186.0
602.0
150.0
32.0
98.0
100.0
56.0
207.0
115.0
126.0
342.0
879.0
328.0
632.0
309.0
41.0
287.0
118.0
743.0
197.0
97.0
67.0
34.0
478.0
265.0
517.0
1834.0
83.0
104.0
663.0
178.0
191.0
969.0
269.0
1456.0
210.0
974.0
51.0
""
205.0
86.0
2043.0
286.0
515.0
214.0
336.0
153.0
172.0
20.0
615.0
83.0
512.0
43.0
269.0
266.0
339.0
167.0
128.0
72.0
102.0
3345.0
69.0
94.0
250.0
436.0
751.0
77.0
817.0
505.0
65.0
186.0
199.0
60.0
167.0
537.0
68.0
584.0
202.0
530.0
405.0
655.0
237.0
335.0
197.0
265.0
195.0
326.0
43.0
116.0
24.0
642.0
196.0
2889.0
89.0
66.0
136.0
619.0
233.0
325.0
152.0
74.0
""
120.0
50.0
""
60.0
""
26.0
573.0
874.0
41.0
53.0
""
21.0
32.0
34.0
43.0
""
605.0
20.0
36.0
27.0
31.0
54.0
24.0
44.0
33.0
45.0
78.0
88.0
228.0
43.0
25.0
20.0
68.0
51.0
82.0
60.0
25.0
178.0
71.0
42.0
""
""
""
220.0
""
190.0
24.0
92.0
147.0
507.0
58.0
187.0
178.0
856.0
372.0
680.0
359.0
466.0
457.0
336.0
2142.0
222.0
326.0
982.0
1297.0
331.0
707.0
273.0
343.0
7253.0
460.0
351.0
805.0
611.0
893.0
204.0
5542.0
354.0
171.0
778.0
1179.0
330.0
4771.0
561.0
259.0
128.0
243.0
278.0
228.0
290.0
496.0
205.0
415.0
354.0
1445.0
309.0
972.0
369.0
1867.0
2739.0
300.0
1575.0
432.0
1127.0
163.0
393.0
752.0
115.0
3357.0
124.0
245.0
600.0
103.0
344.0
178.0
271.0
394.0
172.0
1045.0
355.0
363.0
797.0
461.0
517.0
410.0
511.0
407.0
2243.0
3076.0
1387.0
615.0
316.0
290.0
89.0
1181.0
442.0
912.0
322.0
931.0
194.0
174.0
45.0
113.0
39.0
117.0
69.0
250.0
191.0
832.0
334.0
292.0
114.0
""
1596.0
55.0
826.0
32.0
123.0
574.0
184.0
232.0
23.0
""
477.0
197.0
366.0
30.0
29.0
28.0
20.0
89.0
102.0
243.0
39.0
54.0
480.0
102.0
95.0
88.0
338.0
243.0
254.0
59.0
206.0
218.0
119.0
71.0
72.0
276.0
98.0
475.0
82.0
87.0
105.0
4206.0
340.0
363.0
382.0
128.0
434.0
307.0
300.0
568.0
82.0
20.0
643.0
245.0
212.0
365.0
109.0
71.0
4084.0
521.0
375.0
68.0
88.0
167.0
115.0
461.0
2263.0
203.0
316.0
360.0
113.0
93.0
592.0
484.0
""
47.0
44.0
138.0
984.0
86.0
406.0
426.0
49.0
1741.0
274.0
653.0
240.0
1547.0
51.0
3328.0
473.0
""
118.0
444.0
197.0
49.0
185.0
2532.0
""
540.0
722.0
6678.0
611.0
1289.0
454.0
2336.0
981.0
611.0
3785.0
1323.0
1281.0
56.0
343.0
730.0
2602.0
381.0
700.0
338.0
546.0
810.0
1351.0
1580.0
3085.0
272.0
1865.0
829.0
36.0
837.0
160.0
266.0
402.0
713.0
486.0
209.0
1239.0
2871.0
696.0
781.0
1762.0
1941.0
982.0
380.0
862.0
330.0
632.0
4354.0
189.0
1591.0
740.0
438.0
5802.0
215.0
209.0
1105.0
352.0
709.0
46.0
364.0
438.0
315.0
601.0
391.0
1377.0
325.0
2417.0
271.0
2344.0
251.0
878.0
465.0
2360.0
599.0
117.0
701.0
45.0
792.0
66.0
113.0
484.0
956.0
74.0
1506.0
262.0
188.0
218.0
158.0
172.0
338.0
148.0
773.0
127.0
108.0
713.0
288.0
2052.0
321.0
81.0
967.0
72.0
297.0
302.0
300.0
120.0
1309.0
35.0
192.0
158.0
182.0
328.0
455.0
495.0
1679.0
106.0
1253.0
635.0
193.0
171.0
867.0
40.0
201.0
""
72.0
224.0
330.0
50.0
""
75.0
""
66.0
32.0
98.0
282.0
22.0
68.0
170.0
56.0
51.0
""
29.0
29.0
54.0
""
79.0
49.0
20.0
51.0
50.0
32.0
""
162.0
47.0
""
""
""
""
62.0
120.0
194.0
247.0
23.0
72.0
""
25.0
249.0
""
44.0
1148.0
93.0
22.0
752.0
34.0
31.0
95.0
34.0
74.0
""
""
33.0
56.0
82.0
126.0
59.0
195.0
""
387.0
190.0
98.0
48.0
535.0
408.0
172.0
86.0
159.0
240.0
246.0
80.0
129.0
42.0
157.0
317.0
83.0
215.0
2813.0
63.0
91.0
265.0
204.0
186.0
61.0
216.0
293.0
181.0
100.0
319.0
65.0
295.0
1587.0
31.0
152.0
135.0
284.0
119.0
155.0
178.0
129.0
39.0
110.0
60.0
263.0
82.0
1863.0
47.0
146.0
249.0
72.0
178.0
217.0
269.0
162.0
126.0
565.0
142.0
186.0
405.0
52.0
198.0
859.0
32.0
94.0
218.0
106.0
33.0
22.0
61.0
312.0
143.0
280.0
377.0
1047.0
90.0
47.0
386.0
4517.0
117.0
76.0
804.0
948.0
359.0
53.0
79.0
94.0
37.0
214.0
507.0
75.0
195.0
122.0
919.0
600.0
224.0
97.0
402.0
95.0
39.0
""
187.0
116.0
44.0
69.0
296.0
25.0
113.0
1445.0
7278.0
""
""
98.0
522.0
1383.0
617.0
43.0
""
39.0
225.0
88.0
181.0
177.0
132.0
70.0
1641.0
69.0
31.0
177.0
71.0
114.0
194.0
42.0
94.0
38.0
""
48.0
2996.0
22.0
90.0
480.0
84.0
""
241.0
555.0
""
34.0
""
49.0
""
49.0
10596.0
73.0
150.0
34.0
2714.0
113.0
""
44.0
""
42.0
92.0
793.0
""
735.0
3993.0
185.0
80.0
174.0
107.0
37.0
59.0
""
2282.0
49.0
88.0
46.0
87.0
1335.0
33.0
94.0
""
31.0
110.0
203.0
631.0
673.0
103.0
603.0
275.0
""
51.0
44.0
42.0
314.0
15623.0
383.0
37.0
38.0
508.0
31.0
360.0
2169.0
174.0
170.0
277.0
206.0
96.0
222.0
""
435.0
160.0
""
44.0
78.0
174.0
""
1283.0
29.0
190.0
798.0
110.0
60.0
511.0
126.0
""
""
227.0
33.0
""
""
159.0
20.0
300.0
90.0
118.0
29.0
113.0
71.0
57.0
334.0
129.0
""
46.0
62.0
""
1465.0
24.0
50.0
1166.0
""
64.0
77.0
""
""
214.0
248.0
174.0
""
826.0
136.0
29.0
56.0
125.0
1777.0
131.0
59.0
""
271.0
253.0
46.0
115.0
1833.0
84.0
""
494.0
156.0
136.0
625.0
59.0
77.0
186.0
838.0
26.0
56.0
856.0
26.0
""
73.0
86.0
42.0
""
87.0
308.0
65.0
268.0
43.0
39.0
87.0
403.0
39.0
""
149.0
""
110.0
""
971.0
23.0
249.0
56.0
""
""
37.0
60.0
8130.0
924.0
""
96.0
""
167.0
652.0
3460.0
43.0
67.0
218.0
21.0
134.0
284.0
223.0
556.0
172.0
112.0
94.0
149.0
989.0
214.0
38.0
853.0
80.0
86.0
1562.0
194.0
78.0
294.0
191.0
51.0
105.0
""
60.0
20.0
541.0
819.0
199.0
""
2475.0
76.0
40.0
""
56.0
262.0
78.0
45.0
113.0
85.0
""
""
6374.0
53.0
134.0
215.0
162.0
280.0
224.0
3094.0
145.0
686.0
""
1632.0
258.0
200.0
212.0
776.0
28.0
300.0
64.0
132.0
220.0
183.0
342.0
359.0
252.0
314.0
112.0
420.0
92.0
69.0
141.0
62.0
766.0
298.0
""
375.0
28.0
160.0
72.0
99.0
64.0
266.0
121.0
115.0
62.0
57.0
1890.0
54.0
""
214.0
49.0
78.0
108.0
28.0
5887.0
333.0
60.0
89.0
180.0
417.0
66.0
165.0
103.0
70.0
67.0
68.0
169.0
503.0
1432.0
238.0
""
206.0
319.0
""
92.0
77.0
38.0
77.0
874.0
116.0
41.0
59.0
""
167.0
28.0
313.0
61.0
84.0
32.0
50.0
92.0
122.0
111.0
77.0
317.0
121.0
70.0
239.0
2055.0
143.0
24.0
28.0
545.0
113.0
357.0
76.0
99.0
186.0
132.0
98.0
592.0
695.0
44.0
52.0
196.0
183.0
246.0
60.0
129.0
122.0
578.0
619.0
89.0
44.0
155.0
1441.0
140.0
33.0
265.0
48.0
124.0
86.0
61.0
133.0
45.0
925.0
152.0
114.0
25.0
392.0
199.0
50.0
102.0
1095.0
1409.0
27.0
180.0
96.0
648.0
49.0
868.0
410.0
148.0
137.0
473.0
3023.0
108.0
63.0
151.0
93.0
156.0
950.0
387.0
348.0
2113.0
37.0
575.0
208.0
32.0
328.0
""
369.0
363.0
401.0
158.0
8277.0
1390.0
178.0
85.0
465.0
48.0
274.0
131.0
75.0
90.0
4260.0
67.0
683.0
49.0
3536.0
2351.0
297.0
1285.0
36.0
343.0
838.0
189.0
1170.0
67.0
411.0
88.0
84.0
155.0
465.0
35.0
52.0
41.0
184.0
27.0
59.0
152.0
69.0
176.0
61.0
405.0
111.0
214.0
1020.0
96.0
75.0
117.0
49.0
329.0
212.0
103.0
248.0
130.0
104.0
351.0
53.0
52.0
113.0
310.0
38.0
50.0
45.0
154.0
296.0
290.0
118.0
64.0
77.0
44.0
85.0
44.0
81.0
112.0
186.0
49.0
139.0
28.0
559.0
66.0
204.0
190.0
576.0
150.0
1596.0
191.0
228.0
457.0
654.0
531.0
623.0
239.0
2645.0
956.0
256.0
408.0
470.0
803.0
56.0
918.0
102.0
616.0
375.0
213.0
311.0
54.0
228.0
717.0
314.0
954.0
237.0
825.0
270.0
239.0
326.0
823.0
1320.0
463.0
188.0
23.0
5485.0
474.0
415.0
348.0
1378.0
735.0
129.0
408.0
511.0
599.0
218.0
1263.0
238.0
1084.0
217.0
759.0
607.0
157.0
464.0
1008.0
304.0
356.0
315.0
139.0
638.0
229.0
1067.0
2784.0
577.0
231.0
1183.0
820.0
190.0
72.0
289.0
120.0
89.0
33.0
265.0
77.0
39.0
54.0
625.0
114.0
516.0
""
195.0
60.0
179.0
""
434.0
25.0
172.0
89.0
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
