hs_pooled_pooled_mean_se
0.011447156
0.0075258035
0.016918538
0.023873512
0.01243932
0.038792215
0.019345379
0.008364182
0.014644698
0.021188058
0.015514963
0.025489721
0.017145514
0.026012976
0.026619505
0.010387323
0.011922502
0.028692557
0.034288485
0.014502582
0.025665013
0.010111472
0.010536731
0.01477898
0.012279513
0.0096573764
0.015337237
0.0087442193
0.020168373
0.016590793
0.016448945
0.031606372
0.025775218
0.019294076
0.0072283135
0.010592597
0.0034118234
0.022863543
0.0091820303
0.014426591
0.0084470185
0.011744012
0.02269423
0.021813629
0.0051817112
0.017403457
0.018486954
0.01004252
0.0047794934
0.018314911
0.005943384
0.0078990152
0.031106703
0.020360427
0.018058728
0.019770235
0.013200249
0.012545438
0.0058755302
0.026757007
0.01063323
0.013818382
0.0078476919
0.011100408
0.020979768
0.027480597
0.018773111
0.044393007
0.051890168
0.0043154866
0.021932246
""
0.0344081
0.042579539
0.0073225908
""
0.039008047
0.0099070501
0.011528076
0.020748239
0.01613109
0.027657287
0.065878481
0.011018741
0.025495874
0.032419525
0.032929566
0.055303492
0.033681884
0.017536605
""
0.047231007
0.040316168
0.034429677
""
0.032110654
0.01595735
0.0074586025
0.0075222263
0.014552837
0.015381303
0.025060354
0.026339976
0.0016849349
0.0078158984
0.0095506879
0.0031686276
0.0085929157
0.016328111
0.0074886428
0.0080791963
0.016174642
0.0151079
0.012095793
0.0065050367
0.011453609
0.020271661
0.036265101
0.01527531
0.020751962
0.013791788
0.018155733
0.01452461
0.024046673
0.014358631
0.016329272
0.0084705567
0.0099551557
0.012408569
0.021229804
0.027316248
0.019729316
0.016934402
0.0073324554
0.017084429
0.022122672
0.0090633268
0.017139265
0.012002212
0.017480789
0.012426786
0.023918167
0.011557995
0.025080197
0.020238467
0.0087610492
0.018520528
0.033749461
0.018286537
0.025151053
0.027150063
0.020927748
0.016155252
0.0093516354
0.022150675
0.021644548
0.012403843
0.011551416
0.024612123
0.033234213
0.022388458
0.024903439
0.014707527
0.026746904
0.017897885
0.025043448
0.016577261
0.017489592
0.010606509
0.025774851
0.0042580753
0.017783362
0.017689019
0.0077063614
0.026283644
0.023881856
0.0069654142
0.022725569
0.019452471
0.021948311
0.011557745
0.015452208
0.006676151
0.0095738061
0.031238373
0.019308297
0.0022133326
0.057846058
0.012763852
0.0056032292
0.015340635
0.018023692
0.002373626
0.014807997
0.0051304009
0.0032915359
0.015590339
0.0071376269
0.0074372469
0.017011194
0.0033520963
0.0078448486
0.013149836
0.01328181
0.00098759914
0.0083075361
0.0045376648
0.02116585
0.0087617347
0.005635642
0.030245604
0.012706605
0.0048826393
0.007636046
0.0075786132
0.001567388
0.0040482106
0.019253377
0.0021823361
0.002267305
0.010053121
0.0020077399
0.0016492058
0.0031858548
0.0034976166
0.0050500743
0.0028080898
0.0043786494
0.0019554989
0.0055263019
0.0056393524
0.044051327
0.010467811
0.0035308071
0.0038089515
0.0037611108
0.008766681
0.010131388
0.026307933
0.0045826663
0.011208852
0.0027492035
0.0061465153
0.010303487
0.0044019953
0.018169733
0.002792848
0.033861145
0.026256246
0.029319903
0.0046632718
0.0087884516
0.020813689
0.074000686
0.036726806
0.030029396
0.051946901
0.035091709
0.039456505
0.01482656
0.0043412359
""
0.0042296993
0.023665452
0.013920034
0.0030014922
0.01076371
0.011195955
0.040804788
0.048849028
0.024054073
""
0.032035738
""
0.0028946747
0.043294985
0.018539049
0.03686627
0.011256468
0.0043130359
0.018887447
0.031790067
0.014561982
0.0071093421
""
0.01776062
0.017203158
0.012691613
0.013981257
0.014479135
0.051764142
0.015833659
0.02583476
0.029754801
0.021412769
0.00703339
0.024904013
0.022349177
0.02038482
0.042704854
""
0.061316315
0.03806616
0.018605607
0.014200735
0.027570998
0.0059417249
0.019906588
0.0024455853
0.0025702002
0.0045034341
0.0054271207
0.0026846149
0.0044512041
0.0053500836
0.0073682778
0.0078443149
0.0035042367
0.0068912907
0.0045151501
0.0062630135
0.022223733
0.0066928333
0.019616591
0.0040229084
0.0023719668
0.025134737
0.0081499266
0.0086194901
0.0063389475
0.0065344227
0.014716872
0.021523371
0.034157477
0.0034002296
0.0051720035
0.011625495
0.037906237
0.015219789
0.023958271
0.036158644
0.024730586
0.028890001
0.025398424
0.0201369
0.0077222814
0.011279181
0.0029071453
0.019638965
0.0092434613
0.012802075
0.029196268
0.031151978
0.006913309
0.004503225
0.0059310957
0.018320192
0.043805532
0.026294148
0.0061808242
0.0064320737
0.0078195231
0.0021756401
0.0095582418
0.011798706
0.0055134697
0.017609352
0.0030712828
0.0063132518
0.0030064585
0.0051315003
0.0032674188
0.0044792914
0.01288858
0.0068922369
0.0070219408
0.0074198805
0.005133085
0.003835845
0.018622776
0.016552659
0.025397493
0.027062418
0.0044774367
0.017622953
0.015832486
0.022405174
0.023787079
0.043176763
0.031053593
0.070735648
0.017680436
0.025065199
0.014512827
0.011131449
0.021895804
0.024443375
0.0078644454
0.029835209
0.038293842
0.026510501
0.015798796
0.013937796
0.019859347
0.021638431
0.059197415
0.012389897
0.034912396
0.010190276
0.0120947
0.034862485
0.0059208618
0.014436768
0.020029482
0.0068974379
0.010386948
0.054380421
0.0057541728
0.040791847
0.003252378
0.016104871
0.016403394
0.0070673237
0.023905495
0.009424678
0.032291807
0.021864068
0.02615007
0.022418991
0.019982185
0.0036362491
0.022919251
0.02889684
0.0097270953
0.0083086966
0.03103959
0.056110885
0.013934334
0.021951847
0.020226734
0.027355673
0.023450896
0.0055902558
0.011150957
0.008926372
0.021408737
0.0035068889
0.024722949
0.050941136
0.012015485
0.014202409
0.024969829
0.023788767
0.0032401367
0.015795989
0.0083382586
0.036275104
0.020773176
0.015368504
0.019090528
0.029911436
0.0074332934
0.0068402765
0.030387858
0.014259463
0.02356627
0.027772186
0.023901662
0.037390441
0.035072286
0.016669435
0.023012683
0.037367217
0.013540612
0.013690204
0.010284236
0.031158902
0.04004214
0.0098072924
0.023731129
0.021345526
0.038514625
0.03146556
0.019554559
0.038015693
0.021148589
0.033971608
0.021948002
0.018383635
0.037402377
0.023488972
0.018022681
0.006302115
0.01219251
0.011871313
0.03048926
0.010418677
0.020650243
0.020921668
0.023727754
0.02365404
0.017246081
0.048180643
0.02449064
0.083700791
0.034611549
0.04655619
0.0068678418
0.0096360436
0.073289849
0.023564188
0.036391761
0.013375337
0.018783638
0.046914998
0.017889516
0.043939285
0.072725296
0.024674153
0.038587742
0.032958079
0.033102173
0.014631838
0.015754819
0.016697617
0.03732368
0.038021371
0.011170455
0.034805983
0.02783867
