has_dad_white_pooled_mean
0.8853147
0.87371516
0.8803134
0.88009495
0.88548517
0.88264358
0.85363287
0.85889661
0.85966885
0.8604899
0.87828457
0.90967482
0.90864474
0.85559994
0.88938689
0.88603902
0.87799424
0.88199824
0.8827284
0.84604806
0.86944896
0.86795902
0.86804211
0.8866241
0.84493709
0.88163716
0.85613966
0.8546297
0.88825297
0.88941807
0.85682112
0.88257813
0.87594575
0.872558
0.8558256
0.87642223
0.8741141
0.88475603
0.86613333
0.88264185
0.87751901
0.8757751
0.91903567
0.8683545
0.87870473
0.89399552
0.87224036
0.84833252
0.85794896
0.90831375
0.86890233
0.88483411
0.89709187
0.93193042
0.85975105
0.87246215
0.81612891
0.87666124
0.90653056
0.9307934
0.85882759
0.85743481
0.87771654
0.86528796
0.92910802
0.91686362
0.86272514
0.99710625
0.94029754
0.87506115
0.80895329
0.93575484
0.95825016
0.8190068
0.91059631
0.90721464
0.99354386
0.88908309
0.89054823
0.90289789
0.91227651
0.97368091
""
0.90462106
0.83140266
0.93352389
0.96984905
0.94452286
0.92667586
0.903579
0.83973968
0.91283333
0.92436725
0.92702973
""
0.78304225
0.88598382
0.87566084
0.85460269
0.85208231
0.91470563
0.95359856
0.8322497
0.85045761
0.79782033
0.88440561
0.8422724
0.83721244
0.87912172
0.84644169
0.86975408
0.85837263
0.90711963
0.84946752
0.85829425
0.88505501
0.90723789
0.92828298
0.83631873
0.88574994
0.86848807
0.87907028
0.86153579
0.92219734
0.90939736
0.86610961
0.85789466
0.85000652
0.83581448
0.86206043
0.86067563
0.88725251
0.88225287
0.87020195
0.86471778
0.89105594
0.84110177
0.87866986
0.86654037
0.87796164
0.86615598
0.86786711
0.87994844
0.88244897
0.86532605
0.86989015
0.8595714
0.90172887
0.8597607
0.86211288
0.86735994
0.84875071
0.8568539
0.87856436
0.90795988
0.84769052
0.87386298
0.84244138
0.85930187
0.88178462
0.8861022
0.90172702
0.86764657
0.88236177
0.83417463
0.91229331
0.84494692
0.86990279
0.8531847
0.89408314
0.84936303
0.86168855
0.85103112
0.86096984
0.89028555
0.92677575
0.84054565
0.87770522
0.87500638
0.90962398
0.8908726
0.871382
0.84710407
0.88134444
0.85128415
0.83916146
0.85854548
0.89619642
0.88133013
0.83105171
0.88995427
0.88887662
0.87110233
0.83410472
0.88909149
0.84165555
0.86820358
0.83391559
0.87641317
0.84634578
0.85240406
0.86805838
0.84114408
0.88623005
0.84942186
0.86344695
0.84339476
0.87792021
0.82620734
0.85459018
0.87464809
0.88135272
0.84481126
0.84569335
0.85933352
0.85594183
0.86988264
0.87704331
0.84870958
0.81844145
0.89892375
0.84913278
0.84996665
0.8209759
0.85728234
0.85581964
0.86453068
0.86222196
0.86712575
0.8353653
0.83905196
0.93765157
0.85744929
0.86180788
0.84171456
0.84343421
0.85221779
0.83485061
0.87710375
0.8512153
0.82495058
0.87437665
0.83962679
0.82701403
0.83277255
0.89294082
0.86643499
0.92670941
0.91713125
0.90881205
0.86958724
0.88716906
0.89283729
0.89314568
0.88929206
0.94922978
0.86264724
0.84014785
0.90793085
0.88897973
0.80509758
0.98768181
0.9177351
0.88129801
0.92395502
0.87900752
0.86490619
0.87023169
0.88411379
0.88967633
0.88833153
""
0.84702194
0.91707259
0.87014103
0.90608078
0.88802963
0.84605676
0.85753268
0.88411045
0.84940112
0.89138347
0.88511497
0.85212141
""
0.89739615
0.85226548
0.8757745
0.8856107
0.88929653
0.91484487
0.89293075
0.91569132
0.84601235
0.84555757
0.85122806
0.92445803
0.89925861
0.90166551
0.92358804
0.9477157
0.91098738
0.91267151
0.92278767
0.90108711
0.91660774
0.88276136
0.92656094
0.90782022
0.89778709
0.89361191
0.89334583
0.88330168
0.87662935
0.90567505
0.85847962
0.84776646
0.86054111
0.84303236
0.88066733
0.84838492
0.87056065
0.82684827
0.82414013
0.84332335
0.83379841
0.83204734
0.81565112
0.83098942
0.88209528
0.82836294
0.83210778
0.83148271
0.83712345
0.83647346
0.83436316
0.85616416
0.80213487
0.85414892
0.85083181
0.82435346
0.85902345
0.84008473
0.86152536
