has_mom_black_female_p50
""
0.85508996
0.87853926
""
0.56425947
0.67822641
0.81989002
0.70009667
0.80562502
0.82590544
0.83277327
0.70117795
0.92924345
""
0.75195205
""
0.99512517
0.76228404
0.94938642
0.84508407
0.91778004
0.83936471
0.81133604
0.87473428
""
""
""
""
0.98832929
""
""
0.76933491
""
0.87595731
""
""
""
""
""
""
0.93433714
""
""
0.80558246
0.80120921
0.65375799
0.65885079
0.79606485
0.78683889
0.79727793
0.81183249
0.76890188
""
""
0.76114094
0.65994734
""
""
""
""
""
""
""
""
""
0.76344746
0.77822018
0.92438978
0.92402589
""
0.68877047
0.75686955
0.79643863
0.84986413
""
0.97153068
""
0.75895405
0.81356591
0.76662689
0.779504
0.81566465
0.94929367
0.70305997
0.85615784
0.71157116
0.84428197
0.80926245
0.79642683
""
0.83235723
0.8612448
0.83351892
0.87406307
0.86512953
""
""
0.82384658
0.86438894
""
0.80931604
""
0.86126792
""
""
""
0.74867469
0.81474811
0.72064584
0.63890684
0.75130582
0.64360267
0.87911922
0.7404713
0.82760382
""
""
""
0.87653118
""
""
0.73829848
0.50166476
""
""
""
0.83085322
0.78364623
""
""
0.79378402
0.69218653
0.6564424
0.90684265
0.99575961
""
0.73333699
0.5637207
0.72662473
0.77930677
0.76751566
0.73906487
0.73761976
0.75723064
""
""
0.93245995
""
0.98113048
""
""
""
""
""
""
0.97939211
""
""
""
0.92150867
0.94298589
0.8664766
1.0445687
0.90726244
0.90091401
0.97831571
0.80887139
0.84124368
""
""
0.86859947
0.8219592
0.88540208
0.92040575
0.80960852
""
""
""
0.81438285
0.81888247
0.80816305
0.75813377
0.96488845
0.83081704
0.68444812
""
0.87593752
""
0.90038043
0.82951587
0.99957573
0.88567746
0.6466158
""
""
""
""
0.90588343
""
""
0.9995575
0.90798694
0.50418997
0.71936053
0.95112246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82486808
""
""
0.92936581
0.78298128
""
0.84025007
""
0.81730032
0.87917042
0.92094713
0.91672629
0.9013567
0.95728695
0.85900813
0.90975833
0.97195566
0.74070585
0.77457058
0.86415327
0.78278327
0.83582711
0.61678129
0.71367478
0.82098794
0.62993997
0.86901033
0.78500021
0.6953761
0.61495864
0.73525059
0.77556515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96757156
0.67649603
""
0.88745934
0.62814403
0.76755202
0.91318578
0.61814398
0.81588471
0.77340931
""
0.82300669
0.89687747
0.847974
0.90397108
0.88470733
0.78072464
0.9205718
0.85643238
""
0.53746724
0.81198913
0.75108922
0.72488064
0.82125187
0.82100272
""
""
""
0.99410921
0.95856118
0.6842851
1.02215
""
0.90714383
0.89931071
0.88113284
0.71351635
0.89141095
0.66692424
""
""
""
""
""
""
""
1.0092553
""
""
""
""
""
0.88077593
""
""
0.76227772
0.76383984
""
""
""
""
0.87175757
""
""
""
""
""
0.97565818
""
0.85492313
0.8639372
""
""
0.65920186
0.74977511
0.54826027
0.88845819
0.63697422
0.64407885
0.8254441
0.71181053
0.94210619
0.90345389
0.89227694
0.90957761
0.75915217
0.8402496
""
""
0.93789876
0.888138
0.88582945
0.86409754
0.83653671
0.92825842
0.77302748
0.89077675
0.81575322
0.8796885
0.8686378
0.94053811
0.72222894
