kir_native_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053745117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023678292
""
""
0.055476807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018952446
""
""
""
""
""
0.023288757
""
""
0.026576534
""
""
""
""
0.046715014
""
""
""
0.010973785
""
""
""
""
0.060285419
""
""
0.06135574
""
""
0.017511392
0.063664027
""
0.032362044
0.021456275
""
0.028763123
0.01821268
0.025505193
0.036502495
0.064864725
0.023137018
0.057083018
0.019530604
0.050483193
""
""
""
0.031102646
0.055567343
0.048853118
""
""
""
0.042268429
""
0.027593063
""
""
0.051558863
""
0.039010603
""
""
""
0.05924559
""
""
""
""
""
""
""
""
""
0.049130604
""
""
""
""
0.039769903
""
""
""
""
""
""
""
""
0.048391189
""
""
""
""
0.074061029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041157737
0.054723438
""
""
0.047881227
""
""
""
""
0.06840425
""
""
""
""
""
""
0.051274564
0.054273188
""
""
""
""
""
""
""
""
0.05226431
0.069774091
""
""
""
""
""
""
""
""
""
""
""
0.058549915
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055184234
""
""
""
""
0.040956829
""
0.040499251
""
0.035263926
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067553855
""
0.057990991
""
""
""
""
""
""
""
""
""
""
0.050772578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048913665
""
""
""
""
""
""
0.044801112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025043903
0.0082534486
0.028129313
0.022660926
0.052074958
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019066166
""
""
""
""
""
0.03467508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059185974
""
""
""
0.035389155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
