par_rank_natam_pooled_mean_se
0.028795268
0.029815534
""
0.020068308
0.026000112
""
0.014207586
""
""
0.034367766
0.026326155
0.012002886
""
0.037288234
0.029681994
""
0.010298736
0.026721176
0.052042019
0.015042716
0.016429022
0.0033670056
0.01374902
0.02881043
0.014058299
0.025587378
0.017995438
0.017468201
0.012455897
""
0.050333474
0.027419768
0.015430783
0.016734248
0.017186761
0.018328989
0.027451694
0.042896163
""
""
0.020413928
0.04500144
""
""
""
""
0.01178324
0.0076132026
0.019646263
0.021582741
0.017695919
0.020788204
0.034133475
""
""
0.020203726
""
0.022913214
""
0.033686113
0.043551989
0.016431319
""
0.040505253
0.062106468
0.052373622
""
""
""
""
""
""
""
0.064725406
0.031133555
""
0.048835468
0.055958919
""
0.016413631
0.049446661
0.035510063
""
0.039411873
0.015630225
0.053545807
0.031601433
0.020978192
0.0091297952
0.016366929
0.031719089
""
0.051907536
0.023228819
""
""
0.034823127
0.022604374
0.010730824
0.015856201
0.019278996
0.011188788
0.014064851
0.022230851
0.016611567
0.012238473
0.019816015
0.012159034
0.037507825
0.027418677
0.034152277
0.027406497
0.017925192
""
0.015053105
0.021431133
0.023413805
""
""
""
0.03146667
""
""
0.036781743
""
0.026131812
0.031075889
""
""
""
0.011550165
0.038135901
0.04662906
""
0.034454644
0.053897254
0.02184077
0.024545139
""
0.060668573
0.021831531
0.026928481
""
""
0.031975318
""
0.028043671
0.0081980117
""
0.038383212
0.03530857
0.019427881
0.041557401
""
0.011902601
0.01294783
0.018894119
0.027223682
0.040115196
0.053907879
""
""
0.0219111
0.011577997
""
0.0087057436
0.014404773
0.021980129
0.0084943008
0.024816392
0.0073129493
0.019116193
0.016196614
0.016137121
0.033130892
0.025860583
0.017043479
0.011055646
0.01478698
0.015852554
0.033583052
0.03767512
0.017872673
""
""
0.017179942
""
""
0.035886329
""
""
0.024444196
0.019855736
""
""
0.047577798
0.033570312
0.03191055
0.018166984
""
0.018035656
0.024095273
0.034287214
0.03180014
0.029848766
0.019876363
0.017182387
0.0542766
0.034498211
0.031629965
0.037210427
0.025339494
""
""
0.024338551
0.023540972
0.022366248
0.014721679
0.040163495
0.03870438
""
""
0.028584529
""
0.015129827
0.02976976
0.049657781
0.052571692
0.019745246
0.029021826
0.021644423
0.033505291
""
0.034885429
""
0.046368212
""
0.035125632
""
""
0.041185677
""
0.061291099
0.032321915
""
""
0.040349543
0.012739615
0.052486382
0.051353108
0.0091000376
0.036239069
0.014970597
""
0.021802077
0.020587094
""
0.022324581
""
0.034840997
0.05789198
0.032323062
0.022084912
0.019972457
0.023564836
0.0074518113
0.033270322
0.01283463
0.011140036
0.028141707
0.020003909
0.038454112
""
0.021287689
0.0255583
0.030400028
0.016675986
0.026205186
0.037649713
0.035930224
0.014139039
""
""
0.011694421
0.018256838
0.051987134
0.03317181
0.011329761
0.050846204
0.014750831
0.019603353
0.051684979
0.018005792
0.012957788
0.024476338
""
0.039407123
0.037873022
0.046375301
0.018929103
0.0066170325
0.025648216
0.011832309
0.033584394
""
""
""
0.022543574
0.042527057
""
0.041617166
0.037624154
0.03739823
0.029392501
0.010990462
0.0098224487
0.0097887898
0.015441896
0.01775386
0.021982884
""
0.019077566
0.053828601
0.059932411
""
0.059898
0.031405818
0.03823141
0.054518487
0.027871864
""
0.02894944
0.019326467
0.0093468381
0.065549001
0.009031062
0.029348157
0.021462629
0.032038104
0.011718213
""
""
0.039864779
0.031781938
0.038303148
0.035644766
0.02809437
0.02606432
0.031250067
0.038866665
0.06526769
0.056942333
0.046365649
""
0.052481238
0.043513529
""
0.044319648
0.054512002
0.036346026
0.039554812
0.057300542
0.0096446285
""
0.040352996
""
""
""
""
""
""
""
0.013771503
""
""
""
0.012071585
""
0.0095991502
0.019246675
""
""
""
""
""
""
0.014119136
""
0.03237981
""
0.038251374
0.019611603
0.021230996
0.018254532
""
0.0147504
0.019463092
""
0.011496096
0.012831044
0.022923462
0.022763435
0.0077476935
0.032003872
""
0.01661982
0.014092407
""
0.04588113
""
0.031017665
0.047690265
""
""
""
0.024093566
0.023916163
0.035593629
0.027374029
0.019038139
0.015255184
""
0.016993746
""
0.026907261
0.035170592
""
0.036799237
""
""
""
""
0.022321898
""
""
""
0.0070763924
0.011905671
0.021261413
""
0.012933995
0.018928682
0.031826865
""
0.0087979157
0.035442956
0.04195245
""
""
0.038845524
0.014615132
0.014981581
0.016576633
0.039527703
""
0.012795884
""
""
""
0.036473133
""
""
0.012460935
""
""
0.025009317
""
""
""
""
""
""
""
""
""
""
""
""
0.029653562
""
0.047525432
0.015671669
0.0078991437
""
""
0.041217718
0.038087044
0.038719717
""
""
""
""
""
""
0.059080545
0.017134942
""
0.026845571
0.012006386
0.010545711
0.034698587
0.021676818
0.026377637
0.046187896
0.0078111868
0.030182689
0.0094442656
0.030114125
0.02385745
""
""
0.026281172
0.028073862
0.013558776
0.027747944
0.0074017225
0.029799173
0.022571592
0.0048337835
0.0041397624
0.0066303476
0.011517776
0.002935498
0.0083428137
0.023987146
0.01389507
0.012923331
0.012987738
""
0.02881185
""
0.030170765
""
0.034925144
0.028030207
0.025266465
""
0.02046944
0.031164365
""
""
""
0.054109789
0.031209573
""
""
0.051329408
0.0572046
""
""
0.045574296
""
""
0.014043652
""
0.012936378
""
0.053339466
""
0.021129007
""
""
""
""
""
""
0.024657687
0.021191677
0.04312307
0.021496948
0.0083531812
0.015631672
0.029889366
0.047393683
0.037921183
""
""
""
0.058798652
""
0.046079878
""
""
0.020144608
""
""
0.020620106
0.060005691
""
""
0.048597738
0.037950359
0.026212253
0.032351054
