working_white_male_mean_se
0.0084017543
0.005515222
0.015158843
0.016310994
0.0091585601
0.038531505
0.015931165
0.006145379
0.012658049
0.015621797
0.01099223
0.021670923
0.015128192
0.018912239
0.01811143
0.0097681535
0.0086002965
0.024448393
0.024997491
0.010763959
0.019279566
0.0074035004
0.0086664734
0.013788383
0.008821045
0.0078453189
0.01145896
0.0071436763
0.016237954
0.011824004
0.013706938
0.044724509
0.026577244
0.017724477
0.0068085506
0.0087860469
0.0029980277
0.016536711
0.006981153
0.011371039
0.0074726567
0.0081832632
0.035645142
0.03731174
0.0042578452
0.016453467
0.012949237
0.0072657852
0.0037611516
0.015215475
0.0051401942
0.0058319629
0.035411265
0.018763376
0.013838388
0.015903488
0.011009715
0.0078494763
0.0047131842
0.054090388
0.0082837828
0.010878177
0.0059094718
0.0088002142
0.018696057
0.033704702
0.013290416
""
""
0.0036829836
0.061182868
""
0.042638395
""
0.0062674228
0.072489657
0.093588568
0.010945527
0.010329163
0.018795475
0.02191757
""
""
0.008390611
0.034164611
0.05689685
""
0.069978356
0.037587631
0.02341547
""
0.033493206
0.027100116
0.068406098
""
0.06471879
0.024365801
0.0068959477
0.0066594584
0.01109015
0.013975437
0.026478559
0.024891257
0.001338987
0.0053398246
0.0095539093
0.0026954757
0.0063102785
0.024271941
0.0051614703
0.007696338
0.015466964
0.015079644
0.010438154
0.0048327362
0.010458948
0.020886276
0.031351425
0.013369195
0.024208097
0.014877041
0.014714699
0.012655878
0.021172656
0.013711136
0.014723969
0.0075458614
0.0084841903
0.010460331
0.015951965
0.019455664
0.021082247
0.016781593
0.0069732964
0.015274809
0.019458346
0.0072136433
0.015009386
0.0099648479
0.015624976
0.011579764
0.020662248
0.0094325887
0.023498982
0.017872596
0.0090363035
0.013098418
0.032028913
0.014902523
0.033303834
0.023669513
0.01983876
0.014066255
0.0077629364
0.018200869
0.019050466
0.010469992
0.010321063
0.024995666
0.024542755
0.024006624
0.019979008
0.013548048
0.021058934
0.020923413
0.022700416
0.013213146
0.014977743
0.008291902
0.024885681
0.0036934176
0.013865324
0.018085331
0.0063660191
0.022554312
0.028575955
0.0058603459
0.018395998
0.017219964
0.021029651
0.010182445
0.014644686
0.0052284845
0.0076408791
0.029188599
0.016148577
0.0024930539
0.051083364
0.012049871
0.0050531495
0.012465312
0.021927906
0.002522279
0.013939622
0.0048988829
0.0033099754
0.015091091
0.0069177481
0.011217276
0.015237874
0.0030444739
0.0075115035
0.011517315
0.011396536
0.0013116224
0.0076242024
0.0050248527
0.016753305
0.0086160982
0.0059397011
0.024465503
0.027552359
0.0050424719
0.0064426702
0.0068446202
0.0016861021
0.0038524899
0.018596463
0.0021722992
0.0022673318
0.010647996
0.0020545365
0.0016603502
0.0054979157
0.0034078525
0.0045016007
0.0035668567
0.0043376279
0.0022597234
0.0052473363
0.0049126563
0.034531984
0.0097681535
0.0036874379
0.0033595776
0.0036048067
0.0079183001
0.0084986091
0.029647509
0.0047504068
0.0090636928
0.0027832713
0.0061391681
0.0088196881
0.0033591862
0.017826762
0.0023875667
0.023308376
0.033595618
0.032732848
0.0038640851
0.0071428758
0.01605225
0.050746646
0.022116072
0.040901482
0.046354983
0.039717499
0.032103132
0.011387402
0.0036933569
""
0.0037412602
0.017455339
0.0111744
0.0025276979
0.0091561414
0.0088485638
0.028224392
0.035082731
0.019049808
""
0.031329434
0.050686978
0.0023425322
0.061933957
0.020592205
0.025435481
0.0095622847
0.0035018667
0.0176234
0.031965517
0.01117599
0.0050746216
""
0.011893092
0.013102411
0.0099538565
0.010805239
0.015874136
0.031001715
0.014244869
0.028607763
0.024200149
0.017191339
0.0062026666
0.017969072
0.020038597
0.020198232
0.039392821
""
0.047482271
0.033900719
0.029519219
0.01172295
0.024366781
0.0043370007
0.017697331
0.0025413323
0.0023050562
0.0045298696
0.0049175499
0.0024602676
0.0037616189
0.004853352
0.0059479587
0.005935451
0.0030725955
0.005803193
0.0071718907
0.0052528088
0.011972847
0.0048317071
0.013291499
0.0030324
0.002213106
0.019117843
0.0054565812
0.0062779104
0.0043860502
0.005131477
0.0094191106
0.015821658
0.021064589
0.002575231
0.0038733019
0.008542073
0.027788393
0.013348421
0.018121537
0.029016674
0.021918036
0.020995768
0.018374955
0.015656531
0.0058160024
0.0084875105
0.002400113
0.015482047
0.0064061088
0.010487408
0.02234143
0.024419224
0.0048280666
0.0032956121
0.0048360499
0.012596619
0.026799122
0.019432034
0.0042769616
0.0045221653
0.005941119
0.0031816596
0.0083649252
0.0075520785
0.0043843337
0.011022629
0.0025960733
0.0051078345
0.0024318804
0.0036709737
0.0024925647
0.0032146657
0.0093147028
0.0050522592
0.0049641202
0.0050860024
0.0038691736
0.0030228321
0.011615468
0.011162857
0.015063747
0.020198366
0.0032850318
0.0130141
0.010628577
0.014439215
0.017834481
0.034630518
0.022883672
0.075849347
0.01358246
0.01798708
0.0099569
0.0074437475
0.015997697
0.017732559
0.0066177542
0.02035892
0.021935536
0.021061096
0.011489875
0.011791318
0.018248793
0.0167128
0.068116799
0.0091060698
0.0280791
0.0071750097
0.0082836617
0.025325876
0.0051302533
0.014958157
0.013302443
0.0048183398
0.0089182202
0.047250442
0.0055028982
0.032109801
0.002804376
0.012682743
0.012473066
0.0054464932
0.019769067
0.0066330051
0.022358241
0.01835932
0.017011514
0.015909059
0.016598327
0.004072885
0.018892502
0.029535074
0.0089581106
0.0062738461
0.026939407
0.040936362
0.009772093
0.017531812
0.017224766
0.024901383
0.017712463
0.0050368342
0.0077805608
0.0064368946
0.015182569
0.0032818338
0.014885179
0.041002251
0.0086460533
0.0094671156
0.018949023
0.019930871
0.0028399136
0.011973222
0.0058184131
0.057799526
0.013362832
0.012913762
0.014666525
0.019427914
0.0053208303
0.005797294
0.023143277
0.0096490579
0.021018429
0.019988412
0.024106342
0.03181554
0.03118955
0.013440316
0.017713834
0.030255524
0.011607152
0.010713788
0.010681033
0.027180513
0.030438371
0.0075946846
0.015021577
0.015699005
0.035816047
0.031269979
0.013859555
0.029533599
0.016868161
0.036780298
0.018360227
0.013591211
0.030025093
0.016380183
0.010223619
0.0059220456
0.0095284712
0.011120142
0.022801312
0.0068839574
0.016416075
0.01342856
0.014739689
0.017143281
0.010752957
0.026902581
0.018000988
0.080071285
0.022693811
0.052723821
0.0060627377
0.0078584729
0.031981755
0.022949029
0.026013082
0.0090412218
0.013426144
0.044439062
0.014917787
0.049646534
0.10200388
0.019887853
0.034733072
0.032160774
0.036069818
0.01209624
0.011797557
0.013790931
0.02591563
0.033413157
0.0091800727
0.027536377
0.027002547
0.019023657
0.013378167
0.0076047764
0.008737714
0.01137309
0.04368607
0.017933605
0.014349378
0.04844835
0.039671086
0.015308018
0.0070791743
0.031937405
0.026834125
0.027523449
0.014258989
0.011875249
0.0040422985
0.019731786
0.011594483
0.0031839814
0.033586204
0.0055748755
0.015016291
0.018810432
0.0065631415
0.027447835
0.021061406
0.0098822769
0.0045930143
0.02021765
0.032884743
0.067681111
0.0047951695
0.014598437
0.0093017025
0.076706529
0.020882543
0.035825547
0.010789862
0.012530119
0.015668899
0.012388327
0.013868033
0.014510139
0.0097000701
0.010686584
0.0053900378
0.0094183544
0.017573992
0.028216016
0.023374978
0.008794792
0.010499422
0.0083312355
0.019100374
0.021631207
0.011568367
0.018524593
0.020343093
0.025130339
0.0061775008
0.025078146
0.015748693
0.0063613937
0.031848397
0.014165596
0.0076571046
0.022985984
0.0083141103
0.022875784
0.013146495
0.013863096
0.0047520255
0.0093016876
0.013521078
0.014627246
0.0073866933
0.0077227876
0.0012078889
0.012588591
0.016826285
0.0058890465
0.013628582
0.011359772
0.0018544478
0.013108495
0.02147479
0.0077124047
0.012313247
0.013640198
0.0093727158
0.0092411432
0.025304791
0.014723808
0.0073724044
0.020079745
0.010824238
0.033444505
0.024701061
0.0065838355
0.0098881563
0.009197983
0.012927821
0.0089883897
0.011119454
0.010019598
0.0183497
0.0027771643
0.005507288
0.0060706208
0.0075369361
0.002376114
0.0048515191
0.015084564
0.0085929735
0.0084838988
0.0096767759
0.01034699
0.0030830782
0.0053198989
0.0052650464
0.0071659302
0.003507786
0.0083777877
0.012380185
0.014397609
0.015218555
0.014101502
0.012937426
0.0085644182
0.0099283718
0.0090539809
0.014169543
0.007113494
0.0043391273
0.012313794
0.011550792
0.013154161
0.039602734
0.028718479
0.023869561
0.0086651836
0.012512985
0.0045085577
0.0034826715
0.011468093
0.0041203173
0.019354729
0.020717446
0.011474874
0.020121604
0.0071502458
0.0043329755
0.015478252
0.0063670082
0.012113291
0.011799936
0.012289049
0.014215886
0.014881073
0.0062435819
0.0023830568
0.0074643637
0.0035837418
0.0075378781
0.009479464
0.0029697709
0.0063574645
0.017551677
0.012750493
0.0072784955
0.014227015
0.012175629
0.0083919801
0.0055047362
0.0096062077
0.0088446671
0.019616684
0.010964897
0.006884289
0.010016797
0.0075849416
0.0055432641
0.0073332302
0.0040263725
0.01163163
0.0058269375
0.012108743
0.010625333
0.011089027
0.0083920024
0.0071760737
0.010048923
0.0037651025
0.0059794993
0.0087260455
0.0045329188
0.0082681766
0.005903203
0.0076595116
0.0083202925
0.0079700295
0.012520929
0.0098324642
0.010437595
0.00457233
0.0085908845
0.0057564201
0.0091711199
0.002792771
0.0054096668
0.0086935507
0.005039243
0.0023183799
0.007346089
0.016498532
0.0085647339
0.0063155293
0.0088758115
0.0060989824
0.012947663
0.0073097232
0.017880624
0.012500231
0.011287777
0.012684123
0.011153534
0.01373106
0.0040705237
0.0086450372
0.014505835
0.0088955574
0.01079883
0.0092181396
0.012693535
0.0034551865
0.012098832
0.0082045207
0.011779091
0.010711105
0.008947813
0.012668838
0.017604107
0.0048774155
0.011693878
0.02104954
0.0043192566
0.013569164
0.0054466645
0.0085007632
0.016536731
0.0059834048
0.011005505
0.0066439682
0.0088660056
0.0099330377
0.0079883104
0.017437249
0.024973614
0.014010419
0.013923519
0.019915327
0.0084130047
0.0045673936
0.0091870865
0.0086259758
0.010003265
0.011006226
0.011489169
0.015711417
0.0092398496
0.012347357
0.010447691
0.007202825
0.013080908
0.011561277
0.015718399
0.011138606
0.011781431
0.006649483
0.012093022
0.0071330685
0.01895754
0.020243371
0.011212836
0.0068617365
0.012631524
0.0048457333
0.014763298
0.011042823
0.011553277
0.01390684
0.017019045
0.016123343
0.013079948
0.015211166
0.01209897
0.012128355
0.010797375
0.012184811
0.011918588
0.01614303
0.013209523
0.016879395
0.01322673
0.010597404
0.0087789521
0.014660714
0.0056087491
0.011891127
0.015733223
0.011126284
0.0081694238
0.0036854735
0.014098432
0.015072263
0.013769462
0.012586965
0.010710176
0.0087251645
0.007806804
0.012702093
0.014121569
0.01581708
0.01759156
0.013729771
0.0074929958
0.01146956
0.019549312
0.011388944
0.016513109
0.0085459817
0.014953634
0.0028725411
0.005550826
0.010832249
0.024776204
0.014526565
0.003924008
0.012706922
0.007715072
0.0064006555
0.011357692
0.018876502
0.014137872
0.020040946
0.0086729312
0.0069381176
0.011598419
0.021585422
0.007802899
0.013066964
0.010819174
0.0048237815
0.019471833
0.012764908
0.013531629
0.019121589
0.012177416
0.019140145
0.0088532101
0.013658402
0.014949281
0.0060905758
0.033487659
0.030323237
0.011781096
0.038483966
0.048564855
0.016612103
0.015042498
0.016099222
0.047235653
0.0081539974
0.0093624052
0.025327466
0.010934005
0.018678885
0.0063809436
0.030076984
0.034495588
0.0089911288
0.021448182
0.0091301361
0.0098217912
0.010305557
0.010291162
0.030821932
0.02513545
0.017485559
0.032421362
0.065670446
0.017303437
0.067027979
0.019209532
0.0088341115
0.060508311
0.028748723
0.013023422
0.011389705
0.026170645
0.0023623919
0.03565304
0.016873321
0.028100109
0.011404555
0.04268923
0.0056362697
0.032091748
0.019374847
0.028131092
0.0087428465
0.009362597
0.014755794
0.014420557
0.041146867
0.0087909391
0.01887567
0.0094071729
0.023529863
0.042714175
0.013101612
0.012443393
0.030542582
0.019910948
0.011374405
0.025014598
0.019043906
0.018049497
0.020410361
0.010078354
0.014811509
0.025727149
0.0066206381
0.021374503
0.014560189
0.0070046224
0.01927104
0.031380191
0.01797392
0.0064051119
0.018761395
0.0028669003
0.012696815
0.0042655696
