kir_native_white_male_mean_se
0.013860419
0.031284191
0.0048697069
0.0060879085
0.0063173757
0.0058663841
0.0068705147
0.0065071578
0.0069196364
0.005484846
0.0031026122
0.0092611322
0.0090443399
0.0071047279
0.005427435
0.060430925
0.037295852
""
""
0.0078333504
0.0074218614
0.016404241
0.020807892
0.0068446104
0.0064874231
0.0085441964
0.010182939
0.0066417344
0.0045355526
0.011111516
0.004014547
0.0087100845
0.0074392138
0.0025918146
0.0094405068
0.015106755
0.03884
0.018259259
0.013450076
0.009217727
0.0035730328
0.029438928
0.02924489
0.0075516752
0.020152407
0.019166984
0.018301556
0.024224065
0.016194634
0.014383939
0.023140492
0.025399208
0.012659653
0.0078961505
0.0077335457
0.022350395
0.01006061
0.042363055
0.015533387
0.0039741318
0.0020316115
0.012325209
""
0.010407279
0.0089581721
0.0073341825
0.009545452
0.016105544
0.02270657
0.011301647
0.014172889
0.014222269
0.007860194
0.011268704
0.010834381
0.0058732415
0.0043790038
0.0034596561
0.0072282874
0.0091028409
0.0086229984
0.0091130156
0.0060949139
0.0072554233
0.0020986912
0.0052950755
0.0068802754
0.0093950974
0.012326573
0.0043981737
0.008004928
0.0035992407
0.0064094053
0.0045934734
0.008785014
0.007016744
0.0048870593
0.0080781756
0.004342651
0.0087682419
0.0029750427
0.011335657
0.014280532
0.0070997141
0.0065207803
0.012548642
0.039991856
0.019795125
""
0.009925982
""
0.011279269
0.0058564884
0.011130562
0.018282497
0.0060529392
0.010572291
0.024499893
0.030128555
""
0.014645953
0.010981172
0.018435434
0.021077773
0.01352702
0.0179711
0.016476952
0.015636906
0.0082194442
0.013582846
0.02676595
0.0033359122
0.013738928
0.0032881543
0.018732244
0.01214681
""
0.0061083529
0.020388916
0.034902368
0.041714482
""
0.046460457
0.028137591
0.0096601341
0.0060396916
0.0083398279
0.0057525234
0.0019877283
0.0048299981
0.0084898304
0.010214783
0.0096780071
0.01852165
0.037038859
0.022398902
0.022690583
""
0.014264974
0.020512816
0.016403809
0.0064062974
0.030518353
0.022366064
0.0069055026
0.015205014
0.038270541
0.020529974
0.010632772
0.011065025
0.0056597563
0.0094525339
0.0057374435
0.0024146275
0.0020016327
0.0062428582
0.0049010469
0.0058117532
0.0062285494
0.0067530912
0.011195733
0.024085818
0.0079263095
0.011160162
0.0092215631
0.0027087282
0.0098011242
0.0065932181
0.0065040006
0.008800461
""
0.0049755364
0.032222129
""
""
""
""
0.027084872
0.015105718
0.025059499
0.024011474
""
0.049005833
""
0.0089239795
0.015750691
0.016784618
0.0069715697
0.016733158
0.011108941
0.020417007
0.013485601
0.011454388
0.017627016
""
0.030627469
0.0058710407
0.050427388
0.021245843
0.0080217086
0.0079290252
0.0098042106
0.027044689
0.019165743
0.0070222234
0.0068646176
0.010367424
0.020317644
0.0080672055
0.046916667
0.0062640035
0.030789457
0.017665021
0.026790679
0.011016056
0.038267944
0.037456959
0.014207709
0.0047988528
0.038601764
0.0020173455
0.015571182
0.0039185011
0.0060221017
0.023544103
0.0076592448
0.0061548925
0.016270608
0.01121601
0.016924951
0.0065587158
0.010148338
0.0038264014
0.009203461
0.023586908
0.0060589802
0.0089535974
0.026479673
0.010616901
0.034709055
0.0033900421
0.0019389599
0.0042296411
0.0040104669
0.020719036
0.023958057
0.012734494
0.0094317012
0.012530061
0.0069161011
0.0073559182
0.032535173
0.025842
0.0062199105
0.008811608
0.005775528
0.015633814
0.0066000642
0.0044767526
0.0048132837
0.0038546645
0.0054854918
0.0024163912
0.0031802638
0.010655452
0.0202062
0.024581596
0.0047581377
0.0046444121
0.0022938889
0.0032267144
""
0.017197162
0.0026592982
0.0096517447
0.0049269577
0.0014109744
0.0076473067
0.009544027
0.010079313
0.0089550866
0.0035337184
0.0088803796
0.0057461946
0.0023542424
0.010714171
0.0029647606
0.011056407
0.0065629492
0.0050013266
0.010549396
0.022931799
0.00724681
0.04146453
0.027129425
0.023743758
0.007449918
0.0090381764
0.001737837
