frac_below_median_pooled_female
0.52276331
0.60280651
0.73336273
0.46722931
0.44101995
0.58075207
0.48468003
0.57590526
0.62070781
0.50811899
0.49818549
0.45411083
0.56291008
0.54693663
0.47739944
0.58980173
0.6169526
0.4628472
0.64057231
0.72843122
0.64371783
0.59999794
0.51202184
0.58527976
0.39323771
0.71987897
0.5954805
0.545322
0.48935407
0.57523233
0.61485541
0.44107538
0.41078886
0.45830014
0.70079225
0.5754537
0.69758427
0.63455522
0.79490429
0.77889103
0.60068411
0.72815865
0.63147563
0.6583091
0.67986119
0.66284311
0.56847739
0.53423887
0.5055849
0.62279463
0.51311028
0.56200451
0.63657326
0.79572946
0.55157727
0.60603994
0.58125013
0.62317377
0.52047414
0.64806813
0.60014087
0.50832891
0.69547504
0.5894652
0.65750343
0.56254423
0.73954964
0.613469
0.68273664
0.7144174
0.72835898
0.72416526
0.76345968
0.54635113
0.64036405
0.58536988
0.5875212
0.60747826
0.61447346
0.56180686
0.71993548
0.49993521
0.6460014
0.45230436
0.42562363
0.517829
0.53912675
0.55517083
0.42367411
0.58100319
0.52547109
0.60014474
0.59147388
0.48982766
0.64120281
0.63349247
0.54132861
0.55934918
0.53234881
0.58340085
0.51577628
0.63102144
0.53469718
0.52856916
0.46808514
0.53524137
0.56679517
0.48965684
0.65334588
0.60815221
0.53159875
0.63502479
0.52268046
0.71174538
0.5409044
0.48242176
0.50593728
0.65791988
0.676974
0.67631704
0.64442307
0.65605426
0.555924
0.61861348
0.64030945
0.52818561
0.51196855
0.6548025
0.6108408
0.63142121
0.43735898
0.5928303
0.49824122
0.62388849
0.51362914
0.62854773
0.53937596
0.60729361
0.64831913
0.56882322
0.55110615
0.56570667
0.7074039
0.63380104
0.64325708
0.70417023
0.56359512
0.64059222
0.66615194
0.67270929
0.59743673
0.48992544
0.58714205
0.72084874
0.52875626
0.5688352
0.6328885
0.58198988
0.6860435
0.54976225
0.54676145
0.60629219
0.29479322
0.39848688
0.56966043
0.36004302
0.36401656
0.40497011
0.52316934
0.36883891
0.33317855
0.31266579
0.44766623
0.37845653
0.50410408
0.47010326
0.37163246
0.33894345
0.41948286
0.45726153
0.48518932
0.49885061
0.40571266
0.54523081
0.46461374
0.36971113
0.60612381
0.35297468
0.43608499
0.59317553
0.52759278
0.52943534
0.41925335
0.49662125
0.49079904
0.47411549
0.4088349
0.37628105
0.35484576
0.35890043
0.41234982
0.419707
0.36749971
0.35536227
0.41910365
0.34236753
0.3702898
0.40246302
0.43081653
0.37815118
0.45293942
0.37024686
0.52745044
0.50909042
0.33694872
0.44188362
0.36792931
0.39460787
0.46911129
0.55615652
0.41695809
0.46734551
0.57578111
0.54461253
0.41386372
0.46716616
0.43933105
0.48854369
0.37238044
0.45452842
0.42824495
0.42953295
0.63879567
0.47679102
0.62573129
0.5403651
0.62253612
0.43841964
0.67445254
0.60877454
0.52475572
0.46685883
0.46591324
0.42298955
0.53529257
0.40504572
0.41816622
0.37680531
0.51161778
0.40731156
0.32539165
0.44506726
0.50165343
0.34802681
0.48772323
0.44099376
0.48895198
0.3294245
0.47418654
0.42740467
0.49303246
0.33084127
0.35812256
0.34612513
0.31293455
0.52400059
0.26516789
0.34053627
0.37621832
0.34372377
0.51139539
0.4557842
0.62296164
0.48391753
0.5968352
0.54231906
0.41602233
0.35086882
0.49420875
0.40519306
0.35009459
0.2499865
0.35480762
0.3020848
0.29379785
0.38044962
0.35628426
0.28398162
0.38435906
0.43378347
0.42962521
0.50739497
0.41792056
0.4999918
0.41803834
0.34058699
0.40019649
0.33590528
0.2867575
0.32692307
0.25090483
0.48450163
0.43660933
0.2777639
0.4057464
0.41733289
0.42314216
0.36217853
0.3579025
0.45696363
0.3126947
0.29964522
0.44165906
0.26443481
0.26706085
0.2964606
0.4479652
0.33933976
0.3901709
0.37668344
0.41666296
0.28100565
0.36728072
0.45338374
0.44824719
0.28821671
0.39338493
0.40697148
0.45093831
0.34033704
0.38988271
0.32983693
0.31142473
0.32513148
0.3944273
0.37334615
0.32890272
0.57510304
0.51291907
0.36813366
0.50087732
0.46313554
0.37461397
0.36258313
0.45964459
0.65870625
0.71608967
0.67330599
0.69761747
0.62033105
0.47350183
0.52241069
0.43810934
0.49426591
0.41018292
0.48992634
0.51704669
0.51195294
0.67566049
0.69004852
0.59765941
0.44985071
0.35441461
0.42630097
0.36516488
0.56239253
0.55670106
0.59111369
0.60874748
0.65562409
0.56153256
0.53742111
0.31563661
0.80431795
0.76076555
0.71212846
0.54118007
0.48200047
0.66086918
0.43065533
0.54335141
0.74855787
0.69491321
0.69569606
0.62155598
0.62978387
0.62288177
0.62304825
0.50485992
0.48361054
0.46104944
0.53203475
0.44854429
0.37256983
0.48108885
0.36428875
0.47430214
0.50738657
0.61913437
0.84984827
0.58591038
0.41386482
0.512366
0.46257886
0.47467327
0.35977107
0.33594832
0.43106428
0.42690828
0.53600878
0.42975077
0.53506285
0.67959523
0.66738373
0.6746875
0.70120883
0.50570631
0.48895618
0.49504441
0.66259933
0.57980323
0.65320265
0.35853571
0.53610021
0.4094694
0.42879555
0.4134897
0.48581666
0.44402573
0.46186528
0.48826385
0.41569334
0.32022563
0.53362894
0.49875358
0.45972404
0.45708105
0.80069214
0.66514987
0.7963289
0.8562144
0.45925826
0.39421782
0.52685571
0.72560102
0.41795006
0.44798443
0.42960259
0.44715619
0.44694382
0.43015698
0.51114249
0.33389905
0.4834516
0.48429033
0.35298395
0.55136508
0.50412047
0.68219632
0.65168029
0.66268981
0.35810372
0.38166207
0.61950839
0.68366838
0.55653745
0.66598773
0.60130095
0.60985994
0.49377945
0.52642107
0.47703609
0.54133594
0.69233567
0.51645505
0.45152718
0.53572434
0.45231149
0.38703412
0.47506237
0.37597215
0.37593937
0.34504598
0.46089152
0.65281713
0.53708047
0.4968943
0.44418472
0.4294849
0.53165579
0.52860785
0.53599066
0.57905084
0.47716251
0.41641572
0.53538203
0.52714211
0.44192603
0.37550136
0.36718452
0.35526019
0.45072958
0.49189594
0.44770458
0.52074862
0.33949846
0.375011
0.46844408
0.57215166
0.48011151
0.64648199
0.39796314
0.62181491
0.54068762
0.61526245
0.5651359
0.63580263
0.61452514
0.60743445
0.64283901
0.54725558
0.49681655
0.47780952
0.6732955
0.55741549
0.58927214
0.71426129
0.604756
0.80365562
0.71251243
0.81827009
0.59730637
0.77896619
0.66105103
0.57850957
0.65730745
0.73308122
0.52617252
0.46725184
0.59692287
0.75703686
0.77885425
0.71709734
0.5277372
0.43082404
0.46828642
0.58036608
0.58547676
0.55239272
0.5727849
0.52571082
0.52683628
0.73111165
0.44814366
0.60359317
0.59499586
0.69204128
0.60864228
0.74671209
0.56314409
0.70129311
0.71024948
0.75794941
0.87067986
0.82333869
0.80591708
0.81152105
0.61281371
0.54569954
0.43571228
0.51333123
0.51931727
0.61554754
0.68967664
0.57495171
0.70879531
0.74697554
0.72848815
0.73531425
0.88060057
0.64094633
0.64859575
0.56903541
0.59352934
0.70182842
0.70476544
0.50941837
0.62447023
0.67018169
0.62701797
0.63792312
0.63916105
0.6028825
0.62706923
0.56181031
0.46541271
0.49179307
0.59344012
0.57877511
0.56578285
0.58837384
0.57857603
0.64482659
0.76444495
0.62254149
0.59057373
0.56973058
0.50600994
0.67100108
0.54177582
0.63403368
0.73996127
0.78355634
0.35077623
0.4516452
0.35895625
0.73223209
0.59353667
0.76352698
0.41579127
0.25100544
0.34543231
0.36119565
0.82675844
0.31177035
0.53696531
0.36066779
0.51378077
0.57960647
0.50040525
0.5664432
0.44455275
0.44161418
0.51433539
0.44956696
0.51592857
0.6288268
0.65762973
0.42690894
0.77108496
0.48231879
0.45694876
0.38513052
0.47681177
0.64741826
0.60724986
0.53114331
0.46503457
0.29657933
0.38617796
0.40438855
0.5664444
0.38353577
0.43843588
0.40835091
0.75463295
0.46212623
0.70539814
0.68447363
0.63563651
0.51040983
0.6868422
0.43767583
0.46280766
0.5201745
0.48486087
0.47752577
0.49707985
0.48040786
0.567644
0.5792678
0.46670166
0.53359765
0.55610079
0.42289501
0.5779891
0.61820102
0.41848928
0.38199344
0.51752913
0.43373698
0.5871228
0.28916147
0.30742311
0.33228391
0.39690927
0.60863972
0.41621587
0.31750843
0.42317435
0.38853583
0.26666343
0.48306713
0.59400266
0.54968774
0.51757044
0.47111127
0.52316523
0.50520885
0.51630336
0.52607578
0.56445223
0.62994093
0.53959948
0.42553103
0.38570201
0.29851621
0.32034448
0.38395569
0.44028518
0.3777959
0.36291185
0.50668633
0.5512554
0.4342334
0.48003218
0.71917307
0.43569547
0.53317982
0.40664002
0.35001633
0.49895
0.41790548
0.43878886
0.49687943
0.40999496
0.35533339
0.51173341
0.42084557
0.50434613
0.52972054
0.38895094
0.46021602
0.55813205
0.45142013
0.56904274
0.50142807
0.42576855
0.39695102
0.43951643
0.32483286
