somecoll_black_female_p100
0.98911929
""
""
0.81766981
0.99334633
0.90291226
1.0026507
""
""
0.85613155
1.0104274
1.0071517
""
""
1.0566325
""
""
1.1584255
""
0.95737851
0.92300141
1.0079687
1.0151969
0.78342408
1.0193245
0.69112676
0.93052942
1.0186368
1.0333858
0.9634198
1.0776103
0.83502853
0.98027086
0.97489965
0.9472084
0.88597697
0.86955208
1.0110731
1.1589093
1.1102716
1.1007555
1.1985003
1.057513
""
0.75133574
1.0355407
1.0512086
1.0410967
0.98890549
1.2724526
0.96701968
1.0009272
0.95080149
1.3597462
1.4041905
1.0583092
1.067596
""
0.8751592
0.99652499
0.70234025
0.97924948
0.73905295
0.87504953
""
""
""
""
""
""
0.71494132
1.1175734
0.95144856
0.97616822
1.3513752
""
1.2802593
0.92790109
1.1772152
1.0029383
0.98680615
1.0794976
""
0.89750433
0.96275121
1.2054976
0.59139103
0.9369359
1.0195696
0.83669591
0.91176313
""
""
0.97510368
""
""
0.58790565
0.71052176
1.0080408
0.87803566
0.92053556
0.95007408
0.81963044
1.1535181
1.0495466
0.98369157
1.1530203
0.95441651
1.1169957
0.92292958
1.1361812
1.1652135
1.0520999
1.0584543
0.98520839
1.1471117
1.0425392
1.3021735
0.92408168
1.4506509
0.99961692
1.1289476
0.59234488
0.97536683
0.7961548
0.88895959
1.0083429
0.78788251
1.0073822
0.94371665
1.0218389
1.0083963
1.0581923
0.66526872
0.78121519
0.64178258
0.81048423
0.93977207
1.2076795
1.207209
1.0623829
0.82567751
1.1772457
1.0631588
1.0925562
1.0927708
1.0346755
1.0996963
0.88477486
1.0827386
1.3843442
0.96412253
1.0883802
1.3344483
1.0759023
0.95825565
0.78518856
0.96807307
1.1058712
1.2195444
""
""
1.0030191
0.96374786
0.79886162
0.95196539
""
""
""
0.57323897
0.90878594
1.0330728
""
0.83029497
""
""
1.0485255
0.95194691
""
""
""
""
1.0150384
""
1.1732863
0.95796174
""
""
1.0382383
""
0.81650132
0.98152494
1.014873
""
0.90568501
0.93910515
1.1804936
0.74316984
0.94724518
""
0.92136306
0.46802866
""
0.95609319
0.6439563
0.89289349
0.99442637
""
0.6743474
0.79093242
""
0.8073315
""
""
0.7841264
0.72394472
0.89141411
0.97068912
""
0.7626884
0.75856829
""
1.147361
""
0.93925178
0.98906869
""
0.54278791
1.0181342
0.86604249
0.71660763
0.89932579
""
""
""
1.1422445
""
0.92954177
""
""
1.2829769
""
0.70982361
0.86214352
""
0.71623462
0.75558704
0.8885684
""
0.73470348
0.93017322
0.63865739
""
""
1.0052557
""
""
1.1325839
""
0.96418798
0.989429
0.76887649
0.86465192
0.88029867
1.0089809
0.91990244
0.98963678
0.91546619
0.93136394
1.0190876
0.86659312
0.46733838
0.0024492799
""
""
""
1.192811
""
""
""
0.89658231
""
""
0.93548709
0.8432287
""
0.79627216
0.96155477
""
""
""
""
""
""
""
""
""
""
""
""
0.90026563
""
""
""
""
""
""
""
0.94583207
""
1.0844344
0.56512505
""
""
""
0.85449117
""
""
""
""
""
0.95876318
""
""
""
1.0432624
0.85094017
""
""
1.0491625
""
0.95897222
0.65424311
0.97859854
1.0025097
0.936454
0.92641658
0.99035287
""
0.98861706
""
""
0.90126216
0.99511182
1.0439788
""
""
""
""
""
0.96209484
0.93586963
1.0119245
""
0.58445811
1.0352141
""
1.0501581
""
0.84611052
1.1629605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.038051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0630463
""
""
1.0173755
""
""
""
""
""
""
0.95772493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90512484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3535395
0.91034752
0.88439345
""
""
""
""
""
0.92532414
0.94690806
1.1327282
""
""
""
1.0694066
""
0.80884391
""
""
""
""
0.70046079
0.97459269
""
""
0.88035583
0.87209368
""
""
1.0256971
""
""
""
""
""
""
""
0.84829313
1.2777699
""
0.95084047
""
""
""
""
""
""
""
""
""
""
""
""
0.9889515
0.66979933
""
0.95601463
""
0.99068022
""
""
""
0.98525137
""
""
""
""
""
""
1.1892025
0.91119087
0.8481248
1.049291
1.0019015
0.97811449
0.79818439
1.0319647
0.60647619
""
""
""
""
""
""
""
""
1.1724118
""
""
1.1310862
""
""
""
""
""
1.1093909
1.1839933
0.99025226
0.93277484
0.99119878
1.0397013
0.79093695
0.99382001
0.88982242
0.79698509
1.1183879
""
""
""
""
1.0802006
""
0.76732957
0.80675924
1.0287201
""
1.084677
""
""
""
""
""
""
""
""
""
""
""
""
0.50847423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77334529
""
""
""
""
""
""
""
0.90230483
""
0.84555805
""
0.93668741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76196992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57484215
0.98362231
0.94446743
""
0.87235534
0.92315602
""
""
""
1.0274858
""
0.93107688
0.91269857
""
""
0.9307732
1.1710517
1.0739771
0.91399348
""
""
""
""
0.93939668
""
""
0.85068661
""
0.8950814
""
""
0.5380578
""
""
""
""
""
""
""
""
0.85236365
