frac_below_median_asian_female
0.3104865
0.68078464
""
0.38227528
0.40715104
0.43680474
0.60361308
""
""
0.48899752
0.5278185
0.57924086
""
0.56310052
0.66823101
""
""
0.41341159
""
""
0.59871483
0.55497676
0.49484056
0.47794718
0.39058942
""
0.60287046
0.52614993
0.36217341
0.74392658
0.46366876
0.55360615
0.45695198
0.44989201
0.40929553
0.66846448
""
0.59636182
""
""
0.42927614
""
""
""
""
0.45144707
0.62376392
0.70993191
0.55717456
0.54651451
0.44799158
0.64371645
0.50983799
""
""
0.5390361
0.43142793
""
""
0.41061473
0.43137228
0.48537338
""
0.60858226
""
0.43696171
""
""
""
""
0.28350657
0.36884853
0.6752612
0.51998758
""
""
0.61329949
""
""
0.49039498
0.4594751
0.58430547
""
0.40458307
0.5063929
0.46124429
0.54176348
0.45063743
0.24984309
0.42215502
0.59369898
""
0.47437397
0.39044824
""
""
0.57401031
0.53328162
0.55513901
0.5229789
0.44470948
0.53800541
0.4837862
0.49570999
0.44125414
0.5342297
0.56369084
0.39725107
0.61885488
0.57418263
0.39279079
0.62243462
0.52248013
""
0.42999819
0.44981694
0.27230087
""
""
""
0.6984598
0.53570843
0.43799993
0.58906126
0.60713345
0.52945596
0.46624839
0.6729883
0.49536681
0.366905
0.55965477
0.66921264
0.47523886
0.65589601
0.64444107
0.57237601
0.54602522
0.37587631
""
0.4505057
0.4243286
0.64630336
""
0.49125624
0.44350481
""
0.54165483
0.52420455
0.70016897
0.25623992
""
0.42857787
0.29431224
""
0.54712856
0.7098068
""
0.48678121
""
0.18339652
""
""
0.30483997
0.41519943
""
0.46531901
0.50482035
0.41114724
""
0.22809792
0.31348729
0.43223292
0.3792935
0.26031679
0.36841756
0.14239347
0.31237987
0.3923403
0.36188585
0.23109375
0.44200006
0.64381462
0.33168763
0.41267058
0.63327861
0.34649521
""
0.1906684
0.37377048
""
0.58135056
0.3975299
0.45885906
""
""
0.37273553
0.36697733
0.4388839
0.34066117
0.47364822
0.33459976
0.3795152
0.24807829
0.44599363
0.38676542
0.38053674
0.33095708
0.318973
0.31300414
0.3017242
0.3588371
0.41961339
""
""
0.27663577
0.35920033
0.19462578
0.36493289
0.45564386
0.4246923
0.36754227
0.32853168
0.54596788
0.30558676
0.46691442
0.30715764
0.34351709
0.38361725
0.30029935
0.3918812
0.33969355
0.48729914
""
0.32361653
""
0.25240916
""
0.2852397
""
0.12051196
0.29706362
0.46340212
0.66464978
0.4706715
0.29048234
0.20193775
0.41244808
0.38792253
0.28914601
0.39979032
0.31055671
0.31021366
0.31512648
""
0.41981074
0.41121843
0.35515147
0.34389594
0.27969337
0.37005585
0.27898034
0.35764262
0.40780324
0.40056229
0.29176769
0.61947477
0.23875685
0.33214885
0.49224684
0.3222692
0.53426665
0.55374348
""
0.43597451
""
""
0.50952268
0.44375426
""
0.54376835
0.4695628
""
""
0.47984439
0.34247217
0.63277149
0.42002541
0.34255576
0.34807163
""
""
""
0.23973152
0.32451302
0.30100098
0.4792524
""
0.41607201
0.38122275
0.34670582
0.42193907
""
0.44831926
0.5199405
0.56165761
0.32469651
0.33423296
0.30483741
0.2012133
""
0.35862058
0.31595305
0.39703172
0.48128995
0.54318506
0.56554973
0.51464134
0.66927981
0.56565756
0.64122921
0.47549269
0.48278669
0.17838959
0.27302432
0.3961927
0.11695454
0.39910111
0.48597884
0.33289215
0.42960584
0.33366621
0.30710348
0.34632987
0.44717583
0.16421711
0.36811924
0.33941248
0.44166347
0.5159511
0.3696982
""
0.3452023
0.46513322
0.25070021
0.29094899
""
""
""
""
""
0.44040811
0.42201683
0.5739888
""
0.18690017
0.46192253
""
0.37438756
""
0.35317153
0.34716955
""
0.31354147
""
""
""
""
""
""
""
""
""
0.47829831
""
""
""
""
""
""
0.4192245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47163808
""
""
""
""
""
""
0.33152401
""
""
0.22283231
0.40594047
""
""
""
0.48335704
0.5970484
""
""
""
""
""
""
""
""
""
""
""
""
0.30732474
0.60043585
0.58713549
0.500862
""
""
0.61949605
0.33313543
0.42559826
""
""
""
0.42868927
""
""
""
""
""
0.3436029
""
""
""
""
0.81634933
""
0.50094706
0.62868053
""
0.60084051
""
""
0.35502952
""
""
""
""
""
""
0.38824975
""
""
0.57461071
""
""
""
""
""
""
""
""
""
""
""
""
0.43581468
""
""
0.28601733
0.43169123
""
""
0.43845531
""
""
""
""
""
""
""
""
0.39579472
""
""
0.49835417
0.36470824
0.4492977
0.37908593
0.61808312
""
0.56484449
0.4066717
0.24769819
0.4611153
0.40004015
0.40073508
""
""
0.40807465
""
0.65973014
0.51638854
0.5069319
""
0.64297867
0.58436632
0.40839666
0.51934224
0.54042417
0.41762468
""
""
0.46492174
0.4629721
0.42047811
""
""
""
0.35497242
""
""
0.46102622
0.69799602
""
0.51637965
""
""
""
""
""
0.49397609
""
""
0.70505482
""
""
0.3536135
0.28413603
""
""
0.4318181
""
0.50673985
""
0.44625193
""
0.43634537
""
""
""
""
""
0.57083297
0.40155149
0.50135893
0.38933197
0.45012343
0.47207516
0.63887566
0.35926345
0.40701252
0.42271867
""
""
""
""
""
""
""
""
0.53381103
""
""
0.42022502
""
""
""
""
""
0.57024556
""
0.52992797
0.52904207
0.48568162
0.48918244
0.59468627
0.55211657
0.40338722
0.54940331
0.56097984
""
0.46435156
""
0.5551545
0.52916479
""
0.3935928
0.68868196
""
""
0.51751822
""
""
""
""
""
0.76562744
0.30425724
""
0.30526707
""
""
""
0.43494084
""
""
0.68831831
""
""
""
""
""
""
""
""
0.42210981
""
""
""
""
""
""
""
0.82820225
0.74980706
""
""
""
""
0.37319139
0.38018987
0.33901724
""
0.44211963
""
""
""
0.49334663
""
0.42455688
""
0.44413403
0.58761311
""
0.39851642
0.56217116
""
0.34944466
0.32550296
0.72661602
""
0.41729262
0.41245946
""
0.58518416
""
""
""
""
0.38916487
0.40371758
0.51086611
0.40956768
""
""
""
""
""
0.21897481
0.59728944
""
""
