work_24_hisp_pooled_p1
0.76241624
0.75231344
""
0.70863634
0.67609614
0.47041526
0.6991452
0.66720444
0.7424047
0.82707196
0.74806714
0.7159875
0.71381187
0.69923782
0.78148156
0.70985687
0.76568353
0.78624427
0.77683729
0.85791224
0.72512621
0.68423557
0.82567918
0.63749975
0.68965119
0.61210108
0.70384902
0.71615309
0.81956822
0.66171986
0.65307009
0.81312031
0.74279696
0.78867996
0.65151894
0.80287522
0.63948405
0.7949416
0.4984023
0.93260109
0.70278186
0.64536381
0.66056782
""
0.72943968
0.49267021
0.69258261
0.65178233
0.70087123
0.93108374
0.79577631
0.74559367
0.71017164
0.98375207
0.88970304
0.7511636
0.91138816
0.80400068
0.37373009
0.73559076
0.71538997
0.67897546
0.83790565
0.72709936
0.54616833
0.70777327
""
0.30161303
0.84903502
0.66866821
0.70817304
0.52701968
0.71094459
0.71537763
0.43059424
0.82680351
0.7969833
0.82019091
0.35952243
0.64957279
0.96565044
0.6649642
0.86796689
0.86413872
0.68539381
0.71741456
0.68130541
0.79728538
0.67462879
0.66846269
0.86971372
0.68785155
0.8664481
0.76426554
0.85583806
0.94503427
0.69406903
0.67329848
0.78826219
0.74098349
0.74721098
0.76212984
0.7543788
0.74462587
0.81623763
0.80508763
0.7683022
0.77671522
0.75579304
0.79688197
0.84664851
0.5555898
0.80353308
0.62069201
0.7082333
0.72630233
0.76565415
0.80310172
0.53623289
0.45767555
0.79209763
0.668396
0.68094426
0.79220176
0.71107811
0.70482332
0.60306883
0.65526354
0.7733916
0.45533007
0.6325888
0.95305371
0.61163497
0.90568924
0.64622873
1.0372801
0.72349393
0.73067617
0.50589907
0.70916718
0.67294008
0.8019498
0.82444823
0.63076818
0.69923216
0.47352159
0.78131598
0.93805826
0.94320166
0.83753866
0.98306537
0.67552459
0.65260291
0.79312623
0.80050743
0.82292575
0.66954678
0.67037344
0.84432322
1.0148559
""
""
0.72656196
0.70784467
0.93534958
0.79650718
0.75476706
0.95819843
0.72647029
0.69134623
0.65216112
0.66605008
0.77038199
0.68797988
0.77194411
0.83343548
0.70203406
0.7271117
0.94432515
0.9109115
0.46806458
0.88352519
0.75200176
0.77528816
0.86289042
0.738787
0.94768786
0.69863093
0.80173075
0.67940032
0.33982664
0.90291816
0.77004695
0.77441639
0.97369963
0.55206156
0.74880874
0.77275515
0.7136547
0.85672522
0.80392623
0.71788096
0.75974566
0.85058594
0.80520761
0.80649161
0.71222067
0.97558904
0.68552434
