two_par_asian_pooled_mean
0.85158205
0.85391217
0.81061113
0.87129325
0.78946531
0.87257618
0.68948776
0.8632499
""
0.82157183
0.79867601
0.77791542
""
0.72038513
0.80264205
0.81203067
""
0.83341247
""
0.78503847
0.77148986
0.85840172
0.86967105
0.88726854
0.85634273
0.84996206
0.78152478
0.83901894
0.881383
0.65445197
0.84749335
0.81539571
0.85200512
0.860735
0.8282389
0.79953015
0.95272154
0.76580304
""
""
0.81505805
0.73908257
""
""
""
0.81404334
0.84876341
0.84469467
0.84499592
0.7628994
0.83717257
0.78655738
0.81790692
""
""
0.7682566
0.90195858
""
""
0.83666408
0.88106823
0.80695605
""
0.78673011
0.83672816
0.90472597
""
0.92853278
0.8473888
0.99080545
0.77821642
0.84841371
0.83150101
0.73772198
0.67156011
""
0.71696287
0.90438259
""
0.76804161
0.74311095
0.81366217
0.89588851
0.74092698
0.8126682
0.8087768
0.8466723
0.87853038
0.88596916
0.87681448
0.74429631
0.90588832
0.73223937
0.8546766
0.94771725
""
0.87622702
0.78834373
0.78350794
0.84485817
0.8243714
0.79925066
0.81508487
0.7729001
0.84746987
0.82191712
0.82382339
0.82495093
0.7106694
0.83263314
0.87429833
0.86533964
0.8252877
""
0.86471498
0.78865677
0.91699618
""
""
0.75502431
0.8103928
0.78878176
0.81282765
0.8908686
0.750512
0.80193788
0.80117512
0.89840221
0.86430967
0.87336534
0.79932225
0.77493417
0.76090664
0.84566092
0.63532943
0.84610748
0.81331426
0.81247783
0.86091751
0.87646145
0.81204236
0.74917537
""
0.67103851
0.85235089
""
0.84660316
0.73120195
0.77846313
0.82104152
0.45609456
0.82956827
0.86543578
""
0.83898199
0.71849388
0.82353592
0.82001072
0.80459702
0.8999669
""
0.8538667
0.88622069
0.86073303
""
0.82600302
0.77283669
0.71696866
0.85763681
0.8966589
0.86528212
0.86779827
0.7835902
0.84055895
0.88142091
0.90148568
0.85720408
0.82195652
0.74857265
0.88377291
0.92516786
0.76701701
0.82275295
0.80697119
0.753838
0.85198724
""
0.93101692
0.85710579
""
0.78723395
0.91628057
0.81682086
""
1.0047868
0.83264327
0.82395703
0.77134609
0.85141611
0.7884751
0.80821961
0.82926732
0.85862768
0.77142978
0.82696521
0.83891344
0.84851336
0.88890308
0.8287766
0.85063046
0.8145541
0.88691282
0.8769666
0.82274693
0.87905866
0.83439881
0.84836531
0.85944307
0.89620924
0.83404827
0.78163332
0.88515407
0.86701655
0.87009144
0.79719245
0.8686235
0.88540292
0.91011435
0.8774882
0.87931269
0.86670244
0.80162573
""
0.85304862
""
0.8984412
""
0.87688822
""
0.94453442
0.91332036
0.85092288
0.90399414
0.86779398
0.86295921
0.89511889
0.7923255
0.81245172
0.87014407
0.81986588
0.86209774
0.82869065
0.84205121
0.96411067
0.85197711
0.91231245
0.85283273
0.86957049
0.91849101
0.85115069
0.81715006
0.85654622
0.85783058
0.83830547
0.87100887
0.81708062
0.89917457
0.86848235
0.82580751
0.86287463
0.79215586
0.82362455
0.53086084
0.82994694
""
0.82670236
0.79935199
0.7426284
0.91231394
0.86289942
0.82031107
""
""
0.80277508
0.84760261
0.71811235
0.77159911
0.83568543
0.85203415
0.85617739
0.74857616
""
0.68855965
0.89475584
0.8961429
0.97672427
0.6844008
0.8510825
0.72472942
0.78635329
0.79901367
0.75356793
0.89803874
0.83245957
0.71632749
0.84019339
0.87311459
0.83063996
0.87948757
""
