working_natam_male_mean_se
""
0.081831336
""
""
""
""
""
0.071284674
""
""
""
""
""
""
""
0.11122491
""
""
""
""
""
""
""
""
0.070529588
""
0.046673708
""
""
""
""
""
""
""
""
0.05496164
0.0518094
""
""
0.037610523
""
0.049198087
""
""
0.035221282
""
""
0.06805519
0.038585838
""
0.084261589
0.058850013
""
""
""
""
""
""
0.088517182
""
""
""
0.10648516
""
0.064246133
""
""
0.089555651
0.06803517
0.015673583
0.026435792
""
""
0.052339856
0.027866451
""
""
0.03795569
0.035317484
0.058026452
0.06775941
0.034607857
0.081347339
0.043958921
0.034469619
0.045234352
0.03903142
""
0.057846613
0.058490247
""
0.08659602
0.10907795
""
""
0.034764491
0.013834102
0.073483445
0.012945414
0.033273265
0.038047146
""
0.057406038
0.0097732833
0.037901774
0.013101627
0.016088296
0.02932016
""
0.045413431
0.058193848
""
""
""
0.032577056
""
""
""
""
""
""
""
""
""
""
""
""
0.048559867
""
""
""
""
""
""
""
""
0.091440521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1031521
""
""
0.049932703
""
""
""
""
""
0.038299248
""
""
""
""
""
0.039638124
""
""
""
0.026880743
""
0.092687152
0.04081003
""
""
0.035291854
0.059988178
0.055364165
0.026868111
""
0.03576605
0.073347516
0.058379781
0.02837329
0.064027615
0.085057765
0.083148539
0.014744911
0.06266778
0.10332835
""
0.044109989
0.063045859
""
""
0.054327857
0.07543049
0.089783125
0.024718955
0.048921876
""
0.023516906
0.022869587
""
0.021694679
0.01975546
0.064019166
0.035593856
0.050981592
0.063381694
0.044593938
0.027010607
0.059500095
0.038798831
""
0.063520394
0.034759689
0.037692785
0.034474097
0.071966432
0.060527451
""
0.036072876
""
0.039528027
0.06437999
0.063013539
0.03506599
""
0.034662973
""
""
""
0.063491389
0.10448115
""
""
""
""
""
""
""
""
0.027658533
""
0.098639555
""
""
0.030767351
""
""
""
""
""
""
""
""
0.03278663
""
""
""
0.075598992
0.054405022
""
""
""
0.074920043
""
""
0.049802236
""
""
""
""
""
""
""
""
0.074229412
""
""
""
""
""
""
""
""
""
""
0.04083097
""
0.073806614
0.057302792
""
""
0.047738023
0.038468242
""
0.094566166
0.058857072
0.076469921
""
0.073219068
0.079980232
""
0.057916801
""
0.048900139
0.035696946
""
""
0.093400121
0.057528492
0.084808029
""
""
""
0.039029554
0.042367201
""
""
""
""
""
""
""
""
""
0.10786708
0.10960951
0.042631283
""
""
""
""
""
0.079647914
0.058310319
0.07565257
""
""
""
0.083510496
0.070577614
""
0.040179197
""
""
0.048421469
""
0.037593585
0.045600414
0.047266267
0.062894419
0.044861682
0.047560778
""
""
0.10166688
0.054932877
0.076813698
0.050419744
""
""
""
""
0.051385023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092188522
""
""
0.089645445
""
""
0.095081955
""
0.066884637
""
""
""
""
""
""
""
""
""
""
0.056781542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062622398
""
""
""
""
""
""
0.059212804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083516844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09549436
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044337705
""
""
0.040099043
""
0.044526558
""
0.093357563
0.055085901
""
""
0.05166823
0.067669868
""
""
""
0.052455626
""
""
""
""
""
""
""
""
""
""
0.10262113
""
""
0.055417076
""
""
""
""
""
""
0.045759279
""
""
""
""
""
""
0.080820747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025186419
""
""
""
""
""
0.057642553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083488077
""
""
""
0.053847317
""
""
""
""
""
""
0.068881787
""
""
""
0.090686165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095055275
0.057280526
""
0.093655132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062121592
""
0.080882795
""
""
0.058942962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064682223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052478325
""
""
0.10134982
0.054307081
""
""
0.035373118
""
""
""
""
""
""
""
""
""
""
""
0.087039597
""
""
""
""
""
""
0.062290497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10070954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065428339
0.10358897
""
""
""
0.08047244
""
""
""
0.05753158
""
""
""
""
""
""
""
""
""
""
0.04739042
""
""
""
""
""
""
""
""
0.055026263
0.070112325
""
""
0.06630934
""
""
""
""
""
""
0.054195803
""
""
""
""
0.048903521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063593671
""
""
0.040235981
""
""
""
0.067695104
""
0.10192902
""
""
""
""
""
""
""
""
""
""
0.05052913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02771532
""
0.040037263
""
""
""
""
""
""
-0.0034808787
""
""
""
""
""
""
""
""
0.059381124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067498744
""
""
""
""
""
""
""
""
0.059317999
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065302514
0.050651848
0.055012733
""
""
""
""
""
""
0.051450942
""
""
""
""
""
""
""
""
0.037376344
""
0.059205417
0.034481991
""
""
0.065683655
""
""
""
0.05881951
0.096390352
0.08158756
""
0.052455049
""
""
0.058417302
""
""
""
""
""
""
""
0.07276427
0.056171864
""
""
0.028229693
""
""
0.068366803
""
""
""
""
""
""
""
0.093116783
0.072216138
""
""
0.11142983
""
""
""
0.064863011
""
""
""
""
0.096577734
0.09750054
""
0.047832593
0.044818364
""
""
""
""
0.035883904
""
0.084184349
""
0.093289495
0.0774078
""
0.042713441
0.037427004
""
""
""
""
""
""
""
0.045761362
0.059877519
""
0.045946188
""
0.065221146
""
0.096101835
""
