singleparent_share2000
0.25025192
0.25609761
0.26695865
0.2607922
0.2868259
0.31715462
0.29534495
0.22963874
0.23185627
0.30349818
0.2827017
0.2644259
0.23229997
0.25458717
0.25469762
0.23357232
0.28571558
0.27224478
0.22611256
0.3820394
0.34535369
0.34174594
0.31185886
0.34159631
0.26262406
0.39417925
0.31616348
0.29793391
0.31629741
0.31602597
0.33901754
0.29070264
0.31230143
0.31877655
0.4168168
0.30619785
0.31442165
0.33297494
0.45145357
0.469953
0.34910351
0.36096585
0.28209594
0.24283049
0.40311
0.43122941
0.35022259
0.28461453
0.32002014
0.34152266
0.28711459
0.31920797
0.36158457
0.34486479
0.32858354
0.38485408
0.34090772
0.28578734
0.28682831
0.36495286
0.32884046
0.29568246
0.3290655
0.26093128
0.25846401
0.27042031
0.26512304
0.24991147
0.25384316
0.25332946
0.43211186
0.40647942
0.49715716
0.32015404
0.34786561
0.25435448
0.29958808
0.25357783
0.25967801
0.35380489
0.42332137
0.2626929
0.24253589
0.26081383
0.27301076
0.26345643
0.2715539
0.25464499
0.25808328
0.25544548
0.25189316
0.2657401
0.24987119
0.2860443
0.26021588
0.21977872
0.24064316
0.2483391
0.31917149
0.30906761
0.2860854
0.32686678
0.28534389
0.27499345
0.29702598
0.29298389
0.31710625
0.30828723
0.32076898
0.31360424
0.34805843
0.35369429
0.33295587
0.41908285
0.33300912
0.28493422
0.33868462
0.38558054
0.35588104
0.43181223
0.33108151
0.30072069
0.3255257
0.29808268
0.34801736
0.3217079
0.34831336
0.3213973
0.39103717
0.36872432
0.27181149
0.32468191
0.29516661
0.28085741
0.22339866
0.31677285
0.28277114
0.36222178
0.41946667
0.35475957
0.3683579
0.31806186
0.37464371
0.3633506
0.41551888
0.42594269
0.30182487
0.36097246
0.39035544
0.3692748
0.24422452
0.27126119
0.36750209
0.42052698
0.30917481
0.30318242
0.32795709
0.32811138
0.32390881
0.2413124
0.26929182
0.2542142
0.22681934
0.32592008
0.32118064
0.26785982
0.27280343
0.25106731
0.3165645
0.27116051
0.28877759
0.2942698
