kir_native_natam_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091011256
""
""
""
0.056554802
""
""
""
""
0.065761849
""
""
""
0.091757938
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028473023
0.051121157
""
""
0.12085574
0.061021369
""
""
0.058701064
0.061806161
""
""
0.055133089
""
0.070751242
0.06798096
0.042691808
0.0447235
""
0.10112259
""
""
""
""
""
""
0.056942478
0.038243156
""
0.026800819
0.083577685
0.077535585
""
0.093539312
0.021280563
0.089686409
0.02653403
0.031188386
0.078292787
""
0.074275181
0.12667681
""
""
""
0.052513551
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10184641
""
""
""
""
""
0.079824269
""
""
""
""
""
0.092451699
""
""
""
0.063429467
""
""
0.094743237
""
""
0.070782043
""
""
0.080388904
""
0.055347238
0.11584149
0.095130026
0.054230601
0.13827775
""
""
0.032989673
""
""
""
0.125129
""
""
""
""
""
""
0.046575643
""
""
0.047265477
0.048414033
""
0.051111896
0.036939569
""
0.086965285
""
""
""
0.051590871
""
0.088056087
""
""
0.088219844
0.079440102
0.069871373
""
""
""
0.10039555
""
0.072460324
""
""
0.076137602
""
0.066460043
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069684409
""
""
""
""
0.055236641
""
""
""
""
""
""
""
""
0.060701508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08622171
""
""
""
""
""
""
""
""
""
""
""
0.093635239
""
""
""
""
""
""
""
""
0.086164005
0.091697022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1024911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067660302
""
""
0.095088325
""
0.12126963
""
""
0.11158314
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058398258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
