comcoll_black_female_p75_se
0.1771242
0.17381242
0.1905188
""
""
0.33765599
0.28984058
0.10704358
0.18183416
""
0.29267251
0.22527026
0.20013627
""
""
0.16044459
0.1515532
0.35903814
""
0.30693883
""
""
0.13737355
0.13335709
""
0.183954
0.27026212
0.13838144
""
""
0.32065275
0.29044309
0.29403526
0.19947612
0.092411153
""
0.03411274
""
0.17263247
""
0.10471155
0.14492016
0.23189099
0.14672525
0.05154008
0.17712621
""
""
0.05290287
0.21150313
0.052046143
0.099660605
0.39791891
0.33339903
0.20120381
""
0.13843976
""
0.12238284
0.25613803
0.14214601
0.20914739
0.082893714
0.25964579
""
0.27638379
""
""
""
0.08759103
""
""
""
""
0.13342366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1369358
""
""
""
""
""
0.044288844
""
""
0.09146554
""
""
""
""
0.23286712
0.25063425
""
""
""
0.23493962
""
""
0.31405911
0.22395049
""
""
""
0.15427341
""
0.20194533
""
0.15290862
0.33050081
""
0.23932374
0.20780848
0.17780326
""
""
0.28693303
""
""
0.24684125
0.17715684
""
""
""
""
0.075996488
""
""
""
0.3228035
0.43554264
""
""
0.26523125
""
""
0.15929396
0.18654118
0.4964034
""
""
""
0.15867878
""
0.19155107
""
""
""
""
""
0.049474087
""
0.20621577
0.20683903
""
""
0.21096611
""
""
""
0.16733938
""
""
""
0.37276036
""
0.0310943
""
""
""
""
""
0.041035917
""
""
0.088781491
""
""
""
""
0.088366486
0.18592566
""
""
0.01770043
""
0.14219452
""
""
0.18077266
""
""
0.12167507
""
""
0.05684663
""
""
0.040167689
0.040842615
""
0.032535087
0.038608611
0.062842213
0.066460468
""
0.06879022
0.12363265
0.04701646
""
""
""
""
0.047068443
""
0.1011559
""
""
""
0.21762615
""
0.085980467
""
""
0.13409698
""
0.061399523
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064749755
""
""
""
""
0.060396474
""
""
""
""
""
""
""
""
0.13344994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044942331
0.043403916
""
0.15996695
0.047140084
