hs_black_pooled_p100
0.88528854
0.85214972
""
0.91148031
0.97011954
0.9507513
0.93278873
0.95403212
""
0.91130251
0.90409917
0.95531052
""
1.0346392
0.94768965
""
""
0.9225955
""
0.98351908
0.94678843
0.95222026
0.9372713
0.91555768
0.93202293
0.92394191
1.0065557
0.96106821
0.95858389
0.907646
1.0131845
0.88701403
0.96596736
0.95614368
0.99241829
0.92800862
1.0157102
0.8897258
0.95064425
0.94025195
0.95959568
0.91585433
0.91090804
0.71688509
0.90618598
0.95052397
0.94307309
0.83159602
0.96616483
0.97626656
0.9419626
0.90069699
0.9346509
0.70782572
0.95800418
0.91272235
0.94655246
1.2201664
0.96257818
0.94954669
0.95108557
0.91685766
0.90742779
0.9906041
0.93006974
0.91842484
""
0.73532462
0.61063522
""
0.90008771
0.8738851
0.92878658
0.85783076
0.90862
0.74808997
0.9201526
0.87651449
0.91195935
0.92229944
0.92516321
0.81048775
1.0195014
0.90824276
0.92612737
0.94871122
0.8985073
0.95571399
0.86438644
0.92834699
0.87034893
0.95571923
""
0.89171946
""
""
0.82981831
0.93255097
0.91867238
0.8364318
0.90384346
0.9019928
0.85827941
0.8362968
0.89742386
0.92596114
0.92125535
0.91226315
0.93247551
0.90966552
1.0235074
0.97901183
0.96740288
0.78965724
0.93579948
0.98281717
0.92737919
0.86246163
0.90460551
0.87352419
0.90120119
0.85710597
0.70312083
0.90990269
0.84498835
0.91942692
0.93541694
0.94816172
0.88960117
0.93021941
0.92376888
0.83960164
0.86821157
0.84980035
0.7538991
0.89482987
0.90069121
0.95930421
0.77175671
1.0213844
0.93184012
0.85532832
0.95463115
1.0541176
0.90655756
0.9130978
0.86449039
0.9199506
0.85193598
0.94555163
0.96467936
0.92598706
0.89065856
0.92903501
0.94686437
0.90299469
0.82687235
0.96897197
0.89513218
1.0130987
0.79748458
""
0.94119364
0.93813318
0.98182106
0.94718069
""
""
""
0.89510101
0.92037445
0.92081517
0.93944848
0.83894855
0.95564336
""
0.95831698
0.93291652
0.8101297
""
""
""
0.96544623
1.294888
0.85690272
0.92787504
0.99327046
""
0.88905567
""
0.94855392
0.95898557
0.94426465
""
0.89179754
0.98910302
1.0050838
0.84053743
0.90094912
1.1088266
0.89866382
0.71596926
0.87616795
0.8727265
