kfr_stycz_white_male_mean_se
0.025364229
0.047876038
0.020299038
0.01748745
0.018641563
0.022069154
0.019945992
0.027542701
0.015928406
0.020896381
0.026964456
0.040570945
0.031942032
0.035583105
0.0192909
0.020538742
0.024338661
0.03574767
0.019411236
0.018423501
0.017659042
0.018800067
0.023359487
0.025734441
0.01882245
0.019454516
0.027732585
0.022584556
0.019846709
0.028969841
0.021233469
0.021435762
0.02612251
0.017222261
0.023532461
0.03201047
0.029636065
0.022897169
0.051946547
0.021389248
0.018230908
0.01842718
0.022817992
0.032892682
""
""
0.03773002
0.031147903
0.050782669
0.04565911
0.042815663
0.027784234
0.046491005
0.022910567
0.025840342
0.020794477
0.017886586
0.018558715
0.026563419
0.023040695
0.021252498
0.016165406
0.022277344
0.01744909
0.014855846
""
""
0.063238017
0.037659846
0.030336145
0.031961106
0.048465092
0.033560447
0.029181002
0.034946632
0.04037891
0.044681728
0.034969438
0.030296907
0.033723105
""
""
0.022035481
0.039914593
0.036426447
0.023547569
0.017761568
0.02418091
0.020997994
0.022765363
0.022381658
0.017328475
0.019019052
0.017246787
0.01731604
0.016846154
0.044537649
0.032886326
0.022642044
0.023536751
0.023451027
0.020984694
0.016330035
0.018456543
0.017021775
""
0.028074574
0.034257621
0.030780092
0.022601359
0.021309204
""
0.021292273
0.02547041
0.023516798
0.037853725
0.027181556
0.02348404
0.028311627
0.03422096
0.027826164
0.019849397
0.020761035
0.02473738
0.025362791
0.021062627
0.017905444
0.029825706
0.025981555
0.017691124
""
0.032252535
0.031379316
""
0.042708218
0.048946291
0.028809087
""
0.036190167
0.029317124
0.032509342
""
""
0.022016156
0.039810095
0.026221985
0.032340623
0.029057879
0.030961644
0.023357181
0.023069134
0.039622061
0.040042624
0.028722877
0.032180265
0.032413758
0.062246464
0.041023649
0.037400827
0.041167434
0.027197115
0.033488739
0.020146411
0.019075878
0.038211279
0.024240894
0.031596959
0.042929344
0.038191821
0.019845115
0.032390099
0.021426333
0.02079306
0.021405948
0.022433562
0.024396529
0.019656215
0.023401545
0.021163603
""
0.036358789
0.031407896
0.058372606
0.046299998
0.040390898
0.029934101
0.041534074
0.02637659
0.028026571
0.028402587
0.028818643
0.029040761
0.03632015
0.033455703
0.026516853
0.046571895
0.036935385
0.04673836
0.035500843
0.040431593
0.030851148
0.051325839
0.041649554
0.035866246
0.027606944
0.059577689
0.048314754
0.021320941
0.014894288
0.016824281
0.020288674
0.01956993
0.021261012
0.018941857
0.020466784
0.017560212
0.017582744
0.025013147
0.03072924
0.018643983
0.02625191
0.019920871
0.018121272
0.026193822
0.025867041
0.021866394
0.030275298
0.036650583
0.034327481
0.027119135
0.040410463
0.030655194
0.027261406
0.02408932
0.021160861
0.022728711
0.027338812
0.030374769
0.020085743
0.024212882
0.038624447
0.039375745
0.050535455
""
""
0.048779152
0.041725323
0.040298067
0.035523295
""
""
""
""
0.045716923
0.020019755
0.026345389
0.017779566
0.01830399
0.018989773
0.021152642
0.016373497
0.025455169
0.02640076
0.020836612
0.025571559
0.034570877
0.022336675
0.02813866
0.017719239
0.022818079
0.028851407
0.019394055
0.019601585
0.020983867
0.024654919
0.023195373
0.022923518
0.020618733
0.026125519
0.020769853
0.023201155
0.043992054
0.026492409
0.020801149
0.02222768
0.029720696
0.054434225
0.024576697
0.033845618
0.030339489
0.042871781
0.024006832
0.025142644
""
0.026475733
0.023842966
0.02310532
0.028576327
0.039466154
0.020541726
0.05095046
0.024360297
0.029258689
0.0253736
0.037850097
0.029403193
0.02388579
0.017315259
0.025620457
0.025438705
0.018753881
0.017320644
0.018823983
0.020864693
0.024783788
0.023644481
0.026570031
0.026940554
0.022375805
0.017533125
0.019861313
0.025048908
0.029272905
0.021825675
0.033522092
0.024918148
0.029514709
0.027075727
0.024870524
0.027293585
0.022686798
0.027898734
0.030904315
0.036171116
0.035950541
0.018324859
0.023497887
0.038330607
0.023053665
0.022801746
0.025138816
0.023951575
""
0.052478176
""
0.031132752
0.062787592
0.044833392
""
0.052582171
""
0.050369281
0.038087424
0.030035613
0.046917379
0.021971269
0.044041265
0.024806522
0.022225274
0.017908147
0.025918834
0.024229683
0.032446768
0.025038155
0.041391429
0.030608339
0.017327016
0.022155507
0.022667753
0.020841097
0.033420552
""
0.042394664
0.021694416
0.051069405
0.026242767
0.018249817
0.019495511
0.017742589
0.021886971
0.032483418
0.018509613
0.029746624
0.026853202
0.016382463
0.022877118
0.022227328
0.02517991
0.023593249
0.017353904
0.026147192
0.049832858
0.044565059
""
""
""
""
""
""
""
0.038566228
""
0.036371466
0.033238385
0.045018978
""
0.034712754
0.042980675
0.049386468
0.03948402
""
""
""
""
""
""
""
0.035111517
0.040522777
0.045899045
0.038553905
""
""
""
""
""
0.043494985
0.040608995
0.054008909
""
0.046453148
0.047262914
""
""
0.045394432
""
0.033839308
0.044361562
0.030951617
""
""
0.046426095
0.02372556
0.022834245
0.032292336
0.0176195
0.030027393
0.021124706
0.019657953
0.01959951
""
0.032677419
0.035694778
""
0.029232683
0.044119004
0.043028157
0.058145709
""
0.033101413
0.027815927
0.032595646
0.034252286
0.028067516
0.028943686
0.024746349
0.027676763
0.023124654
0.026407473
0.018482938
0.019223375
0.021175845
0.031190181
0.013926897
0.01506594
0.018522771
0.021768427
0.014162525
0.014268834
0.031086836
0.016068393
0.020890532
0.016387472
0.021729713
0.02383614
0.021765552
0.020373631
0.015182457
0.017693827
0.019560691
0.014621644
0.020072736
0.014918315
0.024457755
0.013095731
0.019494224
0.026188973
0.024107292
0.057772376
0.020785173
0.020544613
0.025758056
0.024246171
0.026755599
0.019907542
0.031581111
0.017546661
0.045960005
0.027541628
0.020891264
0.023390468
0.026203219
0.026487028
0.033426475
0.034490682
0.028198741
0.027383644
0.024396807
0.018310724
0.022663111
0.023549059
0.026484936
0.017048949
0.026302103
0.032160956
0.041477129
0.019952511
""
""
0.035423074
0.045164872
0.030371102
0.042194191
0.044566266
0.052236572
0.024468398
0.018111654
0.02417827
0.020778771
0.029628972
0.050570671
0.018444512
0.019390557
0.029205987
0.058324993
0.02110021
0.024007346
0.017992541
0.031921051
0.026591988
0.026934296
0.023641326
0.018678999
0.023090096
0.023169825
0.021575624
0.044703308
0.044723582
""
0.029000783
0.024659134
0.02044281
0.018938458
0.01901578
0.022706071
0.021848971
0.023567008
0.02196257
0.02983316
0.018234745
0.021248279
0.019108139
0.025954377
0.02296651
0.019466294
0.021992432
0.021369731
0.029371373
0.038590945
0.03572382
0.022445323
0.025341081
0.016553855
0.016453505
0.025970714
0.022012247
0.031985946
0.031939734
0.038857218
0.033312246
0.028956406
""
""
""
""
""
0.039866474
0.0303699
0.051802736
0.022484476
0.021752786
0.030913034
0.037355345
0.054033678
0.022245526
0.022270339
0.019498538
0.024097987
0.029742384
0.024088103
0.028671117
0.042403143
0.028771415
0.023961572
0.019395404
0.019109501
0.021316934
0.020610943
0.022139678
0.018182123
0.019810518
0.029546222
0.022259269
0.030744465
0.021447189
0.020415347
0.024213267
0.035844877
0.023303362
0.026162755
0.040234875
""
""
""
0.055631235
0.039226752
""
""
""
""
""
""
""
""
""
""
""
0.044510391
0.056879912
""
0.047057856
""
0.047306374
0.05779741
0.046660084
0.053871013
""
0.043909661
0.025066722
0.043648656
0.029462649
""
0.046770547
0.044449642
0.072474875
0.031068528
0.032811202
0.042401463
0.034506314
0.03304331
""
0.043919671
0.036713161
0.030364726
0.035162859
0.024210878
0.029849442
0.029442959
0.033092592
0.028769858
0.033034738
0.02497703
0.033763155
0.029969536
0.021709554
0.02242773
0.032219756
0.024465147
0.019457061
0.0406215
0.05642774
0.0161901
0.024804078
0.014305163
0.019549243
0.018325446
0.017357787
0.021073453
0.038630109
0.03623838
0.024892911
0.033854142
0.034078635
0.020268911
0.016929343
0.016573623
0.014557774
0.021925321
