kfr_imm_asian_female_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
54.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
117.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
395.0
""
""
108.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
52.0
""
""
""
""
""
26.0
""
""
""
1996.0
""
""
34.0
""
""
959.0
""
""
453.0
""
""
""
""
225.0
45.0
""
""
8759.0
""
54.0
""
""
144.0
""
""
172.0
51.0
""
3208.0
67.0
""
610.0
967.0
""
835.0
2045.0
1597.0
522.0
24.0
1213.0
119.0
3042.0
44.0
""
""
""
554.0
104.0
192.0
83.0
""
""
98.0
""
401.0
75.0
37.0
102.0
""
144.0
""
""
""
37.0
""
""
""
""
""
""
""
""
""
108.0
""
24.0
""
""
85.0
""
""
""
""
""
""
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
220.0
170.0
""
""
132.0
39.0
20.0
""
""
95.0
""
74.0
36.0
""
28.0
""
72.0
309.0
""
""
""
35.0
""
""
""
""
160.0
70.0
""
""
""
""
""
""
""
""
""
""
""
163.0
""
""
""
""
""
""
21.0
27.0
""
""
""
""
""
""
250.0
""
""
37.0
""
287.0
42.0
154.0
46.0
150.0
39.0
""
""
22.0
""
21.0
88.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
112.0
""
129.0
""
""
47.0
""
""
""
""
""
""
""
214.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
157.0
""
""
""
""
""
""
356.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
86.0
1634.0
74.0
187.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
2080.0
""
""
""
""
""
761.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
315.0
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
