kfr_asian_male_mean_se
""
0.051322054
""
""
""
""
""
0.029486693
""
""
""
""
""
""
""
0.050915703
""
""
""
""
""
""
0.043662973
""
""
""
""
""
""
""
""
""
""
""
0.045271762
""
0.019160032
""
0.063456409
""
0.04197247
""
""
""
0.020130008
""
""
""
0.015659735
""
0.024899052
0.052567735
""
""
""
""
""
""
0.03482319
""
""
""
0.045929335
""
""
""
""
""
""
0.010511914
""
""
""
""
0.027585629
""
""
0.033133399
""
0.040569983
0.025768675
""
""
""
""
""
""
""
""
0.065840453
""
""
""
""
""
""
""
0.030760724
0.048644904
""
""
""
""
0.0057166987
0.038360823
0.067320213
0.011389726
0.039281581
""
0.048233159
0.037733808
""
""
""
0.026064584
""
""
""
""
""
""
""
""
""
""
""
""
0.033127535
""
""
""
""
""
""
""
""
0.068554312
""
""
""
""
""
""
""
""
0.074529544
""
""
""
""
""
""
""
0.067321248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056268547
""
0.020369962
""
""
0.05073176
""
""
0.017596239
""
""
""
""
""
0.030635422
""
""
""
0.0028208662
""
""
0.016814103
0.046176501
""
0.0040512984
0.047882583
0.026770998
0.005383709
0.039148949
0.030010117
0.031314921
""
0.0078754546
0.017221114
0.069790579
""
0.0014353415
0.028060744
0.014638424
""
0.044429265
0.010437224
""
""
0.0085020391
0.017786562
0.050082676
0.0024258203
0.015106896
""
0.0050378293
0.0038797136
0.031996492
0.0044203671
0.0027320029
0.0031665449
0.0051353616
0.018099323
0.0036538923
0.011012059
0.0025004887
0.016965332
0.024192154
""
0.05302215
0.0051142769
0.011834499
0.0089884819
0.012978851
0.052631322
""
0.011464166
0.073026165
0.0066614393
0.014472866
0.019566102
0.0096510816
""
0.0091669904
""
""
""
0.016800307
0.022522198
""
""
""
""
""
""
""
""
0.010913519
""
0.020782962
""
""
0.011479452
""
""
""
""
""
""
""
""
0.010694295
""
""
""
""
0.022724848
""
""
""
0.042576525
""
""
""
""
""
""
""
""
""
""
""
0.046014152
""
""
""
""
""
""
""
""
""
""
0.029475609
""
0.0085840765
0.0096489945
0.025981039
0.028223405
0.011254196
0.015477256
0.031441178
0.036357135
0.02746846
0.012796338
0.031296011
0.013519772
0.022563701
""
0.023427628
""
0.014495408
0.0071284054
""
0.032071516
0.040883999
0.018253922
0.033541568
0.066980153
""
""
0.0079213688
0.014458264
0.038904313
""
""
""
""
""
""
""
""
0.043530479
0.040214479
0.0096667167
""
0.04587562
""
""
""
0.026655549
0.02115079
0.024828726
""
""
""
0.026435321
0.026048278
0.040237561
0.0077830893
0.044492889
""
0.018057801
""
0.0074964361
0.019195722
0.010007675
0.019595644
0.0092487503
0.017339716
0.061642203
0.034989651
0.026835985
0.023894787
0.024822738
0.013584945
""
""
""
""
0.018695224
""
""
""
""
""
""
""
0.062104918
""
0.032726277
0.046753306
""
""
0.037538916
""
""
""
""
""
""
""
""
0.048926722
""
0.039809648
0.053242113
""
0.019647688
0.052850731
""
0.03048227
0.037681554
""
0.010484437
""
0.010303065
""
""
0.017732017
""
0.047404852
""
""
""
""
""
0.0084007671
""
""
0.05398798
0.042076178
""
""
""
""
""
""
""
0.021944785
0.041055813
0.031935863
""
0.010222059
""
""
0.068673372
""
""
""
0.0066260067
0.034619641
0.024527952
""
""
""
""
""
0.024531847
0.02844307
""
0.033106308
""
""
""
""
""
""
""
""
""
""
0.035190552
""
""
0.036152259
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023556465
0.053387448
0.063295238
""
0.053667609
""
""
""
""
""
""
""
""
""
""
0.020266356
0.032299846
""
""
""
0.06761653
""
""
0.051121626
""
""
""
""
""
""
""
""
""
""
""
0.063604102
""
""
""
""
""
0.040212654
""
""
""
""
""
""
""
0.035243474
""
""
""
""
0.0098106395
0.0025192786
0.013192908
0.0069171633
0.017212745
""
0.042132515
""
""
""
""
""
""
0.045368884
""
""
""
0.039428242
""
""
""
""
""
0.041456312
""
""
""
""
""
""
""
0.04165889
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035797108
""
""
0.046039451
""
""
""
""
""
""
""
""
0.020585846
""
""
""
""
0.060900062
0.0029331725
""
""
0.060337864
""
""
0.0047310656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055933066
""
""
""
""
""
0.012048756
0.034106504
0.044072814
0.055759769
0.007988587
0.036241632
""
""
0.073896952
""
0.080204912
0.019724339
0.03295606
0.054800428
""
0.031384531
""
""
""
""
""
""
""
""
""
""
""
