two_par_pooled_female_mean
0.79207134
0.76603329
0.80578715
0.7696864
0.7113688
0.70022082
0.6845094
0.81379592
0.81080043
0.69801652
0.69734383
0.67791426
0.81221145
0.75773793
0.72987664
0.80684119
0.75763988
0.76510745
0.80820543
0.53198642
0.58676291
0.63436681
0.67783499
0.55753458
0.70711201
0.4881233
0.655469
0.68293262
0.67900944
0.65332919
0.68014622
0.75548422
0.67867148
0.70286536
0.51933581
0.67524457
0.62002552
0.63406974
0.43228871
0.39415163
0.53838956
0.56784755
0.65513021
0.7281934
0.57727861
0.47163549
0.58274579
0.74156845
0.64248663
0.63552785
0.72839797
0.70208693
0.5722518
0.47993806
0.67865133
0.55362177
0.65037346
0.7431612
0.7436552
0.56514537
0.64299995
0.67212498
0.60931093
0.77778542
0.7975291
0.78694367
0.84547198
0.83248955
0.83079171
0.80178922
0.4622049
0.48641023
0.37689817
0.64933193
0.60650754
0.77808785
0.65750384
0.7581718
0.72743726
0.52681828
0.51485187
0.78577894
0.8189916
0.76295179
0.70897126
0.75888973
0.76038331
0.74218798
0.74615651
0.74279803
0.76000601
0.77358764
0.78878528
0.70570552
0.785209
0.79563111
0.77609736
0.70606804
0.66252053
0.65378892
0.69411004
0.57273543
0.63346297
0.67146891
0.72402006
0.65460312
0.68603259
0.67847812
0.66327322
0.69482672
0.66225076
0.60837173
0.64634115
0.53964621
0.65512329
0.71370828
0.65167791
0.53592396
0.53624249
0.55878854
0.61051059
0.64096934
0.624304
0.71420789
0.63309246
0.63490295
0.62578654
0.65185905
0.52954924
0.56826639
0.64831203
0.62034303
0.66288865
0.69623369
0.71396464
0.60673118
0.6824854
0.59917241
0.57018185
0.55877721
0.61846781
0.71091253
0.57783246
0.55958873
0.5268091
0.52226138
0.69455475
0.58099091
0.54742086
0.5622012
0.76846415
0.64805794
0.56213009
0.44174275
0.71456957
0.62059826
0.61427248
0.56212831
0.62208688
0.84182483
0.83589906
0.8584438
0.80000466
0.65544873
0.66729373
0.67876083
0.82696599
0.8434577
0.75518918
0.78579891
0.71400404
0.76759833
0.80497599
0.77945918
0.80055028
0.80703032
0.75672084
0.78617656
0.80954713
0.82076991
0.83181959
0.81181693
0.74693209
0.77202904
0.75972056
0.75455475
0.80055958
0.83529115
0.74585474
0.79443032
0.79835087
0.81470948
0.71352667
0.77052885
0.81604069
0.80926335
0.80443591
0.81946194
0.75259548
0.82697499
0.73404598
0.77883643
0.82712072
0.78551465
0.7448296
0.78337401
0.71041453
0.79757386
0.79222977
0.78595668
0.79166293
0.79624045
0.82057083
0.79681331
0.737387
0.80532092
0.76519674
0.72518623
0.81756854
0.78490007
0.79918259
0.82159406
0.77541822
0.80291015
0.72457033
0.78174019
0.84345871
0.83198994
0.79994923
0.77629173
0.80010575
0.77368939
0.82527363
0.82542562
0.81468779
0.80129868
0.8308357
0.79364288
0.84545171
0.83235073
0.79950136
0.79496628
0.7907083
0.78930491
0.81784058
0.78943098
0.75128734
0.78255594
0.79347086
0.80008477
0.78291923
0.78644967
0.79934382
0.83741301
0.81198961
0.79689401
0.7595247
0.79092449
0.82986033
0.80280024
0.78152698
0.79059339
0.800713
0.79255968
0.78530788
0.58806515
0.80618602
0.72071952
0.69987035
0.69847202
0.67321056
0.71636641
0.61856997
0.79342139
0.78354311
0.83112049
0.79398775
0.81379944
0.81339574
0.79731882
0.77967453
0.74711847
0.78532398
0.77622533
0.81052983
0.78897035
0.75232494
0.7581895
0.77968854
0.84236473
0.83129424
0.82953507
0.83466971
0.81971091
0.80906034
0.87510937
0.88052189
0.85201806
0.84279275
0.85599059
0.79187924
0.80749667
0.82381052
0.84159464
0.82632113
0.83487082
0.88146281
0.81239522
0.82261533
0.86811107
0.82727498
0.82347161
0.83510101
0.84898865
0.83875674
0.8244822
0.84088063
0.85103744
0.83755571
0.81967896
0.86148918
0.81368601
0.87227935
0.78609324
0.83221316
0.79572415
0.75511736
0.80698454
0.77823955
0.76974511
0.81617826
0.7870841
0.7689442
0.73468316
0.74400806
0.69043154
0.77740097
0.82476372
0.8042056
0.70627403
0.78047794
0.78992057
0.73953187
0.78735566
0.81184107
0.78608006
0.82509333
0.80419093
0.8146776
0.82379496
0.80939716
0.76816493
0.79710054
0.79508018
0.82045615
0.78993231
0.81831533
0.7527343
0.75565797
0.60300958
0.77667016
0.87232268
0.80419368
0.87956697
0.81434149
0.78435421
0.76147401
0.83121032
0.81276804
0.7841239
0.82355487
0.83901829
0.85683411
0.97266465
0.92814493
0.87836957
0.79917568
0.89244598
0.65391684
0.8470915
0.88958406
0.96321332
0.86467719
0.93276036
0.90680891
0.73034936
0.79407632
0.9003408
0.84566909
0.84357256
0.87108332
0.84071147
0.86385626
0.87556738
0.86419064
0.8026709
0.86998177
0.89658809
0.81727737
0.7260831
0.84406269
0.86731738
0.82677436
0.89633358
0.86352444
0.85292506
0.83513141
0.88134503
0.85777944
0.93313104
0.87580091
0.86016876
0.90980476
0.91140151
0.87356246
0.88716555
0.86358464
0.83829844
0.80821687
0.90981334
0.84691852
0.8761676
0.8418296
0.89240164
0.86738884
0.87298638
0.93498635
0.87128776
0.86989158
0.84342617
0.85468984
0.84985334
0.79774135
0.80931967
0.86810935
0.86361659
0.79222304
0.65161264
0.90842259
0.88848943
0.59064198
0.80984527
0.78470987
0.82123023
0.68653607
0.85922515
0.86029345
0.85309321
0.87668061
0.81238031
0.78495753
0.87015426
0.80461287
0.84849364
0.81402248
0.7643925
0.82506996
0.86405212
0.87375039
0.86199248
0.86547095
0.83225876
0.78409207
0.8093729
0.89445055
0.71611887
0.70862967
0.82013261
0.85955089
0.87252998
0.86261696
0.87366813
0.8631196
0.88508761
0.88534492
0.85488415
0.78546709
0.82868135
0.76909715
0.78023708
0.80139053
0.77139908
0.72619534
0.88317305
0.85912853
0.74110037
0.81427771
0.80274838
0.87399739
0.86195225
0.84274995
0.87212425
0.92442125
0.85545105
0.7814787
0.85440737
0.90099198
0.83248538
0.77593923
0.75923461
0.85130173
0.80828631
0.82093942
0.7978223
0.79337585
0.81164771
0.72582269
0.78810096
0.79390252
0.85225213
0.83719426
0.78257066
0.799676
0.79649776
0.78213298
0.78334326
0.81613582
0.77281952
0.74129689
0.69877309
0.76193196
0.79163039
0.73650903
0.68512499
0.82738471
0.76565015
0.65666693
0.76369256
0.69190389
0.66409022
0.53559774
0.72410524
0.72112745
0.73180211
0.67972416
0.73332721
0.75598198
0.70361602
0.80142403
0.80029088
0.77121735
0.89972556
0.6668486
0.70201552
0.83080065
0.84540147
0.71145505
0.75533813
0.77230531
0.72001255
0.72753143
0.74056977
0.60576296
0.68219125
0.73668844
0.65395159
0.71498954
0.71112806
0.84398609
0.72056299
0.74343735
0.75291795
0.68075478
0.63929844
0.60665011
0.59918404
0.65073889
0.65567672
0.66503912
0.73692459
0.65289783
0.68391049
0.65285653
0.62721419
0.69511211
0.74373686
0.79826963
0.67408931
0.71211684
0.69727594
0.71468377
0.72699296
0.7980783
0.74004608
0.73613757
0.76190639
0.73605347
0.77458334
0.79578143
0.71614432
0.74220204
0.76211071
0.63772702
0.63503414
0.74166924
0.68772286
0.63636845
0.69094563
0.68697554
0.69126803
0.65192306
0.75501019
0.75906807
0.7551831
0.73021382
0.79520905
0.77663499
0.70397455
0.7347939
0.7279278
0.70193505
0.70561165
0.66372669
0.77391165
0.82786059
0.81969541
0.68160224
0.72775555
0.74091089
0.81124091
0.8198992
0.8386091
0.81110668
0.78538394
0.65378404
0.69317359
0.82312512
0.75298762
0.83651066
0.79818487
0.82457727
0.84588921
0.84028637
0.8061341
0.78678334
0.81775856
0.82318527
0.80178076
0.79148972
0.91953123
0.85283518
0.83710265
0.7964865
0.80845481
0.85173666
0.84647822
0.81011957
0.79467273
0.83239168
0.79844552
0.78246182
0.75641751
0.78271568
0.76150334
0.76225775
0.65359712
0.69388986
0.7365005
0.80878228
0.74079704
0.68962789
0.74726111
0.70350188
0.81631029
0.70640528
0.78764778
0.80961299
0.75347638
0.75398976
0.7790218
0.69879752
0.77369249
0.80933797
0.82145339
0.78962237
0.77822113
0.85760629
0.85717249
0.86629647
0.76229322
0.89232939
0.95199478
0.88795763
0.82499307
0.89187962
0.85822695
0.83025908
0.8786869
0.82369643
0.89263326
0.9094469
0.83093017
0.78063667
0.74835002
0.80371773
0.75870645
0.74557406
0.75407612
0.75953835
0.78449798
0.71992493
0.66384232
0.64034432
0.74434131
0.71677721
0.71021491
0.77880931
0.74847436
0.83370537
0.69589925
0.73206407
0.71435392
0.64070654
0.62445933
0.76515073
0.70184398
0.72292709
0.73746699
0.67560464
0.80446172
0.85747188
0.7687518
0.7824766
0.78002596
0.81875938
0.77949214
0.76229298
0.77431357
0.76608527
0.76208192
0.71684706
0.77192074
0.82841539
0.8579042
0.77709997
0.9016493
0.8734197
0.76733655
0.79392707
0.77800369
0.76990533
