has_dad_natam_male_p75
0.91754574
0.82228082
""
0.97998893
0.79826701
""
0.98621339
""
""
0.95554733
0.88874769
0.96377355
""
1.0803642
1.0099223
""
0.83536464
1.065523
""
1.0274782
1.0241851
1.0101893
1.0095611
1.103814
0.87085587
1.0239727
0.94926202
0.99070513
0.92847902
""
""
0.88740104
0.97399426
1.0242304
1.1473606
0.9891538
""
""
""
""
1.0469972
""
""
""
""
""
1.016809
1.0573415
0.99635553
0.98255813
1.0203602
0.934789
1.0338925
""
""
0.98640913
""
1.0468684
""
1.0348223
""
1.0496149
""
1.0242209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90078241
""
""
""
0.97811902
0.93088305
""
1.121418
1.0374489
0.9812178
0.9962737
1.0385512
""
""
0.93348384
""
""
0.80345488
1.0221093
0.93788153
0.95674574
0.9780696
0.83595765
0.86623842
1.0028404
0.91400218
0.94156045
0.82388252
1.0226386
0.93368298
1.000423
1.0972456
1.052163
0.97513819
""
1.0342871
0.96461958
1.0735439
""
""
""
1.0263531
""
""
""
""
0.99043435
1.0242174
""
""
""
0.89696968
""
""
""
1.0152717
""
0.93601978
1.1019691
""
""
0.93560106
1.2052411
""
""
""
""
0.94069153
1.0071008
""
1.0560437
1.0264094
0.95883995
0.98925126
""
1.0055962
0.98364711
1.1166357
1.0088305
1.0162237
""
""
""
0.97272313
0.91564667
""
0.85563433
1.0141976
1.0394168
1.0320466
1.0184808
0.90938967
0.93542349
0.82530439
0.97160029
1.0882398
0.83924299
1.0384743
0.93292624
1.0059561
1.0406389
1.060959
1.0126833
0.91691911
""
""
0.94511992
""
""
0.74640787
""
""
0.97853869
0.97302419
""
""
""
""
""
0.93444461
""
0.86553884
1.0267937
1.0898194
0.94701725
1.0312686
1.0186217
0.99222118
""
0.97728521
0.94247073
0.91941518
0.94313169
""
""
0.95607847
1.0499204
1.0297542
0.91299677
1.0235575
""
""
""
1.0612829
""
0.95059943
0.86153793
""
""
0.95200288
1.0234131
0.87767434
0.99253523
""
""
""
""
""
1.013949
""
""
1.0680746
""
""
0.97167116
""
""
0.98121136
0.90945762
""
""
0.98343331
0.81051695
1.0285909
""
0.98416644
0.91849113
""
0.966838
""
1.060871
""
0.88546324
1.0229346
1.0380738
1.0168648
0.81184936
1.0338349
0.89015001
0.85789418
1.0004787
1.0271119
""
""
1.0088565
0.78238606
0.95243084
0.95288545
0.99774963
""
1.1176856
0.95448649
""
""
0.94169974
0.99733108
""
0.98096728
0.89644504
""
1.0870001
0.8692584
""
1.0086917
1.0365989
1.0171056
""
""
1.1111813
""
0.90720892
0.92325902
0.72713047
0.8466776
0.5656423
""
""
""
0.87542343
""
""
0.99472505
0.89043725
""
1.0853956
0.99079549
0.96219331
0.92621607
0.89872366
1.0027353
0.8363021
""
0.98744434
""
""
""
""
1.0342162
1.0174296
""
1.0323716
""
1.0480244
0.9913606
0.972803
""
0.92130148
1.0275501
1.0655321
""
0.94343162
""
""
0.89679211
0.99468005
""
""
1.0471724
1.1046331
""
""
""
""
""
""
""
""
""
1.0875242
1.0458047
""
1.2318873
""
1.0297471
""
""
""
""
""
""
""
""
""
0.94401401
""
""
""
0.91081268
""
0.919321
0.93781906
""
""
""
""
""
""
1.0373603
""
1.0818133
""
1.018483
1.0389158
1.0988617
0.98082119
""
0.94675773
1.1478916
""
0.93917316
0.98967528
1.1535591
0.90630436
0.84909111
""
""
0.95284986
1.1028339
""
""
""
0.99848121
""
""
""
""
1.1495374
1.0452468
0.99268258
""
0.98343229
1.0003483
""
1.0229392
""
0.65710592
""
""
""
""
""
""
""
1.017487
""
""
""
1.0403467
1.0690165
""
""
0.87389928
0.89982754
1.0117531
""
0.76908779
0.95376194
""
""
""
""
0.85151184
0.81509364
0.95404607
""
""
0.97695184
""
""
""
""
""
""
0.97418535
""
""
0.864963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99014837
0.89701319
""
""
""
""
0.98249584
""
""
""
""
""
""
""
0.89865077
""
