kir_imm_hisp_female_mean
""
""
""
""
0.48840708
""
0.4205499
""
""
0.43080768
0.45532662
0.5076226
""
""
0.41926882
""
""
""
""
""
0.59238857
0.42066681
""
""
0.49731255
""
0.49325132
0.53496987
0.50894636
""
""
""
0.51579267
0.46828815
""
0.54546821
""
""
""
""
""
""
""
""
""
""
0.4833681
""
0.66694826
""
0.50287223
0.43680504
""
""
""
""
""
""
""
""
""
0.42817709
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37021104
""
""
""
""
0.45226061
""
""
0.49571723
0.51039505
0.4025664
""
""
""
""
""
""
""
0.43359452
0.47233462
0.43060967
0.45190042
0.52641529
0.4864383
0.47132316
0.45986971
0.46657026
0.43010822
0.48365006
0.44617152
0.47409359
0.49988928
""
0.53208476
""
0.48412248
0.51055324
0.5030576
""
""
""
0.42196912
""
""
0.46088889
""
0.39999104
0.5077197
""
""
""
0.49899468
""
""
""
0.4183186
""
0.45184731
0.424496
""
""
0.46563905
0.38724896
""
""
""
""
0.4177345
""
""
""
""
0.45528337
""
""
0.46357659
""
""
0.50645274
""
""
""
""
0.57348031
0.54337013
""
0.56007695
""
""
""
""
0.49883518
0.50166851
""
0.3856867
""
""
0.46652853
0.44125217
""
""
""
""
0.52916718
""
""
0.43353367
""
""
0.58195186
""
""
0.5340516
0.491898
""
""
""
""
""
0.50957048
""
0.49442855
0.50332958
""
""
""
0.44216293
0.53757828
""
""
0.48117447
""
""
""
""
0.46191257
""
0.39517212
0.47660205
""
""
""
""
""
""
0.50053215
""
""
""
0.58719021
0.39769548
0.46853489
0.52715057
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48442185
""
""
0.41250968
""
""
""
0.57904118
""
0.36232528
0.45583108
""
0.48124608
""
0.42408028
0.44140476
0.45376554
0.5240432
0.50858343
0.521815
0.53419578
0.47239679
0.4843263
0.53413385
""
""
""
""
""
0.49868858
""
""
""
0.46025363
""
""
0.48910472
0.44526094
""
0.42544702
0.49980304
""
""
""
""
""
""
""
""
""
""
0.50457811
""
0.49599057
""
""
0.3985168
""
""
""
""
""
""
0.49241531
""
""
""
0.47314423
0.35792524
""
0.54862469
""
""
""
0.55431539
""
""
""
""
0.54989034
""
""
0.48050219
""
0.53055727
0.4923476
0.4811866
0.42606416
0.50153083
0.46631518
0.47089985
""
0.46883091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38740689
""
""
""
""
""
""
""
0.55427086
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48780134
""
""
0.32860124
0.42888865
""
0.41089278
""
""
0.4790585
""
""
""
""
""
""
0.43378535
""
""
0.47102961
""
""
""
""
""
""
""
""
""
""
0.40305811
""
""
""
""
0.47201332
0.46713346
""
""
0.48311594
""
""
""
""
""
""
""
""
""
""
""
0.46311304
0.44202581
0.39846677
""
""
""
0.45234191
""
""
0.47485402
""
""
""
""
""
""
0.52833343
""
0.40776986
""
0.43308893
0.42133945
""
0.44565907
""
0.45549548
""
""
""
0.43884045
0.43248758
""
0.38171536
""
0.41307211
""
0.402125
0.44384524
0.43345618
0.38833392
0.42166597
0.46662435
""
""
""
0.35186636
0.44738239
""
""
0.50391549
0.41233721
0.55988413
0.47501335
0.41313586
""
""
0.49629363
""
0.4545323
""
0.47650066
""
0.42321548
0.35951585
0.39846316
0.42602089
0.49739882
0.41984653
0.43519554
0.44107693
0.44083384
0.45846304
0.44933057
0.47832522
0.38562801
0.40548697
""
0.39791667
""
""
0.37400073
0.4110707
0.44966185
0.40605691
""
""
0.43530306
""
""
0.55689257
""
""
""
0.43151018
0.35613126
0.42011362
0.49249718
0.46971923
0.47173545
0.47377613
0.41398224
0.42961344
0.40978804
0.43436703
0.45344934
""
""
""
""
""
0.41156936
""
""
""
0.42728752
""
0.51694977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45305973
""
""
""
0.46798846
""
""
""
0.43178207
""
0.45882615
""
0.43291327
0.3970466
""
0.48048842
0.44642684
""
0.37534192
""
0.45326871
0.43789521
0.4496837
0.45103067
""
""
""
""
""
""
0.35428607
0.43522078
0.37489092
0.4178322
""
""
""
""
""
""
0.46543282
""
""
0.51302826
""
0.46267182
""
""
0.45416427
0.43493986
0.42968926
0.45099986
0.48358536
0.50833398
0.46763417
""
""
0.47527206
0.51624173
0.52331901
0.46960571
""
""
0.46578991
0.43552664
0.51518631
0.48097149
""
""
0.49723133
0.45227486
0.42088404
""
""
0.47396535
0.42540255
0.45541626
""
0.44874775
0.48763311
""
""
0.35793781
""
""
""
0.3939378
""
0.48437965
