hours_wk_natam_pooled_p1
""
""
""
""
""
""
14.218404
""
""
""
""
23.805159
""
""
""
""
20.474098
""
""
""
""
17.245802
27.305389
""
20.444052
""
""
""
48.653206
""
""
""
37.431961
""
""
""
""
""
""
""
""
""
""
""
""
""
24.836105
22.328382
""
""
15.014091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.634052
""
""
""
18.275021
""
""
""
""
""
""
""
""
""
13.779735
""
""
19.240717
4.9069242
""
""
23.259109
""
28.94862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-3.8639743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.192295
""
""
""
""
""
""
5.9047694
23.364357
""
""
""
""
""
""
""
49.014732
""
4.5307932
20.329691
""
24.392277
""
29.0075
""
36.745323
24.976685
""
""
13.383161
10.896129
""
12.032941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.23415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.419632
""
""
29.472437
""
10.175272
""
""
""
""
""
""
""
""
""
""
""
""
17.005627
""
29.69738
-0.017678367
""
""
""
""
""
""
""
""
""
""
""
26.192432
""
""
16.163832
""
""
""
36.168438
""
8.9801283
31.432354
""
""
23.646896
""
""
""
""
""
11.420953
26.01757
""
21.094233
""
""
""
""
36.111069
""
""
""
""
""
""
21.408213
21.128014
21.537144
22.982252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
15.083778
""
20.440653
""
""
""
21.592155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16.674765
""
""
""
""
""
""
""
""
""
26.503759
""
""
""
11.940095
""
21.254896
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
11.741859
""
""
6.4629412
14.425172
""
""
13.060089
""
""
""
-3.7611887
""
""
""
""
""
""
""
""
""
""
""
""
""
15.833449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.327339
11.301701
""
""
35.932301
""
""
""
-2.4199264
""
""
""
""
""
21.176083
30.152779
""
""
""
18.455868
""
""
""
""
""
""
40.440563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.695484
17.099485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.634954
17.701836
""
""
""
""
15.910691
""
33.742523
""
""
""
""
""
""
""
""
17.08922
""
""
15.959416
19.330914
18.816778
24.430906
20.295378
23.770555
""
21.725245
20.025343
22.8202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.737032
30.905876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.756681
24.016722
""
""
""
""
9.0382099
""
""
33.684589
""
18.226543
19.354717
18.429451
27.079792
""
21.51005
""
11.836298
""
""
13.14472
16.472586
10.893345
""
""
48.211037
13.706926
13.460516
3.6011832
""
13.920012
11.817918
14.477104
""
""
""
""
15.501534
30.873285
""
""
""
20.343754
""
""
""
""
""
""
""
13.051921
""
""
""
""
""
""
""
""
""
20.988327
""
""
""
17.357084
""
16.206997
-1.4842111
9.9966526
""
""
12.857761
15.908093
-3.5750017
16.671261
""
""
""
14.522995
""
""
22.123291
""
""
""
""
""
20.084049
""
21.534224
""
""
""
""
""
""
31.219757
""
""
39.854599
17.373686
""
""
25.880507
18.966818
31.299145
19.706177
25.022823
12.034898
7.4971223
16.139322
""
""
8.2042427
34.61692
14.10764
24.459192
""
10.414765
16.355473
9.1396284
""
20.435177
""
""
""
""
28.545223
22.331327
20.262646
15.6668
""
14.860518
""
25.193953
24.679848
""
""
""
""
""
""
23.593073
38.799873
19.727518
