proginc_hisp_pooled_mean
0.021043232
0.060777988
""
0.033033155
0.0052224239
""
0.022995569
""
""
0.14022991
0.0011933229
0.013978678
""
0.076901935
0.0087445984
""
""
0.032993086
""
""
0.015964346
0.046403464
0.0053639333
0.0013169404
0.028859813
""
-0.0028808855
0.035677377
0.045958579
""
""
-0.0028766193
0.041508917
0.051152978
""
0.02400141
""
""
""
""
-0.00063992932
""
""
""
""
""
0.024110682
0.0039123404
0.0056082415
""
0.0032176618
0.012259241
-0.0027184705
""
""
0.00074275659
""
""
""
0.026130971
""
0.022750549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016475616
""
0.016595606
""
0.019464923
0.020694025
""
""
-0.0015098676
0.024368774
0.0073153083
0.11103376
""
""
0.00013628925
""
""
0.0099264942
0.0076799947
0.023913831
0.018811435
0.020761125
0.01423707
0.016729116
0.020257823
0.024149343
0.016815092
0.023076644
0.020150013
0.036443766
0.014224013
0.023958959
0.019950988
0.021891709
""
0.0042039971
0.047290117
0.015645014
""
""
""
-0.00136098
""
""
-0.004317651
""
0.011576895
0.020399479
""
""
""
0.017644465
""
0.0031621603
""
0.011258798
""
-0.0017901438
0.011577835
""
""
0.029142417
0.013007741
""
""
-0.0042224978
""
0.033177398
""
""
""
""
0.021991717
""
""
0.023645053
-0.0023495669
""
-0.0029664086
""
""
""
""
0.023774497
0.027648386
""
0.010362141
""
""
""
0.018089386
0.03365159
0.024596194
0.15359777
0.026310552
""
0.0090234298
0.029404448
0.062434692
0.14814574
""
""
""
0.020049179
""
""
0.046100844
""
""
0.0034886722
""
""
0.00044258503
0.0061977487
""
""
""
0.0065284902
0.017837556
0.032501031
0.051991496
0.050544001
0.069610648
0.037046954
0.0021297296
0.027568974
0.036756545
0.026735749
""
0.0072677801
0.0024414058
-0.0013840391
0.016810976
""
""
0.025059089
0.061986387
0.027508968
0.023320815
""
""
""
""
""
""
0.061350744
-0.0010962063
0.065037258
0.038708337
0.022451878
0.049198467
0.0846017
-0.0054281428
""
""
""
""
""
""
""
""
""
0.0082166437
""
0.013153228
""
""
0.0001135123
0.0072211423
0.073206306
0.063696109
0.056853008
-0.0040536826
-0.003124845
""
0.060138386
""
0.018302068
0.025281323
""
0.042847771
0.0082410965
0.042994037
0.076629639
0.033065245
0.035761923
0.032806762
0.027224213
0.025517851
0.047421765
0.016517051
0.07488022
0.18252736
""
-0.002710856
""
""
0.10707897
0.011297738
""
0.050604731
0.05747265
""
""
0.035663527
0.033618785
""
0.061250281
0.046961114
0.0058215843
""
""
""
""
""
""
0.066233993
""
0.0193804
0.0052841064
0.054558914
0.045590948
""
""
0.023208858
0.072678357
-0.00084730959
""
0.020866234
