coll_hisp_pooled_mean_se
0.065794125
0.057656921
""
0.043691743
0.030774094
""
0.021774897
""
""
0.063096285
0.045050755
0.02199721
""
0.099108726
0.038024928
""
""
0.050554976
""
""
0.053231966
0.023552204
0.066303656
0.040479548
0.022563614
""
0.036795486
0.026722679
0.021622125
""
""
0.067437321
0.027153393
0.03025353
""
0.038426921
""
0.087974116
""
""
0.049569804
""
""
""
""
""
0.018574856
0.051006883
0.041233491
0.062929146
0.04142997
0.036329098
0.064622775
""
""
0.044004865
""
""
""
0.072625212
0.077885352
0.029900754
""
""
""
""
""
""
""
""
""
""
""
0.068468608
0.062340688
""
0.083186179
""
""
0.028984938
0.090533085
0.034511633
""
0.055766013
0.026406979
0.063667431
0.073572181
0.034024961
0.041780736
0.040429622
0.0029611257
""
""
0.057920784
""
""
0.085188277
0.020460451
0.0092466818
0.015443049
0.01975864
0.0046064178
0.010756648
0.014930973
0.023438625
0.0085048545
0.022708479
0.019587101
0.062516913
0.026324853
0.042883709
0.051197674
0.033619415
""
0.034253672
0.032600772
0.033658322
""
""
""
0.053510558
0.058751337
""
0.053698324
0.083785653
0.044019572
0.039616726
0.077579752
""
""
0.012783492
""
0.044469617
""
0.024159733
""
0.038946271
0.035806205
""
0.096530959
0.042620085
0.055573996
""
""
0.072105467
""
0.047971521
0.11462297
""
""
""
0.034541257
""
""
0.028423227
0.044732403
""
0.056662392
""
""
""
""
0.044774506
0.019633071
""
0.0084652212
0.073037729
""
""
0.03487809
0.01096204
0.027090687
0.036111545
0.02052664
0.094161488
0.08048173
0.025827887
0.01319537
0.06291642
0.043242425
""
0.070162475
0.029577544
0.085996769
""
0.029637258
""
""
0.04928977
""
""
0.045847215
0.034056686
""
""
""
0.026972229
0.044651922
0.01784879
0.037246071
0.019605093
0.026911164
0.041579887
0.03747239
0.040588614
0.026994973
0.023071006
0.073454864
0.081868634
0.036883105
0.07708206
0.059678007
""
""
0.015094076
0.055566102
0.022738194
0.016735801
0.087965801
""
""
""
0.11093317
""
0.027592886
0.051641822
0.072159924
0.068363495
0.030053502
0.032785937
0.030144965
0.06574434
""
0.094124615
""
""
""
0.098889351
""
""
0.093017071
0.054178964
0.08418525
0.043244284
""
0.086593755
0.068263821
0.028872086
0.073495016
0.064528339
0.015374461
0.057402592
0.043856394
""
0.04743021
0.11735108
0.04441455
0.028444711
0.078534447
0.025910957
0.086001024
0.016775051
0.01320775
0.019509913
0.017947147
0.0033795726
0.018678067
0.0056063123
0.0080685811
0.02366931
0.033207223
0.09604881
""
0.077465177
""
""
0.055105597
0.074492879
""
0.080966197
0.015465361
""
""
0.009399239
0.029825142
""
0.01676205
0.0092182113
0.08649458
""
""
""
""
0.053552508
""
0.061490864
""
0.040181667
0.059665333
0.040627774
0.015593449
""
0.093504928
0.051700667
0.046838466
0.079575233
""
0.036505792
0.064290136
""
0.033054445
0.054008078
0.081266105
0.059186585
0.028817987
0.03618883
""
0.039175756
0.038481861
0.075872421
0.066958465
0.032296881
0.078501582
""
""
0.046233941
0.049140792
0.080498241
0.043656796
0.026221098
0.1248884
0.027601656
0.016214052
0.012272946
0.039518442
0.0040837522
0.018792247
0.068504281
""
0.02248201
""
0.067550577
0.062673382
0.048694059
""
""
""
0.067213833
""
""
0.08300148
0.0030050317
0.10859818
""
0.093511567
0.051765393
""
0.070436053
""
0.058854543
0.061664473
""
0.089838423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063402794
""
""
""
""
""
""
0.066905156
0.02999144
""
0.042109225
0.046814185
""
""
""
0.061659526
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044016022
0.069456339
""
0.051450558
""
0.070937969
0.044477995
0.075064868
0.030210054
""
""
0.070539117
0.037855551
""
""
""
""
0.031911809
0.036570683
0.097669445
""
0.051916171
0.024175331
""
""
0.037643153
0.023205744
""
0.03273109
""
""
0.01844101
0.060831897
""
""
""
""
0.085733198
0.014859566
""
""
0.013716654
0.039181959
""
""
""
""
""
""
""
""
0.10808319
0.024834124
""
0.038299721
""
0.085029095
0.012677564
0.0066093821
""
""
0.019717656
0.04448868
0.0571904
""
""
""
""
""
""
0.077494018
""
""
0.046172623
0.029144261
0.019257223
0.053359102
0.049537625
0.063455679
0.037823923
0.047801808
0.054920591
0.01472593
0.053956587
0.050758947
""
""
0.066200048
""
0.041481894
0.039321754
0.038049806
""
0.052854523
0.028253848
0.029029237
0.022339815
""
0.018112928
0.048923485
""
0.046507381
0.005590125
0.027507646
0.065967776
0.020245139
""
0.015615136
0.059174351
0.016983882
0.010878315
0.020356243
0.026144098
0.012082011
0.033343285
0.072037958
""
""
0.013859699
0.025147079
0.050834086
""
0.02881998
0.050641973
0.026850088
0.03097629
0.013843117
0.04223742
0.037006844
0.0076354565
0.043579906
0.0043532019
0.024898428
0.032503575
""
0.0099922977
0.015527476
0.033632703
0.04058503
0.027766483
0.015949873
0.010074832
0.0050679604
0.0075351913
0.020796392
0.013865171
0.0038938371
0.020603994
0.029899875
0.057948153
0.016018854
0.035179317
""
0.026151519
0.021034366
0.019169107
0.023317836
0.044064768
0.027929323
0.016728079
0.047826596
0.049679097
0.02721284
0.087128006
""
0.040915221
0.034617133
0.031197244
0.01424665
0.024804503
0.01532765
0.0067056688
0.0047145109
0.030625185
0.014998244
0.023968542
0.018243983
0.030191379
0.029982692
0.084698126
0.037677221
0.055493716
0.041636989
0.013161222
0.097623102
0.040329877
0.043034188
0.056936279
""
0.03076775
""
""
""
""
""
""
0.1073088
""
""
""
""
""
0.040731136
""
""
0.072712675
""
