kfr_natam_male_p100
""
0.53781259
""
""
""
""
""
0.59457028
""
""
""
""
""
""
""
0.6266461
""
""
""
""
""
""
""
""
0.81319422
""
0.79931742
""
""
""
""
""
""
""
""
0.80833519
0.55032319
""
""
0.81102616
""
0.97055846
""
""
0.65230536
""
""
0.94523871
0.52876031
""
0.37436596
0.59639561
""
""
""
""
""
""
0.83315837
""
""
""
0.056097034
""
0.53901309
""
""
0.53478456
0.32434699
0.56284517
0.35802066
""
""
0.27775455
0.56693238
""
""
0.63052225
0.58729982
0.54038262
0.51924133
0.3039054
0.37788686
0.25385824
0.48818389
0.48474249
0.63729292
""
0.22559389
0.51212853
""
0.25405979
0.25044182
""
""
0.54764915
0.44526038
0.62137735
0.55403018
0.44742349
0.49438584
""
0.43831301
0.48195064
0.6573168
0.51578116
0.47561267
0.50011897
""
0.6809305
0.39722663
""
""
""
0.51525593
""
""
""
""
""
""
""
""
""
""
""
""
0.81180656
""
""
""
""
""
""
""
""
0.42030355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42947713
""
""
0.72286743
""
""
""
""
""
0.51968843
""
""
""
""
""
0.44776508
""
""
""
0.51148814
""
0.88020241
0.66258001
""
""
0.57303917
0.68233418
0.55057698
0.5372541
""
0.47926992
0.67038625
0.39965034
0.63778496
0.92146486
0.063051477
0.64843243
0.54768819
0.49278373
0.59119982
""
0.47924668
0.57036686
""
""
0.43709272
0.65880191
0.45211136
0.68709767
0.47254822
""
0.67118597
0.52152634
""
0.46227989
0.61080986
0.32527113
0.49757314
0.55618376
0.53331667
0.53869426
0.52702349
0.45050088
0.56980419
""
0.74003893
0.6131373
0.49394894
0.64942044
0.58379668
0.48347768
""
0.55066085
""
0.62708145
0.78096741
0.53810048
0.62564218
""
0.64224076
""
""
""
0.47680825
0.84821987
""
""
""
""
""
""
""
""
0.4086757
""
0.72101766
""
""
0.55363661
""
""
""
""
""
""
""
""
0.64238614
""
""
""
0.13548972
0.76716596
""
""
""
0.36284655
""
""
0.48123366
""
""
""
""
""
""
""
""
0.52426666
""
""
""
""
""
""
""
""
""
""
0.60945201
""
0.36448386
0.3957319
""
""
0.56363475
0.59758997
""
1.0934702
0.30770311
0.39633977
""
0.36777717
0.76476014
""
0.31520286
""
0.48130313
0.45852223
""
""
0.3045758
0.62518072
0.32015768
""
""
""
0.47488126
0.62302673
""
""
""
