kir_native_other_male_mean
0.37628132
0.43906063
""
0.51034987
0.43550849
""
0.44213298
""
""
0.438685
0.54149318
0.48748857
""
""
0.49790254
""
""
0.53860986
""
""
0.48974559
0.48459572
0.49392831
0.43862605
0.49249905
""
0.49280709
0.46669331
0.52154392
""
""
""
0.51313943
0.51736993
""
0.49815249
""
""
""
""
0.4388392
""
""
""
""
""
0.51321054
0.52293199
0.60615247
0.46439326
0.56931973
0.57465065
0.47283852
""
""
0.49487829
""
""
""
0.56741923
""
0.53054655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51527882
""
""
""
""
0.48509544
""
""
0.48389581
0.58268946
0.46242905
""
""
""
0.51090235
""
""
0.56511861
0.59705806
0.45340231
0.50595456
0.49475798
0.47057179
0.55733705
0.54873264
0.51369554
0.48641846
0.48717141
0.48694116
""
0.45511487
0.38986719
0.45006242
0.52387935
""
0.42492568
0.54472101
0.48340619
""
""
""
0.49566296
""
""
0.52119172
""
0.52705842
0.48503253
""
""
""
0.52365577
""
""
""
0.50858998
""
0.48137087
0.50460297
""
""
0.44814438
0.46544597
""
""
""
""
0.52598763
""
""
""
""
0.54380208
0.44545209
""
0.49219871
0.51982987
""
0.45355526
""
""
""
""
0.72050953
0.55587405
""
0.61407769
0.49918714
0.67524451
0.52643311
0.50656217
0.50611019
0.50727302
0.48041463
0.52183712
0.45689216
""
0.48748624
0.47131717
0.48722202
0.50043154
0.4372834
0.46437824
0.50114518
0.51976913
0.5637241
0.5166319
""
""
0.52573872
""
""
0.55632639
0.50197822
""
""
""
0.51213741
0.51878726
0.5070312
""
0.55249912
0.54712999
0.5291639
0.53797102
0.50066644
0.53768808
0.51810378
0.44704676
0.56706858
0.46283349
0.53111398
0.52413595
""
""
0.5110563
0.42495149
0.52994645
0.52366233
0.53103197
0.35393047
0.35865712
0.40521222
0.40427709
0.35607252
0.52098531
0.45778924
0.43807212
0.57818151
0.54064709
0.49555597
0.48655599
0.48074371
""
0.46963176
""
0.44526094
""
0.365136
""
0.52096337
0.44703221
""
0.45119861
0.57050383
""
0.59813726
0.45495921
0.49531943
0.43306169
0.49178562
0.5244115
0.57416654
0.56188715
""
0.51758951
""
""
0.54390138
""
0.55668068
0.50527608
0.56147343
0.56376255
0.50726438
0.53916222
0.58322912
0.55216891
0.59785354
0.56165451
0.55134994
0.58109057
""
""
0.37920803
""
""
0.47254559
0.52282614
0.47959512
0.44903529
0.51738107
""
""
0.56652457
0.53441298
0.51642042
0.55741072
0.53723037
0.48456046
0.54478848
""
""
0.5494287
0.48779476
""
""
""
0.55861753
0.54522318
0.53366882
0.55946666
0.61232758
0.56301838
0.59849483
""
""
""
0.57006627
0.40932903
""
0.57643217
0.65946651
""
0.62981695
0.51919997
0.57410067
0.49129739
0.57623994
0.51159465
0.56796598
0.58220172
0.54441446
""
""
""
0.59324646
0.55067664
0.4823947
0.54416382
0.48473749
""
0.48443121
0.5277338
0.50674939
0.54779351
0.56432754
0.50674701
0.53542978
""
0.52330017
""
""
0.50530028
0.54021156
0.49282154
""
""
""
""
""
0.49793053
""
""
""
0.66540748
0.47626007
""
0.63626236
""
""
0.49199003
""
0.59303474
""
""
""
0.53551036
""
""
""
""
""
0.47011423
""
""
""
""
""
""
0.63210106
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52771574
""
""
""
""
""
""
0.54576218
""
""
0.58268046
0.59643853
""
""
""
0.65831655
0.58273429
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52232915
""
""
""
0.49352378
""
""
""
""
""
0.5228011
""
""
""
""
""
""
""
0.4282361
""
0.52715629
""
""
0.55377489
""
""
""
""
""
""
0.51131219
""
""
0.53519595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48946995
0.55961663
""
""
""
""
0.46957088
""
""
""
""
""
""
""
""
""
0.48476538
0.53832489
0.53075397
""
0.53083807
""
""
0.49052289
0.4666222
0.51600474
0.47286859
""
""
""
0.52498764
""
0.34893921
""
0.48401868
""
""
0.46678737
0.52482027
0.443831
0.49954766
0.53299117
0.54616541
""
0.51935327
0.559237
0.42726871
""
""
""
""
""
""
0.57666677
0.61718744
""
0.65047145
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56637084
""
0.55616421
""
""
""
0.58049214
""
""
""
""
""
""
0.4955042
0.57462043
""
0.59003741
0.54853743
0.57756925
""
""
""
""
""
""
""
""
""
""
""
0.60222405
""
""
0.52323663
""
""
""
""
""
0.51857555
""
0.54287392
0.49322763
0.55137956
0.4467909
0.51922125
0.58683592
0.55554765
0.5537405
""
""
0.59783429
0.58642268
0.52774525
0.53751796
0.4872506
0.48285094
0.45029712
0.49502781
""
0.52118403
""
""
""
""
""
""
0.58557767
""
""
0.36027551
""
""
0.58246082
""
""
0.5518955
""
""
""
""
""
""
""
""
0.44526154
""
""
0.52641702
0.47633982
""
""
""
0.49225295
0.54709524
""
""
0.53518271
""
0.59844458
0.52524304
0.55169356
""
0.51836574
""
""
""
0.51393729
""
0.51917547
""
0.55135673
0.5164755
""
0.55656296
0.49288404
""
0.48083991
0.5142799
""
""
0.57309288
0.65653199
""
0.60284632
""
""
""
""
0.54952604
0.54363763
0.60487002
0.52640945
""
""
""
""
""
0.60434896
0.48314849
""
""
0.47424456
0.43428239
0.5107162
""
0.5316574
0.51290327
0.51591098
0.49286136
0.5154407
0.54552239
0.60380423
0.44707283
""
""
0.49071449
0.57818931
0.57361829
0.52404726
""
""
0.54294348
0.56209838
0.58002567
0.54773355
0.50630087
""
""
0.62777746
0.46460533
0.51534617
0.56884038
0.52715272
0.52201682
0.52005047
0.5238744
0.55827928
0.60335517
""
""
0.47199383
""
""
""
0.61817783
0.58639669
0.57451308
