has_mom_hisp_female_mean
0.88490456
0.86587191
""
""
0.6027801
""
""
0.89981729
""
""
0.78726351
""
""
""
""
0.92811185
0.87235391
""
""
""
""
0.79018998
0.91298562
""
0.67128831
0.96346778
0.96086478
0.84211433
""
0.68874967
0.93628681
""
""
""
0.93671894
0.83442348
0.77776164
""
0.86241835
""
0.93367767
0.81518543
""
""
0.92898786
""
""
0.75036037
0.83363044
""
0.87338161
0.77020353
""
""
""
""
0.87427908
0.84397107
0.87832332
""
0.85914063
0.80129564
0.92315042
0.88486487
""
""
""
""
""
0.89332759
""
""
""
""
0.92145771
""
""
0.85215545
0.9219203
0.99899423
0.91981173
""
""
0.90279949
""
""
""
""
""
""
""
""
""
""
""
""
0.86534458
0.90474391
0.90688533
0.91369545
0.93414921
0.99198014
0.86490989
0.84761465
0.88470978
0.93048143
0.90234059
0.8787657
0.92715454
0.89230424
0.90868592
""
0.75342244
0.93736404
0.67547178
0.83874661
""
""
0.75513369
0.83374202
0.75955993
""
0.97555321
""
""
0.87562197
0.9074015
0.80468303
0.86133802
""
""
0.72614926
""
0.86087012
0.98078585
""
0.863644
""
0.84391302
0.63136655
0.77872163
0.958372
0.86459261
""
""
0.82921737
0.68036753
""
""
""
""
""
0.59833938
0.87816429
""
""
0.945692
0.80396718
""
""
""
""
0.87869948
""
""
""
""
0.86378121
0.88659221
""
0.84929854
""
0.80724841
0.92110443
0.72554243
""
0.7204293
0.60444784
0.74459308
""
0.84121031
""
0.67413074
0.89867264
""
0.86774641
0.8787213
""
0.93964487
0.86179245
0.91701871
0.82400209
0.87545133
0.93103641
0.9277761
0.82268494
0.8121978
0.85608232
0.92803985
0.91479319
0.82676357
0.81818312
0.86388242
0.88280636
0.86289161
0.79054266
0.87765193
0.9257555
0.82143027
0.84720254
0.727202
""
0.80636948
0.80047137
0.93292409
0.85385793
0.92451489
0.94762921
0.87251472
0.87635034
0.854397
0.88958132
0.86987859
0.86981088
0.85835761
0.89069492
0.88068801
0.86685759
0.87504649
0.80673599
0.93602175
""
0.93980688
0.88903886
0.82596368
0.86946154
0.82900304
0.85040033
""
0.81591153
0.93351471
0.86135077
0.87135953
0.80718398
0.86592716
0.87118757
0.88993394
0.92312199
""
0.93334615
