marr_26_other_pooled_p25
0.31155473
0.25486943
0.26456943
0.27354494
0.16280891
0.20120201
0.20675837
0.18389788
0.28397638
0.28173131
0.22764952
0.20213036
0.20531079
0.25092372
0.18343864
0.38484007
0.34298545
0.17985268
0.38869193
0.18924429
0.23007588
0.24796301
0.19289111
0.15188558
0.18844019
0.12000075
0.25563928
0.24960643
0.23289974
0.30270326
0.16196501
0.23326464
0.20953962
0.20805597
0.23603958
0.26444271
0.22679862
0.23733972
0.052788824
0.059909001
0.18941562
0.20081574
0.34493056
""
0.2008341
0.10820028
0.16720676
0.29261637
0.20474875
0.24804166
0.28962049
0.25577658
0.18981686
""
0.25547189
0.17791314
0.1030704
0.30025876
0.18735215
0.18230759
0.21500419
0.24565548
0.24202107
0.35360837
0.44249794
0.31411093
0.41702092
0.323383
0.29756606
0.33492973
0.14497387
0.19342062
0.2043175
0.20143075
0.21507528
0.49587405
0.30832812
0.34166983
0.30021858
0.16840968
0.21017958
0.15749259
0.37112147
0.25269422
0.25083447
0.24543956
0.3264834
0.33202225
0.3062959
0.41226915
0.38242713
0.22219615
0.31791145
0.25648934
0.34933564
0.54516768
0.23116823
0.25669646
0.19273871
0.21821433
0.18919586
0.16991633
0.17953239
0.19341415
0.2037963
0.22155388
0.20836046
0.21791299
0.29035851
0.25604555
0.22086307
0.25382143
0.1960558
0.28860852
0.25155514
0.21488963
0.22701137
0.23229206
0.21455626
0.21313633
0.18224587
0.24917272
0.24009824
0.28359905
0.22563237
0.19607502
0.16194507
0.26040578
0.16845757
0.39619324
0.18468396
0.12539801
0.27105731
0.27857739
0.27697045
0.20103127
0.25314707
0.23600803
0.19123894
0.22977659
0.23624524
0.27975932
0.23094018
0.21524557
0.22229356
0.18772151
0.20408809
0.27879503
0.27347815
0.1381007
0.34572133
0.23448645
0.20185132
0.12919755
0.27307093
0.2469838
0.26521075
0.20141114
0.28705567
0.26805958
0.30077478
0.23428042
0.22173114
0.16609797
0.16322197
0.18463488
0.28355604
0.37217596
0.32614318
0.2044443
0.18118291
0.20835753
0.25134069
0.20230086
0.21550398
0.32657847
0.20716675
0.22179617
0.20982628
0.30424133
0.12836482
0.3662031
0.21830234
0.28306678
0.14288899
0.17986929
0.1595308
0.40726629
0.17389801
0.36412933
0.2470649
0.29093498
0.20097965
0.15689535
0.14140111
0.24027488
0.24280617
0.24591176
0.21103007
0.34093156
0.20998578
0.27049801
0.40201795
0.21610345
0.2337123
0.2438667
0.1900771
0.20055556
0.29422912
0.23722562
0.27993903
0.27501225
0.17735416
0.34099561
0.21691649
0.20777258
0.21085677
0.16635631
0.27684814
0.26294154
0.17333381
0.29382244
0.25506288
0.27561855
0.19283102
0.18457618
0.21669289
0.24268652
0.16374144
0.18537942
0.22201571
0.19191003
0.12260361
0.23193169
0.29449904
0.18910304
0.41528875
0.25474548
""
0.35877734
0.30179635
0.18335806
0.21658935
0.28706008
0.25134414
0.21717927
0.16933241
0.16206878
0.23381786
0.19510424
0.18260854
0.16391118
0.29923284
0.20527251
0.2491747
0.2525287
0.20260899
0.18307677
0.29695478
0.18956962
0.23795223
0.13621479
0.2168605
0.16366848
0.17146201
0.18620101
0.16164932
0.16492057
0.15613911
0.13648643
0.20293321
0.20531943
0.28518716
0.24481782
0.12595518
0.17254764
0.22363055
0.1655097
0.18735483
0.26069027
0.13526535
""
""
0.14049248
0.20732252
0.19888431
0.15325493
0.14747986
0.10589622
0.2067012
0.28414887
0.18042603
0.33406267
0.25133464
0.15074722
0.29579413
0.14336625
0.21840398
0.23422784
0.23569083
0.15047053
0.14817952
0.21684684
0.24080543
0.1688043
0.19754086
0.36154258
0.35544392
0.19715524
""
0.19977532
0.15477996
