staytract_other_male_mean_se
0.064195
0.049763713
""
""
0.076965377
""
""
0.041490454
""
""
""
""
""
""
""
0.060167532
0.080981344
""
""
""
""
0.085584633
0.041330241
0.096360207
0.073488601
0.038764961
0.10962953
0.064476147
""
""
""
""
""
""
0.056562088
0.07311406
0.023194058
""
0.072513588
0.070665225
0.052491128
0.065411165
""
""
0.021506995
""
""
0.043881297
0.02460132
""
0.025648464
0.045964766
""
""
""
""
0.074948087
0.092800975
0.040889055
""
0.061296277
""
0.047879864
0.075873032
""
""
""
""
""
0.0128656
0.089760803
""
""
""
0.025338808
""
""
0.040224589
0.049043436
0.07522127
0.076882675
""
""
0.039340593
0.10031104
""
""
""
""
0.06266357
""
""
""
""
""
""
0.057147518
0.025699083
0.037604451
0.063664012
""
""
""
0.0068669301
0.025003951
0.042904947
0.013043948
0.038946554
""
0.034651976
0.03068319
""
""
0.080392592
0.031375695
0.083248124
""
""
""
""
""
""
""
""
""
""
0.058280915
0.049696621
0.075854674
""
""
""
""
0.070119575
""
""
0.051519975
""
""
0.094432577
0.10774748
""
0.092218071
""
""
0.046681479
""
""
""
""
""
""
""
0.04808354
""
""
0.081048518
0.083973564
""
""
""
""
""
""
""
""
""
0.098816052
0.066393696
""
0.020570092
""
""
0.042447612
""
""
0.030919557
""
""
""
0.073647708
""
0.032948047
0.071314245
""
""
0.007040841
""
0.038403705
0.022413258
0.052975688
0.071032397
0.0087754102
0.06968388
0.022052638
0.012920518
0.0985047
0.029318482
0.047118727
0.090998881
0.013089672
0.025551645
0.046442099
0.058802348
0.0040543904
0.035084389
0.0195651
0.079931438
0.040435713
0.020272696
""
""
0.014010865
0.030018575
0.036798697
0.0065984405
0.01665467
""
0.0078318883
0.0069814567
0.047060709
0.0074264137
0.0056916657
0.011802543
0.011308407
0.022271298
0.010017147
0.017246379
0.0072198668
0.021315977
0.0260501
""
0.050346591
0.010167519
0.014454035
0.013569672
0.026304374
0.03893197
""
0.019969655
0.052367903
0.012162395
0.024953162
0.030616786
0.016557297
""
0.0121052
""
""
""
0.021607619
0.049258806
""
""
""
""
""
""
""
0.085965
0.015190947
""
0.025080007
""
""
0.011160058
0.05775715
0.07689786
""
""
""
""
""
""
0.014587699
""
""
""
0.0660569
0.026756246
""
""
""
0.036625117
""
""
0.087022468
0.076976217
0.070596956
""
""
0.071921945
""
""
""
0.034631561
""
""
""
""
""
""
""
""
0.07229238
""
0.027680265
""
0.015970152
0.016281715
0.038952511
0.038462006
0.017039245
0.021607798
0.038377713
0.046839692
0.034398239
0.019579804
0.043113299
0.018860336
0.030020004
""
0.025576852
""
0.016743818
0.010430171
""
0.042486418
0.056531176
0.025867056
0.035714984
0.082105279
""
""
0.013907514
0.018549103
0.05211544
""
0.074688844
""
""
""
""
""
""
0.042356975
0.043430284
0.012997732
""
0.042084634
0.082339182
""
""
0.035538342
0.023112712
0.030762592
0.093887806
""
""
0.031431753
0.026333801
0.045077886
0.011339957
0.037176479
0.06830588
0.01930056
0.091237351
0.012734383
0.028463691
0.013993512
0.025525806
0.014498618
0.021674922
0.060654175
0.041492663
0.025635423
0.031081544
0.029778218
0.018518174
0.067228228
0.1062267
""
""
0.019650765
""
0.076235861
""
""
""
""
""
""
""
0.05479287
0.068799831
""
""
0.038207348
""
""
""
0.052485898
0.081602573
""
""
""
0.048499793
""
0.057429664
0.093967408
""
0.028542833
0.056750428
""
0.042252708
0.041153762
""
0.021141177
""
0.016420184
0.059576139
""
0.030516088
""
0.047307212
""
""
""
""
""
0.015946306
""
""
0.053861856
0.041849528
""
""
0.077677377
""
""
""
""
0.03881957
0.076721504
0.028586831
""
0.01652631
""
""
0.056842595
0.078496233
""
""
0.017935149
""
