stayhome_pooled_pooled_mean_se
0.004874567
0.0034691258
0.0082002003
0.0098856697
0.0055304482
0.015441472
0.0094627189
0.0035834359
0.0069113895
0.0093971016
0.0069345552
0.010759681
0.0083255162
0.0129782
0.010635106
0.0054596812
0.0053880117
0.011874084
0.015489573
0.006971058
0.012044521
0.0044497969
0.004947904
0.0057849563
0.0056320899
0.0045865728
0.0071716122
0.0041004773
0.0091567896
0.0079553416
0.0081034722
0.014285134
0.011764378
0.0092249727
0.0040663518
0.0058925846
0.0016845681
0.012191518
0.0043473444
0.0065885372
0.0042242873
0.0049464093
0.012262573
0.01104684
0.0023963584
0.0088533051
0.0080922693
0.0043094833
0.0021731374
0.009580873
0.0026489054
0.003457885
0.015306406
0.010137647
0.0082506249
0.01001705
0.0061456221
0.0051096636
0.0029172846
0.014492738
0.0047005056
0.0063751205
0.0034159205
0.0058702622
0.011713653
0.013816561
0.0090694539
0.045092829
0.044622686
0.0024351571
0.023736792
0.045079101
0.033154331
0.043425519
0.0042525246
0.044805299
0.034201939
0.0073038545
0.0076076267
0.013444504
0.013233854
0.030085685
0.060467839
0.0068346704
0.02739629
0.034112953
0.03504641
0.057429995
0.027226049
0.013790823
""
0.028990541
0.017008195
0.031938784
""
0.029770399
0.011057569
0.0034470141
0.004161289
0.0063738581
0.0081304954
0.011418586
0.014595809
0.00077693863
0.0031038674
0.0054736761
0.00150824
0.0036371057
0.0071340436
0.0029925816
0.0037718017
0.0086996974
0.0083712824
0.0062855994
0.0030003998
0.0063554877
0.011780829
0.019987574
0.007319246
0.01014583
0.0078982795
0.0090576997
0.0075316769
0.013751641
0.0080715781
0.0082987566
0.0046175458
0.0049274443
0.0054462007
0.0089283455
0.01457061
0.0083547719
0.0088514145
0.0041094362
0.0095009971
0.011228229
0.0041185962
0.0097642951
0.0060488959
0.0084445225
0.0063568549
0.011015667
0.0062073665
0.01409361
0.010050473
0.0041999919
0.008864033
0.01701865
0.0098340083
0.01317939
0.014406534
0.011371405
0.0077044931
0.0047886232
0.010665898
0.013894917
0.0061049857
0.0054354104
0.011671111
0.013766874
0.012999956
0.017911872
0.0064720861
0.012861344
0.0085532833
0.010755667
0.0086744521
0.0081999227
0.0053031323
0.018879294
0.0020765206
0.0089420415
0.008919646
0.0038976837
0.012557019
0.015440078
0.003362471
0.010618146
0.010837778
0.012803476
0.0052921455
0.0087395683
0.0031139092
0.0045173354
0.017401835
0.010436666
0.0013582516
0.043779962
0.0071862251
0.0027716488
0.0075811255
0.011023277
0.0014675561
0.0077729761
0.0028656295
0.0016398877
0.0078703109
0.0037292996
0.0037779703
0.0090981117
0.0016388881
0.0036558346
0.0059636394
0.0074804155
0.0005856065
0.003813952
0.0030882293
0.0087257763
0.0049566333
0.0028384062
0.012483409
0.021270616
0.0024588187
0.0038971854
0.0037217147
0.00099064643
0.0022615306
0.010946259
0.0011548282
0.0012432412
0.0056968038
0.0010804904
0.0009459334
0.0023260668
0.0018132792
0.0027451033
0.0019547679
0.0023873441
0.0012714737
0.0029756029
0.0027822114
0.025151882
0.0053784917
0.0020430749
0.0020501046
0.0019469894
0.0043888502
0.0047085695
0.016283553
0.0022757356
0.0054494971
0.0016484552
0.0034377526
0.0046248939
0.0020959252
0.009858028
0.0015371854
0.01399496
0.014482285
0.014336988
0.0024157448
0.0047945622
0.0089768413
-0.0038270105
0.013047799
0.018209131
0.034084473
0.015067784
0.016930429
0.0064798938
0.0020065235
0.083632924
0.0024277158
0.012809854
0.0073625636
0.001500681
0.0047809794
0.0052598165
0.016753342
0.035490766
0.0098723955
""
0.015428217
0.053903002
